QueryText,KccAns
termite in Groundnut,spray chlorocypher2mllitre of water for termite in Groundnut
GROUND NUT IRRIGATION,DEPENDING ON IRRIGATION CAN BE SOWN
ABOUT MANAGEMENT OF THE DRY ROOT ROT IN GROUND NUT,APPLY TRICHODREMA VIRIDI FORMULATION IN THE SOIL ALONG WITH COW DUNG
sucking pest on gr nut,Spray rogar  15 ml15 Lit of Water
moonfali 1 mahine ki ho gai hai me kherpatwar laga hai,Ap acchi tarah se nirai gudai kare
White grubs,Phorate 10CG 25 kgha
fertilizer dose of ground nut,65 kg dap 65 kg superphosphate
TELL ME WEATHER REPORT IN HANUMANAGRH,NO  RAIN POSSIBILITY IN NEXT 5 DAYS BUT CLOUDY SKY
Asking about weather information,Cloudy With clear weather no heavy Rain till April 30
Attack of Caterpillar on Ground Nut,Spray Chloropyriphos 30ml15 Liter of Water
irrigation related,as per required
ask about fungus control in groundnut,WP
Ask about sucking pest problem in groundnut crop,-
TELL ME ABOUT PEST CONTROL IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
TELL ME ABOUT WEATHER INFORMATION,RAIN POSSIBILITY IN NEXT  3-4  DAYS BUT CLOUDY SKY
WEED MANAGEMENT IN GROUND NUT,RECOMMENDED NO WEEDICIDES AND WEEDING WITH CULTIVATOR OR MANUAL WEEDING
asked about varieties of groundnut,varieties of groundnut- phule pragati sb-11 TAG-24
Aphids in groundnut,Recommended for spray Imidacloprid 05 ml  lit
Farmer asked query on Weather,:        :            33     20      5
TELL ME WEATHAR INFORMATION,RAIN FALL IN RAIN FALL IN  DAY
Asking about groundnut TNAU foliar application,:    :
verieties,MAIZE-Deccan Double Hybrid Ganga Safed jk seeds
Farmer asked fungus control information of groundnut,SC -
SEED RATE GNUT,80-100KGHA
ground nut me pani kitane din par lagayen,aap 10-15 din par pani lagayen
Control of Caterpillar in Groundnut crop,Carbofuran 3G 8 kg prati acre ki dar se prayog kare
Fertilizer spray for groundnut,Spray taba 30 ml15 lit water
Ask about sucking pests control information in groundnut,SL 7-8
Asking about weather forecast,Partly cloudyPossibility of Rain
Tobacco caterpillar control in groundnut,recommended for spray Chlorantraniliprole 4 ml10 lit of water
TELL ME ABOUT THE CONTROL OF INSECT IN GROUNDNUT,--     15
Farmer asked query on Weather,:        :              36       11
TELL ME WEATHER INFORMATION OF NAGOUR DIST,NO RAINFALL NEXT FIVE DAYS
plant protection,chlrothalinil 2g per liter of water
groundnut water mgt,Flowering phase : one irrigation on 26 to 60 days
pest attack in ground nut,RECOMMENDED TO SPRAY MONOCROTOPHOSNUVACRON PHOSKIL LUPHOS 400 ML PER ACRE
TELL ME ABOUT VAREITY OF GROUNDNUT,-7  -37
Farmer asked seed treatment of white grub control of Groundnut,30  FS
nutrient management in groundnut,apply 50kg gypsum
Asking about top dressing fertilizer management for ground nut,:    :  6   12    75
Asking about water management in groundnut,:   : 20     2     1  2
asking about fertilizer apply in groundnut,suggest urea and dap
Asking about Foliar spray in Groundnut,Recommended for groundnut rich 2 Kg200 litre of water at Peak flowering and pod development stages
TELL ME LAT IN GROUNDNUT,SPRAY OF FIPRONIL 5  SC 2 LITER PER HA
Farmer wants to know information about  how to control of fungal disease in groundnut,Recommended for to control of fungal attack use copper oxy chloride BLUE COPPER 40 gram and streptocyclin 2 gram at 15 liter of water
WEEDICIDE IN GROUND NUT,RECOMMENDED TO SPRAY PENDIMETHALINSTOMP 1-125 LITREACRE
crop protection in groundnut,Monocrotophos 36 SL 2mlliter pani me milakar chidkav kare
TIKKA DISESASE IN GROUNDNUT,RECOMENDED DOSE OF MANCOZEB 4GM1LIT WATER SPRAY
Asked about prevention of leaf spot diseases in groundnut crop,:       :    200       1-2
Herbicide For Groundnut,Imalzythalpiyar Spray Suggested
Asking about root grub management in groundnut,:       :   2     40
BLACK ROOT IN GROUND NUT,BAVSTIN 250 GRAM PER BIGFHA BLACK ROOT IN GROUND NUT
nematode in groundnut,apply carbofuran 3 - 5kg  ac
ROOT PROBLEM OF GROUNDNUT,cotrol of black root control in groundnut trigodrma 25 kg per ha 100 kg fym per ha
ask about ground nut wilt,I suggtesed to spray mancozeb 40 gmpump
SEED TREATMENT,SEEED TREATMENT WITH FUNGICIDE - CAPTANTHIRAM MANCOZEB 3 GRAMS   INSECTICIDE-IMIDACLOPRID or THIAMETHOXAM 5 GRAMS SUCKING PESTS CHLORPYRIFOS 65MLROOT  GRUBS 1 KG OF SEEDS
FARMER ASKED ABOUT PREVENTIVE MEASURES  FOR CATERPILLER CONTROL ON GROUNDNUT CROP,-   200
Attack of White Fly,Spray Oberon 15 ml15 Lit of Water
Farmer asked weed control in Groundnut crop,30   2 EC          -  - -
TELL ME CONTROL CHARCOL ROT IN GROUNDNUT,400 GRAM KARBANDAZIM POWDER PAR BIGHA
Farmer asked query on Weather,THERE IS A CHANCE  OF CLOUDY WEATHER  IN YOUR AREA  S A NO CHANCE OF RAINS IN YOUR AREA
Groundnut leaf miner,recommended for spray Dimethiate  2 ml  lit of water
Information about control of Root borer in the Groundnut field,3G 8 kg
ASKING ABOUT NUTRIENT MANAGEMENT OF GROUNDNUT FIELD,-    -                               NPK    ML                     -
Groundnut tobacco caterpillar,Recommneded for spray profenophos 2 ml  lit of water
Ask about yellowing problem in groundnut,150    15
Asking about Top fertilizer management and phosphatic fertilizers can spray for Groundnut for pod formation,:     :  10
Information about soil treatment,40 kg 08 kg
varities of gnut,varities of gnut -sb-11  tag-24  daftatri
Asking about weather information,Possibility of some rain in October 1
FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN GROUNDNUT,RECOMMENDED TO GIVE GYPSUM200 KG  PER ACRE
attack pest,Spray Actra 5 gm 15 Lit of Water
Asked about root rot management in groundnut,:       :
Asked about root rot management in groundnut,:         :     20
termite controll in groundnut,TERMITE CONTROL  CHOLOROPYRIFOS 20 EC 1 LITRE PRATI BIGHA
To protect groundnut from pigs and wild boars,Recommended to apply Bhagambhag Organic Animal Repellent5 kg for 1 Acre to protect groundnut from pigs and wild boars
TELL ME ABOUT INSECT CONTROL IN GROUNDNUT CROP,1   3
Asking for Irrigation in Groundnut,Suggested to give as per requirement
TELL ME SOLOUR SUBSIDY IN,60 SUBSIDY IN SOLOUR ENERGY
ATTACK OF SUCKING PEST,Spray Rogar 15ml15 Liter of WaterDimethoate
Asking about Soil testing is given all remedies pod yield decrease in Groundnut,:        :
FERTILIZER KYA DALE,DAP MOP ZIPSUM UREA KA PRYOG KAR SKTE HAI
Groundnut leaf miner,recommended for the spray Malathion  2mllit of water
asking about trichy weather report,recommended for no rain
asking about groundnut foliar application,Recommended for groundnut foliar spray TNAU Groundnut rich 2kg  ac  200 lit
crop protection in groundnut,Cartap Hydrochloride 4G 8 kilogramacre khet me bakher kar halki sinchai kare
PLANT PROTECTION,SPRAY DIMETHOATE 17MLL OF WATER AND MANCOZEB 2GML OF WATER
leaf folder in groundnut,recommended for chloripyriphas 50 mlac
Ask about wilting problem in groundnut,-             WP -
Asked about groundnut leaf spot disease managment,5
ASKED ABOUT TO WATER MANAGEMENT IN GROUNDNUT,45
termite controll in groundnut,USE CLOROPAYRIPHOS 20 EC 1 LTR BIGHA WHEN IRRIGATION
Farmer  want to know how to control sucking pest in groundnut crop,Recommended for spray Imidacloprid confidor 178  SL   5- 7 mlpump
ask fertiizer after 60 days,i have suggested urea
asked about leaf curl in groundnut,spray- dimethoate 2mlliter or acephate 1gliter
TELL ME ABOUT CONTROL TERMITE IN GROUNDNUT,20   4
Asked about  Groundnut Rich  foliar spray,:       :   2
Asking about Increase yield in groundnut Foliar nutrient spray,Query: Asking about Increase yield in groundnut Foliar nutrient spray  Answer: Recommended for spray TNAU Groundnut rich 2 kg acre at Flowering  Pod developing stage
ground nut foliar spray details,recommended for spray  urea 5 g  zinc sulphate 5 g  lit of water
NUTRIENT MANAGEMENT IN  GROUNDNUT,RECOMMENDED TO SPRAY UREA 10 GR1 LITRE OF WATER
TELL ME BLACK ROOT CONTROL OF GROUNDNUT,USE CARBENDAZIM 250 GM PER BIGHA
Asking about Root rot and Stem rot management in groundnut,:        : :  5  1
Farmer asked seed treatment of fungus problem in groundnut crop,WP         FS             Ws
rootrot,blitox 3gmliter
Farmer asked fungus in root control information of Groundnut crop,:   1000-
FARMER ASKED ABOUT ATTACK OF LEAF EATING CATERPILLAR OF GROUNDNUT,7         SG
GROUND NUT SUCKING PEST CONTROL,RECOMMENDED TO SPRAY IMIDACLOPRID 60 ML 200 LITERS OF WATER  ACRE
Farmer asked fungus in root control information of groundnut,Magali             WP
asking abt groung-nut fertilizer,n-125kghec  p-25kghec
Please tell me about weather information,kisan bhai aapke yanha is pure saptah 28 august tak halke baadal bane hai aur halki bunda bandi hogi
Fertilizer application in Ground nut,Advised to apply DAP 35 kg  Gypsum 50 Kg per acre of Groundnut field
fertilizer spary,SPRAY MICROLA 30 ML 15 LITER WATER
Aphids MANAGEMENT IN GROUNDNUT,Aphids MANAGEMENT IN GROUNDNUTSpray Dimethoate 30 EC  17 mllit water
ASKING ABOUT DOSE OF CYAZOFAMID,CYAZOFAMID : 345
ASKED ABOUT TO WEED CONTROL IN GROUNDNUT,30  40
LEAFCURL IN GROUNDNUT,RECOMMENDED SPRAY ACEPHATE1GMLIT
ABOUT MANAGEMENT OF THE JASSIDS,SPRAY DIMETOATE 2 ML PER LITER OF WATER
ASKED ABOUT TO TERMITE CONTROL IN GOUNDUNT,178
sesan for groundnut,july augest
Asked about biostar application in groundnut,:          :
GROUNDNUT DRY ROOT ROT MANAGEMENT,RECOMMENDED TO DRENCH WITH CARBENDENZIM 1 GRAM 1 LITRE WATER
Farmer asked weed control in crop,EC    - 40       -
yellow vein mosaic,methyl demeton 2mlltr
variety,jl 24  chitra  Chandra co 1 etc
PRE EMERGENCE WEEDICIDE IN GROUNDNUT,PRE EMERGENCE WEEDICIDE IN GROUNDNUT- SPRAY OXIGOLD 1ML PER 1 LITRE WATER WITHIN 12 DAYS OF SOWING
Ask about use fertilizer information in Groundnut crop,40
Asked about nutrient management in Ground nut,Suggested to spray Samruddi  3 mlltr of water
ASKED ABOUT TO MICRO NUTRIENT MANAGEMENT,4 ML           4            80  2
ASKED ABOUT TO  SEED TREATMENT  IN GROUNDNUT,2
WIELT CONTROL IN GROUNDNUT,Hexaconazole 5 400ml  streptocycline 6gm prati acre ke hisab se spray kare
ask abt fungal problem,suggested mencozeb 25gmpump
ask about larval pest,quinalphos 30 mlper pump and to spray
Information about Variety of Ground nut Crop,4  5
information about seed rateacre of groundnut,35  40
ASKED ABOUT CONTROL OF WEED IN GROUNDNUT FIELD,Clodinafop Propargyl 15 WP              -
Wilt,Spray Bavistane 30 gm15 Liter of WaterCarbandazin-Basf
TELL ME FANGUS CONTROL OF GROUNDNUT,SPRAY OF COPPER OXICHLORIDE 45 GM  STREPTOCYCLIN 2 GM PER 15 LITER WATER
asking about groundnut leaf miner management,recommended for spray daimethoiate - 2 ml lit of water
Asking about borer management in groundnut,:    :    3
ROOT ROT IN GROUND NUT  MNAGEMENET,3
Micronutrient deficiency in groundnut,Recommended to spray Multiplex Kranti2ml per litre of water
ASKING ABOUT APHIDS CONTROL IN GROUNDNUT,RECOMMENDED:SPRAY DIMETHOATE 15MLLITRE
STEM ROT IN GROUNDNUT,SPRAY MANCOZEB 75 WP  25GMLIT OF WATER
TELL ME WEATHER INFORMATION OF BARMER,NOT RAINFALL NEXT FIVE DAYS OF BADMER
Ask about Nutrient Management in Groundnut,100
LEAF DISCOLOURATION GROUNDNUT,RECOMMENDED SPRAY SAAF 2GMLIT
Due to sucking the sap curling of leaves and development of sooty mold,Spray spinosad EC  03 mllit waterand add carbendezium 1 geam per liter of water
Control of blight disease in Groundnut,Carbendazim 12  Mancozeb 63 WP 2 gramliter paani ke saath dava ka prayog kare
seeds of groundnut,SB-12 JL-24 Fluorescence
FARMER ASKED QUERY  ABOUT  GYPSUM DOSAGE IN GROUNDNUT,RECOMMENDED TO APPLY GYPSUM DOSAGE IN GROUNDNUT 200 KG  ACRE
ASKED ABOUT CATTERPILAR ATTAK,Spray Chloropyriphos 30mlml 15 Lit of Water
moonphali ki jar gal rhi hai,carbrndzim 1 gram liter of water
GROUNDNUT SUCKING PESTS MANAGEMENT,60    200
groundnut,pendimethaline 33mllitre
TELL ME COLAR ROT DISEASE CONTROL,PLS GIVE CARBADAZIM-250GM BIGA WITH IRRIGATION
Farmer asked  Fertilizer dose information of Groundnut crop,-        --- 60   - 90
Farmer asked termitewhite grub control information of,EC           SGCG
ground nut seed treatment,recommended to 65ml korabaan kg seed
wilt in cotton,CARBENDAZIM  10 GMPUMPDRENCHIING
Stem rot for groundnut,Dreching with copper oxychloride 25 glit
GROUNDNUT  TOBBACCO CATERPILLER CONTROL,RECOMMENDED TO SPRAY CHLORIPYRIPHOS 500 MLAcre
Asked about Termite management in Groundnut,:   :   80
Farmer asked query on Weather,23     35      9
Information about white grub insect problem in Groundnut crop,-4G  8 - 10
TELL ME SOWING TIME OF GROUNDNUT,SOWING TIME OF GROUNDNUT 1-15 JUNE
Information about crop prevention from wild animals,-
TELL ME INSECT CONTROL IN,SPRAY OF TRIZOPHOS 40 EC 2 ML PER LITER WATER
COLAR ROT CONTROL IN GROUNDNUT,USE CARBENDAZIM 1 KG PER HA IN ROOT ZONE
ASKING ABOUT BETTER GROWTH OF GROUNDNUT,SPRAY GRADE 3    2-3 GM  LIT OF WATER
asked about nutrient management,100
ASKED ABOUT PLANT PROTECTION,Drenching Redomild gold 30 gm  in 15 lit of water
Asking about leaf miner and root rot management in Groundnut,Recommended for chloripiriphos 2 ml carbendazim 2 gram 1 litre of water
ground nut tikka leaf spot,saaf 2gr lt water
Asking about stem rot management in Groundnut,:       :     1   20
Farmer needs information regarding control of weeds in groundnut crop,Recommended to  control of weeds in groundnut crop for before germination use pendimethilin 1 liter at  per acre or 50 ml per pump
about cantrol of pest in groundnut,SPRAY OF INDOXACARB 145 SC 05 ML PER LITER WATER
Ground nut Cultivation Practices,Details is being told to farmer
ask for the caterpillar attak in the gnut,I suggested for the quinalphos-20 gmpump as a spray
FARMER ASKED ABOUT YELLOWING LEAVES OF GROUNDNUT,-
TELL ME WHITE  GRUB CONTROL IN  GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
ATTACK OF THRIPS and Jassids,Spray Regent 30 ml 15 liter waterFipronil 5 SC-Bayer
FERTILISER DOSE OF GROUNGNUT,FERTILISER DOSE OF GROUNGNUT-DAP-35KGUREA-4KGMOP-27KG PER ACRE
leaf minior in groundnut,recommended for spray chlorpyriphos 2mlteepol 3mllit of water
TELL ME CONTROL OF ROOT ROT IN GROUND NUT,USE CARBENDAZIM 250 GM BHEEGA IN ROOT ZONE WITH IRRIGATION
Farmer asked fungus control information of Groundnut,WP  30-35
TELL ME  ROOT DISEASE CONTROL IN GROUNDNUT,BLACK ROT CONTROL IN GROUNDNUT USE TRIGODRAMA 25 KG WITH 100 KG FYM  PER HA
Asked about nutrient management in Groundnut,Apply Gypsum
harvesting,15 - 20 days
Asked about nutrient management in ground nut,Recommended to apply dimethoate 2 ml per liter of water
Farmer asked query on Weather,36        14
Farmer wants to know information about how to control of insect  in groundnut crop,G
basal rootrot in groundnut,basal rootrot in groundnut : soil application for trichoderma viridi 25kgac
gypsum application for groundnut,recommended to apply gypsum before 45 days
Farmer asked Thrips problem in cotton crop,SC
asked about weed management of grouundnut,spray parshut 10 ml15 liter water
ask for caterpillar attak,I suggested spray Quinalphos 20mlPump
herbicide use in groundnut,spray pursuit 20 ml  15 liter water
RATE OF GAWAR,SRIGANGANAGAR GRAIN  GOWAR 4541
ATTACK OF LEAF EATING CATERPILLAR ON GROUND NUT,:-
GNUT SOWING TIME,JUNE-JULY
asked about sowing time of ground nut,sowing time of ground nut-january
TELL ME ABOUT TERMITE CONTORL IN GROUNDNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
WATER MANAGEMENT IN GROUNDNUT,WATER MANAGEMENT IN GROUNDNUT-AT FLOWERING STAGE GIVE 2 IRRIGATIONS
Information about  weed management in groundnut crop,45
GREEN LEAF HOPPER HELICOVERPA ARMIZERA,MONO DIMITHOATE
VAR OF GNUT,SB-11 TAG-24
ask about groundnut fertilizer,I suggested to apply DAP and potash
Ask about seed treatments of fungus Problem in grondnut,DS -
Information about Termite insect control in Groundnut crop,-  20    15
Ask about White grub control in Ground nut crop,EC
TELL ME APHID CONTROL IN SOYABEAN,SPRAY OF DIMETHOATE  30 EC 2 ML PER LITER WATER
varsha flowering ke samaye hanikarak hai ya nhi,varsha flowering ke samaye hanikarak hai
asking about top dressing fertilizer for groundnut,recommended for apply Gypsum 160 kgacre
CULTIVATION OF GROUND NUT,VARITES : K 6 VEMANA GIPSAM 200 KG PER ACRE
Attack of White Fly on ground nut crop,:- 50 -
tell me blackrot control in groundnut,250
ask about white grub,sugg to clorophariphosh 100 ml15 liter woter
Fertilizer management in ground,Advised to apply 200 kg gypsum and 15 kg urea per acre
ground nut tikka leaf spot,RECOMMENDED TO SPRAY HEXACONAZOLECONTAF ANVIL  400 ML PER ACRE
ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT,--  5   1-15    3
Farmer asked fungus control information of Groundnut Crop,WP  30
Information about seed treatment groundnut crop,2ml
Asked about Pests management in Groundnut,:    :     3
FARMER ASKED ABOUT ATTACK OF CATERPILLAR IN GROUNDNUT,-
root rot in groundnut,recommended for the spray Carbendazim 2gmlit of water
ASKED ABOUT TO YELLOWING CONTROL IN GROUNDNUT,5    10
aphids in gnut,profenophos 30 ml  pump
tell me disease control in groundnut,dranching carbendazim 1 kg per hactor
Farmer asked Varieties information of Groundnut crop,-  -  -   -   -    --
TELL ME MATURE TIME  IN GT NUT,11O - 130 DAYS  MATURE TIME  IN GT NUT
Groundnut-Fertilizers,Gypsum
farmer had enquired about control measure for yellowing in groundnut,to control yellowing in groundnut Spray Bavistine 30gm15lit of Water
Farmer asked query on Weather,DRY WEATHER NO CHANCE OF SHOWERS IN YOUR AREA
WEED MANAGEMENT IN EMPTY FIELD,RECOMMENDED TO SPRAY GLYPOSATEZOOMERGLYCEL ROUNDUP 2 LITRES PER ACRE
TELL ME FERTILIZER IN GROUNDNUT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
TELL ME WHITE GRUB CONTROL GROUNDNUT,CLOROPAYRIPHOS 20 EC 1 LITER BIGHA
Asking about Groundnut high yielding varieties and Yield information,:     :  1000
ask for groudnut white grub information,suggest: drenhching with cloropayriphose 35mlpump
Ask about PGR  Information of groundnut,23 SC
flower drop,recomonded spray planofix 25 ml10 li water
sucking pest in groundnut,1  200
TELL ME INSECT CONTROL PEANUT,1   3
Groundnut,Trichoderma-2gmkg seed treatment
Farmer asked about rust disease  in groundnut,SC -
Rabi seeds sowing time of groundnut,Advised to do rabi sowing in between last week of November to second fortnight of December for groundnut cultivation
FARMER ASKED QUERRY  ABOUT wilt in groundnut,45     30
FARMER ASKED ABOUT WILT ATTACK ON GROUNDNUT,-
GROUNDNUT TOBACCO CATERPILLAR MANAGEMENT,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 200 LITRES OF WATER  ACRE
Provide information for nutrient management in groundnut crop,25    10
Ask about use fertilizer information in Groundnut crop,90  1-15
Asked about Groundnut Foliar nutrition spray management,:     : TNAU   - 2  200
ASK ABOUT SEED TREATMENT FOR GROUNDNUT,I SUGGEST QUINALPHOS 25 ML PER 1 KG AND THAIRUM 3 GM PER 1 KG FOR SEED TREATMENT
Asking about micro nutrient mixture application for groundnut,:      :  5     20
Asking about stem rot management in groundnut,Recommended for soil drenching copper oxy chloride 25 g  lit of water
asked about attack sucking pest on groundnut,-   15
Farmer asked query on Weather,16-17
alterneria leaf disease in groundnut,recommended to spray with mancozeb 3gmltr of water
booster for groundnut,apply groundnut rich 220 kg  acre at the time of Peak flowering and pod development
groundnut pest,imidachloprid 3ml in 1 loiter water
Farmer needs information about fertilizer dose in groundnut crop,3   5
asking about Green leaf hopper and Leaf caterpillar management in Groundnut,:        :    5
moogfali me production kam hai,jipsam 25 kg  ekar dale
ask about seed treatment,I suggested to seed treated with thirum 3gmkg
ASKING ABOUT ATTACK OF SUCKING PEST IN GROUNDNUT,-
black sport in moongfali,5   1
Farmer asked query on Weather,4                              16
gnut variety,tag-24
Farmer asked query on Weather,:       :          36      15
ask for the thrips attak in the gnut,I suggested for the regent-15 mlpump as a spray
groundnut fertilizers,gipsam
ASKING ABOUT WEED MANAGEMENT IN GROUNDNUT,WEED MANAGEMENT IN GROUNDNUT - BEFORE PEG FORMATION
LEAF FOLDER,RECOMMENDED TO SPRAY THIODECARB LARVIN SPIRIN CHECK 300 GRAMS PER ACRE
FERTILIZER DOSE FOR GROUNDNUT,GYPSUM CALCIUM SULPHATE50 KG ACRE AT PEG FORMATION
ask gnut fertilizer dose,I suggest 125kgNha  25kgPha
weedcide,SPRAY TARGA SUPER 2ML1LITRE OF WATER
Farmer asked  Seed rate and Spacing information of Soybean crop,-      -    -     -
BLACK ROOT IN GROUNDNUT,BAVISTIN 300 GRAM PAR BHIGA
Asking about Rust disease management in groundnut crop,:      :  2
groundnut root grub,recommended for apply neem cake 20 kg carbofuradon granules 5kg sand 10 kgacre
Farmer asked fungus in root control information of GROUND NUT CROP,WP
LEAF WEBBING IN GROUND NUT,RECOMMENDED TO SPRAY FLUBENDIAMIDE  40 ML  200 LITRES OF WATER  ACRE
ROOT ROT MANAGEMENT IN GROUND NUT,RECOMMENDED TO DRENCH COPPER CHLORIDE  3 GRAMS  1 LITRE OF WATER
TELL ME TERMITE CONTORL IN GROUNDUNT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
Farmer asked fungus control information of  GNUT,SC
Aphids,spray Monochrotophos  1 ml in 1 liter water
Farmer asked Aphid problem in groundnut  crop,EC 30
Ask about groundnut leaf yellow chlorosis problem,60-70
Ask about seed rate information in Groundnut crop,18-20
gram pod borer in blackgram,spray monocrotophos 1ml  carbendazim 1 gmlit
Better fruiting in groundnut,Spray 1ml Fantacplus in 1ltr water
can we sow the groundnut after horse gram,recommended to yes we can sow
VARIETY OF GROUNDNUT,MUNGPHALI KI PRAJATIYA -AMBAR  TG-37 A CHANDRA  CHITRA
GROUNDNUT WHITE GRUB MANAGEMENT,RECOMMENDED TO DRENCH CHLORPYRIFOS 6 ML1 LITER OF WATER
ground nut Aphids management,recommended for spray Chlorpyrifos 2 ml  lit of water
TELL ME NUTRIENT MANAGEMENT  IN  GROUNDNUT,3
Ask about sucking pests problem in cropAphidJassid  Leaf Hopper,ZC
TELL ME DISEASE CONTROL IN GROUNDNUT,50 1
How to control of termite in mustast,How to control of termite in mustast Dusting of 15 lit Chloropyriphos in 20 kg sand per acre
-Information about control of the root weevil in ground nut  crop,-       Carbofuron 3G 8 kg
Asked about seed rate of Groundnut,:          : 50  1
TELL ME WEED CONTROL IN GROUNDNUTB JJJ,SPRAY OF PENDIMETHILIN 30 EC 25-3 LITER PER HA AFTER SOWING BUT BEFORE GERMINATION
TELL ME WEATHER INFORMATION,PARTLY CLOUDY SKY IN NEXT 3-4 DAYS AND THE AIR IS LIKELY TO RUN
Tikka leaf spot problem I groundnut crop,Recommended to spray Mancozeb 500 gracre
VARIETY OF GROUNDNUT,TAG 24  PHULE PRAGATI
moonfali me Acchi paidawar ke liye kya dale,5 gram micronutrient liter pani me milaakar chidecave kare
Farmer need information regarding control measures of sucking pest attack in groundnut crop,8  10
Farmer asked fungus in root control information of Groundnut,:
Control of disease in fruit plant,Spray 2 gm M-45 or Bavastin or copper oxy chloride or sulfex or captan  liter water
ground nut dry root rot management,ground nut dry root rot management : RECOMMENDED TO DRENCH  COPPER OXY CHLORIDE  3 GMLIT OF WATER
Tikka disease in Ground nut,Recommended to spray Chlorothalonil 75WP  400gm per acre for controlling Tikka disease in Ground nut
ask for white grub problem,I suggest clorpyriphos 50  EC  2 liter per hector with irrigation
ASKED FOR GROUNDNUT,-- -
TELL ME CONTROL THRIPS IN GROUNDNUT,50   2
Cumbu top dressing fertilizer management,Recommended for apply urea 30kg  ac
Asking about prevention control termite in groundnut field,:       :     40
Ask about seed treatments,Suggested: Imidacloprid 70 ws 5 gram 1 kg seed tritment
weather information,25 August tak ke mausam me baadal chaye rahaege halki bunda bandi ki sambhawana bani rahegi
Give me weather information,kissan bhai aapke juyaha 28 ne tak pratidin hlke baadalo ke saath chitput bunda-baandi ki sambhavna bni hui hai
FARMER ASKED ABOUT ROT MANAGEMENT IN GROUND NUT,MULTIPLEX BIO-JODI is the combination  of two most widely used bacteria Pseudomonas fluorescence  Bacillus subtilis  2 to 5 kg per acre
groundnut varieties,recommended for to sown k-4 5 6-8 9
ask gnut tikka diease,suggest:dithen-m-45 30 gmpump sprey
control of wilt attack,drenching of blue copper
Asked about Tobacco caterpillar management for Groundnut,:        :   3 10
groundnut,g nut nuvan  acephate
white grub attack in groundnut,ap carbafuran 3 G 8-10 kilogramacre ki dar se prayog karen
Farmer asked about compost culture information,--
mausam ki jankari chahiye,aapke yahan 9 se 13 tarikh me barish ki sambhawna hai
TELL ME FUNGUS PROBLEM IN GROUNDNUT,DRANCHING CARBENDAZIM250 GBEEGHA WITH IRRIGATION
Farmer asked query on Weather,CLOUDY WEATHER CHANCE OF LIGHT SHOWERS IN YOUR AREA
APHID PEST IN GROUNDNUT,APHID PEST IN GROUNDNUT ---RECOMMENDED TO SPRAY DIMETHOATE ROGOR 2 ML LIT WATER FOR CONTROL OF APHID PEST IN GROUNDNUT
SOWING TIME OF GROUNDNUT,FAST WEEK OF JUN SOWING TIME OF GROUNDNUT
Ask about fungus Control in ground nut,EC -
termites in ground nut,spray chloropyriphos 2 ml in 1 litre of water for termites in ground nut
ask about variety of cator,sugg to gch-7
ASKED ABOUT TO NUTRIENT MANAGEMENT  IN GROUNDNUT CROP,90           8
Asking about Fish Extract Fish Amino Acid Preparation,:     :  1    1
weather information,apke yaha 20 21 September ko barish ki sambhabnaye hai
root rot,blitox 3gram liter
asked about information groundnut,tag -26tg-24 van lagvad kara
TELL ME ABOUT NUTRIENT MANAGEMENT IN GROUNDNUT,90
TELL ME BLACK ROOOT CONTROL IN GROUNDNUT,250     GROUNDNUT
Farmer asked Spotted bollworm problem in GROUNDNUT  crop,EC 10
seed treatment in groundnut,treat the seeds with 1 gram of carbendazim and 2 ml of imidachloprid and finally 5 grams of rhizobium culture per 1 kg of seeds
TELL ME INSECT CONTROL OF GROUNDNUT,SPRAY OF ACEPHATE 75 SP 2 GM PER LITER WATER  MENCOJEB 2GM PAR LITAR WATER
ABOUT MANAGEMENT OF THE ROOT GRUB,CHLOROPYRIPHOS 25 ML PER LITER OF WATER
WEED MANAGEMENT IN GROUNDNUT,WEED MANAGEMENT IN GROUNDNUTNOT RECOMMENDED
Asked about pest management in groundnut,:        :    3     1  1
gypsum application,gypsum application 200kgac
weed management in groundnut,use targasuper  420 ml per acre on 21 days of sowing
Leaf minor disease in groundnut,Spray malathion 2 mili in 1 litre water
ground nut sucking pests,RECOMMENDED TO SPRAY IMIDACHLOPRIDCONFIDOR TATAMIDA  VICTOR ATOM   60 ML PER ACRE
TELL ME CONTROL OF ROOT ROT IN GROUNDNUT,DRENCHING OF TEBUCONAZOLE 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
asking about groundnut seed treatment,recommended for seed treatment with Rhizobium
root rot,nativo 160gacre
Asked about Sucking Pest management in Groundnut,:       :   2   1
about groundnut sucking pest management,recommended for spray Methyl demeton 25 EC 2 ml  1 litre of water
