QueryText,KccAns
ask for  weed control information,recommanded: not use weedicide in any stand crop
gnut plant protection,spray diemithoat 15 mlpump
Attack of  Downy or blight  or Powdery ON GROUNDNUT,Spray Antracol 25 gm15 Liter of WaterPropineb-Bayer
SOIL PATHOGEN MANAGEMENT,APPLY CARBOFURAN 3G POWDER  2KGACRE FOR SOIL PATHOGEN MANAGEMENT
ASKING ABOUT WEATHER INFORMATION,CLEAR WEATHER TILL 08 APRIL
TELL ME CONTROL OF FRUIT ROT IN GROUNDNUT,SPRAY OF CALCIUM NITRATE 3GM PAR LITAR WATER
ASKED ABOUT TO INSECT CONTROL IN GROUND NUT,5   2
TELL ME ABOUT PEST CONTROL IN GROUNDNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
asking about ground nut fertilizer,i give information about it
SEED TREATMENT FOR GROUNDNUT,RECOMENDED DOSE OF THIRAM 3GM1KG SEEDS KEEP SEEDS FOR 7DAYS BEFORE SOWING
Asking about top fertilizer application for groundnut,:    :  80     4
FARMER ASKED ABOUT ATTACK OF SUCKING PEST ON GROUNDNUT,--      15
GROUNDNUT VARIETIES,GROUNDNUT VARIETIES -  K-7 K-8  KADIRI -6  KADIRI-9
Leaf Eating Caterpillar ON GROUND NUT,Spray of quinolphos  30ml15 Lit of Water
GROUND NUT YELLOWING OF LEAF,RECOMMENDED TO RECOMMENDED TO SPRAY COPPER OXY CHLORIDE BLITOX 600 GRAMS PER ACRE
Farmer asked query on Weather,39    23     8
Attack of blight,Spray Bavistane 30 gm15 Liter of WaterCarbandazin-Basf
Farmer asked query on Weather,31       21
FOR WATER STRESS IN GROUNDNUT CROP,-   -     70
Farmer asked query on Weather,30-40
TELL ME WEATHER INFORMATION,RAIN POSSIBILITY IN NEXT 3-4 DAYS OR CLOUDY SKY
DRY ROOT ROT IN GROUND NUT,RECOMMENDED TO SPRAY CARBENDAZIM   200  GM   ACRE
how to treat seed of groundnut,apply thiram 3gm or carbandazim 2gm kg seed
GROUND NUT SEASON,JUNE TO JULY
how to increase of flower in groundnut crop,shoud be spray of fentek plus 8mlpump
Asking about Groundnut planting season,Recommended for September- October
ASKED ABOUT TO DISEASE CONTROL IN GROUNDNUT CROP,- 4   64     2
Asked about plant protection in    groundnut,Recommended to spray Imidacloprid 178 SL- 05 ml per lit
asking about Green caterpillar management in Groundnut,:         :    5
Farmer asked seed treatment of white grub control Groundnut Crop,30  FS 30
charcol rot in groundnut,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
want to know about weather report,possibility of no clouds in the date of 26 may to 30 may
Farmer wants to know information about weed management in groundnut crop,-         30 EC  1          3
rats attack,apply thiomate4 kg acre
TELL ME WEATHAR INFORMATION,NO RAIN POSSIBILITY IN NEXT  5 DAYS
DRENCHING FOR GROUNDNUT,Redomil Gold 45 gM Mephonaxonmancozebsyngnt
Ask about Sowing Time And Varieties of summer Groundnut crop,-        ----
Ask about fertilizer dose in groundnut,12 15
Asked about plant protection in  groundnut,suggested to spray  Copper oxychloride  3 gltr of water  Streptocycline  05 gltr of water
Asked about plant protection in  GROUNDNUT,Suggested to apply imidachloprid  05 mlltr of water
TELL ME ABOUT NUTRIENT MANAGMENT IN GROUNDNUT,SPRAY OF ZINK SULPHATE  5 GRAM UREA 10 GRAM PER LITER WATER
Asked about Groundnut variety suitable for confectionarytable purpose,:       : VRI 8
Asking about groundnut foliar nutrient application,:       :         2  200
TELL ME FANGUS CONTROL OF GROUNDNUT,USE TRICHODERMA 25 KG PER 100 KG FYM
FARMER ASKED ABOUT GNUT CULTIVATION,-     :                                           -    :
fertilizers in ground nut,recommended carbandizium 1 gram per lit
Weather information,kissan bhai aapke yaha 5 may tak baadal rahege1 va 2 may ko bunda-baandi ki sambhavna bni hui hai
Ask about larvae control information in groundnut crop,EC 15
weedicide in ground nut,spray parshut as a weedicide in grounnut
Asking about Micro nutrient Deficiency management in Groundnut,:        :   3      3    1
SUCKING PEST IN GROUND NUT,SPRAY IMMIDACHLOROPRID  1 ML  3 LITER OF WATER FOR SUCKING PEST IN GROUND NUT
TELL ME NUTRIENT MANAGEMENT IN  GROUNDNUT,SPRAY OF ZINK SULPHATE  5 GRAM UREA 10 GRAM PER LITER WATER
ask for gnut growth information,suggest:no use any chemiclse
FARMER ASKED ABOUT SUCKING PEST IN GROUNDNUT,-  25 5 15
ground nut rust management,RECOMMENDED TO SPRAY CHLOROTHALANIL 400 GRAMS PER ACRE
Ask About Groundnut crop Fertilizer dose information,---
groundnut pest,dimethoate at 2ml in 1 liter water
groundnud wilt problem,Aap Carbendazim 12 ka spray subah kar den aur sham ko halka pani laga den
ground nut leaf spot,mancozeb 25glitre of water
TELL ME WEATHAR INFORMATION,NO  RAIN POSSIBILITY IN NEXT 5 DAYSCLOUDY SKY
asking about ground nut  foliar spray information,recommended for spray urea 10 g   zinc sulphate 5 g  lit of water
Asked about plant protection in ground nut,--Suggested that spray imidachloprid 05 ml per liter of water
TELL ME MICRO NUTRIENT MANAGEMENT,3
TELL ME WEATHER INFORMATION,NO RAIN FALL UP TO 5 DAYS
TELL ME DISEASE CONTROL IN GROUNDNUT,USE CARBENDAZIM 2 GM PER KG SEED FOR SEED TREATMENT
asking abt the control of yellowishness in gnut,suggested to apply urea
gnut root wilt control,give coc 25 kg ha
GROWTH IN GNUT,SULFER 80 WDG 3 GRAMLITAR
Asking about foliar nutrient spray for groundnut,Recommended for spray groundnut rich 2 kg acre at flowering and pod development stage
TELL ME INSECT CONTROL IN GROUNDNUT,SPRAY OF IMIDACHLOPRID 178  SL 05 ML PER LITER WATER
Asked about sowing season for groundnut,:         :  -    -
Asking about Leaf caterpillar Sucking pests  leaf spot disease management in groundnut crop,:             :  2       2
FARMER ASKED QUERY ON BORER  MANAGEMENT IN,--    90    150
TELL ME INSECT CONTROL IN,145   1
TELL ME NUTRIENT MANAGEMENT  IN GROUNDNUT,SPRAY OF ZINK SULPHATE  5 GRAM UREA 10 GRAM PER LITER WATER
Top dressing fertilizer application of Groundnut,recommended for apply Gypsum 80kg  Borax 5kg  neem cake 10kgacre on peg penetration stage
GROUNDNUT SUCKING PEST,RECOMMENDED FOR SPRAY NEEM OIL 5 ML  ACEPHATE 15 GRAMS 1 LITER OF WATER
Farmer asked query on Weather,CLOUDY WEATHER  CHANCE OF SHOWERS IN YOUR AREA
Asking about Growth regulator spray for Groundnut,:      :    200
TELL ME ROOT ROT CONTROL IN PEANUT,1
plant protection,recommended CARBENDIZUM SPRAY
leaf folder in groundnut,chloropyriphos25mllit
Farmer asked Irrigation Management details of Groundnut crop,--
TELL ME BLACK ROOT CONTROL IN groundnut,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
Information about fertilizer management in Groundnut,35 DAP  30
GROUND NUT HELICOVERPA,RECOMMENDED TO SPRAY CHLORPYRPHOSKORBAN DURSBAN LETHAL  RADAR 500 ML PER ACRE
gypsum recomendation,500kgha
Ask about larvae control information in Groundnut,19   25
tell me root rot control in groundnut,USE CARBENDAZIM 250GM  BHIGA WITH IRRIGATION
attack pest,Drenching of Chloropyriphos 40 ml  15 lit of water
FARMER ASKED QUERY ON FERTILIZER MANAGEMENT IN  GROUNDNUT,RECOMMENDED TO APPLY DAP  50 KG ACRE
GROUNDNUT COLLAR ROT MANAGEMENT,GROUNDNUT COLLAR ROT MANAGEMENT :  RECOMMENDED TO SPRAY COPPER OXY CHLORIDE  600 GRAMS PER ACRE
plant protection,imidachloprid 03mll of waterdimethoate 17mll of water
Groundnut leaf caterpiller,recommended for spray chlorantraniliprole 50 ml acre
Market Rate,qursqut 4000
Farmer asked Irrigation Management details of Groundnut crop,SP
Asking about sucking pests management in groundnut,:            : 2     1
YELLOWISH LEAF IN GROUND NUT,RECOMMENDED TO SPRAY DICOFALKELTHANE MITE HILLFOL 1000 ML PER ACRE
Ask for seed treatment in groundnut for whitegrub,To use cloropyriphos 25 ml per  10 kg seed of groundnut
GROUNDNUT ROOT GRUB MANAGEMENT,GROUNDNUT ROOT GRUB MANAGEMENT : RECOMMENDED TO DRENCH CHLORPYRIFOS 6 ML1 LITRE  OF WATER
ASKED ABOUT TO NUTRIENT MANAGEMENT IN GROUNDNUT,375      35
leaf minor in groundnut,recommended for spray neemoil 3mlteepol 1mllit of water
Farmer asked about micro mixture and calcium nitrate uses in groundnut,100
ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT,-- 15  25
VARIETIES OF GROUNDNUT,VARIETIES OF GROUNDNUT -SB11 TG26
TELL ME WEATHER INFORMATIOM,RAINFALL 15 MM NEXT FIVE DAYS
Asking about new varieties of Groundnut,:   : 9    10
TERMITS,CHLOROPYRIPHOS 4ML 1 LITER WATER SPRAY
Farmer want to know information about how to control pod borer in Groundnut crop,Apply any one of the following on soil at 40 DAS prior to sowing in endemic areasCarbofuran 3 CG 50 kgha
SOWING TIME OF GROUNDNUT,LAST WEEK OF JUNE
caterpillar in ground nut,proclaim 100 grmsacre
CONTROL OF APHID IN GROUNDNUT,RECOMMENDED FOR SPRAY  DIMETHOATE 30 EC  2 ML   LIT OF WATER
Dosage of Gypsum in Groundnut,Dosage of Gypsum or Single Super PhosphateSSP in Groundnut : 100kg per acre
TELL ME WEATHER REPORT,POSSIBILITY OF COMING LIGHT RAINFALL TODAY NIGHT
FARMER ASKED ABOUT ATTACK OF WHITE GRUB ON GROUNDNUT CROP,30   15
ASKING ABOUT DOSE OF MAGNESIUM SULFATE,DOSE OF 10 GM MAGNESIUM SULFATE  5 GM LIME  LITER WATER
TELL ME CONTROL OF FUNGAL DISEASAE IN GROUNDNUT,SPRAY OF MENCOZEB 2 GM PER LITER WATER
FARMER ASKED QUERY ABOUT VARIETIES IN GROUND NUT,KADHRI -6NARAYANI  DHARANI TAG-24  ROHINIGREESHMA
Farmer asked fungus control information of,WP    WP 10-15
Farmer asked about growth retardant information in groundnut crop,SL
ground nut stem rot,recommended for spray macozeb 2gm lit of water
Asking about season of sowing for groundnut,Recommended for season of sowing for groundnutApril -may
green leaf borer,carboryl 2mllt of water
want to know about weather report informetion,possibility of heavy rain in the date of 10 july to 14 july
ASKED FOR PEANUT LEAF CURL,ASKED FOR PEANUT LEAF CURLRECOMMENDED:SPRAY IMIDACLOPRID 1ML2LT OF WATER
Ask about Flowering and quality fertilizer of GROUNDNUT CROP,--      --
Nematode problem,foret 10 G 30 kg per ha and to apply
Asked about water management  in groundnut,Critical stages of crop growth period for irrigationGerminationFlowering and pod filling stageTotal 12 irrigations are sufficient during Kharif and required 16 inches of water for rabisummer
Farmer asked query on Weather,BALESAR
CONTROL OF STEM ROT AND POD ROT  IN GROUNDNUT,RECOMMENDED FOR SPRAY THIOPHANATE METHYL 70 WP  1 GMLIT OF ATER
var of gnut,TAG-24 SB-11
TELL ME SEED TREATMENT  IN GROUNDNUT,SEED TREATMENT OF  CARBENDAZIM 2GMKG SEEDCLOROPYRIPHOS 6MLKG SEEDAJETOBECTOR 6GMKG SEED
aphids in groundnut,recommended for spray Imidacloprid 2 mllt
fertilizer dose,DAP 1 kgacer
weather report,rain 20
ground nut seed treatment,1 GRAMS OF CARBENDAZIM  BAVISTIN DEROSAL CARBENDAZIM PER KG OF SEED  4 GRAMS TRICHODERMA VIRIDE  PER KG OF SEED
FARMER ASKED ABOUT VAERITY AND SOWING DATE OF GROUNDNUT,- -  -      -    -  -  -     -
weed management in groundnut,recomended stomp 1litacre
LAT IN GROUNDNUT,SPRAY OF QUINOLPHOS 25 EC 2 ML PER LITER WATER
Ask about NHB nursery contact number,-
FARMER ASKED ABOUT FERTILIZER SPRAY ON GROUNDNUT,:-
ask abt fertilizer information,suggested apply proper information
Ask about fungus problem in groundnut,12    63  WS      WP         -
ASK ABOUT GENERAL INFORMATIONSuggested : All information provided -  Thanks for calling in kisaan call center,Suggested : All information provided -  Thanks for calling in kisaan call center
fertilizer dose,potash 1bag  gypsum 1bagacre
ask about varieties of groundnut crop,:
RUST IN GROUND NUT,RECOMMENDED TO SPRAY CHLOROTHALANILKAVACH DACONIL BRAVO  400 GRAMS PER ACRE
Farmer asked query on Weather,:-
Asking about TNAU Groundnut rich application for groundnut crop,:       :     2        200
ASKING ABOUT CONTROL FOOT ROT IN GROUNDNUT,SPRAY  THIOPHANATE METHYL 70 WP  1 GM    LIT OF WATER
variety of gnut,kopargaon-123phule pragati
Farmer asked fungus in root control information of GROUNDNUT crop,EC        -
quantity of seed for groundnut,quantity of seed for groundnut - 40 kg seed per acre
ROOT ROT MANAGEMENT IN GROUNDNUT,RECOMMENDED TO DRENCH COPPER OXY CHLORIDE  BLITOX 3 GRAMS  1 LITRE OF WATER    3
asking about Stem rot control in groundnut,recommended for spray carbendazim 2gmliter of water
asking about Attack of Caterpillar on groundnut,Attack of Caterpillar on groundnut - Spray Tracer 05 ml  15 liter of waterSpinosad-Dow agro
ask for larva prob in ground nut,suggest:quinalphose 30 ml per pump and to sprey
Groundnut rich spray,recommended for spray Groundnut rich 2 kg  acre
Asking about Tobacco caterpillar management in groundnut,:     : :       15
groundut varities recommended for kancheepuram,recommended varieties are TMV 7 VRI 2 VRIGn 6TMVGn 13
TELL ME ABOUT INSECT CONTROL IN GROUNDNUT CROP,145   1
TELL ME DISEASE CONTROL,SPRAY OF RIDOMIL GOLD 2 GM PER LITER WATER
GROUNDNUT NUTRIENT MANAGEMENT,RECOMMANDED TO APPLY GYPSUM 200 KGS PER ACRE
TELL ME GREEN GRUBS CONTROL IN GROUNDNUT,QUNOLFOSH 25EC 2 ML LITER SPRAY
Farmer asked seed treatment of fungus problem in sesame,Ws
MOONGFALI ME KHARPATVAR KI ROKTHAM,Imazethapyr  750 mlhe ka chidkav karen
ATTACK OF APHIDS on groundnut,15
Farmer asked about tichhoderma virde information,:
groundnut ki kism,apply- ambaer Chandrama-10
Farmer asked  Fertilizer dose information of Groundnut crop,:-  :- -  -  -  :-  -  -  -
asking about gnut fertilizer,base dap andthan urea
TELL ME WEATHER INFORMATION OF BARMER,RAINFALL 30 MM NEXT FIVE DAYS OF BARMER
groundnut leafspot,spray mancozeb carbendizium 2gmlt of water
MOONGPHALI ME KIRA LAGA HAI,CLOROPHORIPHO 5 ML LITER OF WATER OR CARBANDAZIN 1 GRAM LITER OF WATER
Asking about control of fungal infection in groudnut crop,SPRAY AZOXYSTROBIN 23 SC  1 ML  LIT OF WATER
WEEDICIDE,TAIGA SUPER 2MLLIT
Farmer asked query on Weather,:       :         36       13
Asking about rat management for groundnut field,:        : :                  2    - 95    2   1
ATTACK OF SUCKING PEST,Spray Karate15 ml15 Lit of Water
TELL ME ABOUT NUTRIENT MANAGEMENT IN  GROUNDNUT,--       375      35
LEAF EATING CATERPILLAR,SPRAY CHLOROPYRIPHOS 2ML1LITRE OF WATER
Information regarding varities of groundnut,Varities of groundnut : MH-4  Mungfali Haryana-4  Punjab Mungfali -1  Moongphali No13
fertilizer does,urea  gyapsum
Asking about Aphid management in Groundnut,Recommended for profenophos 2 ml  acephate 1 gram 1 litre of water
TELL ME CONTROL OF SUCKING PEST IN GROUNDNUT,SPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
Farmer asked query on Weather,THERE IS A CHANCE  OF CLOUDY WEATHER  CHANCE OF RAINFALL  IN YOUR AREA
Post emergence herbicide application for ground nut,Recommended for spray Imazethapyr 300 mlac
variety,sb11 tag 24
ask for groudnut  thrips information,suggest: spray prophenphose 20mlpump
ASK ABOUT groundnut sucking PESTS,SUGGESTED TO SPRAY MONOCROTOPHOS OR dimetoate or METHYL-O-DIMITON 10ML10 LITRE OF WATER
information of sole rpump,jila krishi up nideshak se sampark krein
Delay in growth,Spray boomflower 2ml lit of water
groundnut fertilizer,DAP-1BAGACER
Ground nut in aphids,Recommended for Ground nut in aphids spray dimethoate 2 ml teepol 1 mlliter of water
TELL ME ABOUT WHITE GRUB IN GROUNDNUT,GR  4
IMPROVED VARIETIES OF GROUNDNUT CROP,PUNJAB MUGFLI NO1HARYANA MUNGFLI NO4
ask about chusia in coton,suggested trayjofos 25 ml per pump
groundnet ki prolem hein,dwb 502 fertilizer ka
information about groundnut,Dear former use to  Copper Oxychloride 50 WP  25gliter water splash in the field
TELL ME ABOUT ROOT ROT CONTROL IN GRONDNUT,250
Asking about prevention rust management in groundnut,:         :   10
ask about termite info in groundnut,SGCG            GR
FARMER ASKED QUERRY ABOUT SEED TYREATMENT IN GROUNDNUT,-   -   -
TELL ME TICCA DISEASE CONTROL IN GROUNDNUT,SPRAY MANCOZEB 75 WP 2 GM PER LITER WATER
thrips control in groundnut,recommended for spray fipronil 2mllit of water
Asked about Groundnut Tobacco caterpillar management,:     :    - 4   10
ASK ABOUT GROUNDNUT,BASAL DOSE - AMMONIUM SULPHATE  80KG  SSP 150KG
groundnut white grub,RECOMMENDED TO SPRAY CHLORIPYRPHOS 500 ML PER ACRE
ASKED ABOUT FERTILIZER DOSE FOR GROUNDNUT,FERTILIZER DOSE FOR GROUNDNUT- GIVE GYPSUM 50 KG  ACER AT THE TIME OF PEG FORMATION
ask about fungus problem in groundnut groundnut crop,EC 20
Asked about groundnut panchakavya foliar application,recommended for foliar spray panchakavya 3  litre acre
Attack of Aphids on groundnut,Attack of Aphids on groundnut: Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta
Asked about leaf caterpillar management in Groundnut,:    :   5  SG 4   10
asking about seed treatment of groundnut,recommended for Treat the seeds with carbendazim 2gkg seed
ASKED  ABOUT TO  INSECT CONTROL IN  GROUNDNUT,178   1
ground nut seed rate,40kgacre
ask for groundnut pre-emrgence weedisdie information,suggest: apply pendimithelin 1kgha
weed management for ground nut,Recommended fro weed management for ground nut Imazethapyr 800ml  acre
Asked about root rot management in groundnut,:     :    25
fungas control of mugafali,kisan bhai Copper Oxychloride 50 WP 2gramlitar pani ghol kar spre kare
ground nut root rot,Ground nut root rot : AT THE BASE OF THE PLANT DRENCHING WITH COPER OXY CHLORIDE 3 GRAMS PER LITER WATER
ROOT ROT IN GROUNDNUT,RECOMMENDED SPRAY ZINEB 78WP 3GMLTR WATER FOR ROOT ROT IN GROUNDNUT
GROUND NUT LEAF DAMAGE,RECOMMENDED TO SPRAY NOVALURANINDOXICARB PLITHORA 350 ML PER ACRE
groundnut basal fertilizer management,recommensded for apply DAP 50kg  gypsum 75 kg ac
when to apply gypsum,apply after 45 days
TELL ME INSECT CONTROL IN GROUNDNUT,USE CARTAP  HYDROCHLORIDE 4GR  4 KGBHIGA  WITH IRRIGATION
TELL ME VARIETY OF TIL,VARIETY OF TIL  TC 25 RT 125
TELL ME GROWTH INFORMATION  GROUNDNUT,SPRAY OF THIO UREA 05 GM PER LITER WATER FOR BETTER PRODUCTION IN GUAR
ground nut sucking pest management,RECOMMENDED TO SPRAY ACETAMIPRID   40 GRAMS  150 LITERS OF WATER ACRE
Information about use of herbicide in peanut crop,20  25
Asking about gypsum and micro mixture are compatable for groundnut application,:          :
WEEDICDIE FOR GROUND NUT,SPRAY PERSUIT
CONTROL OF LEAF MINER IN GROUNDNUT,RECOMMENDED FOR SPRAY FIPRONIL 5  1 ML  LIT OF WATER
ASKING ABOUT WEATHER REPORT OF WEST MIDNAPUR DISTRICT,ALTHOUGH IT IS A LITTLE CLOUDY TODAYTHERE IS LIGHT RAIN OR THUNDERSTORM
Asked about plant protection in groundnut,Suggested to spray  KAVACH or  CHLOROTHALONIL 05g per lit waterSuggested to spray SAAF :- carbendazim  mancozeb 1 gmlit of water
asked about information groundnut,western-55phule pragati  TG-26 van lagvad kara
TELL ME CATERPILLAR CONTROL IN PEANUT,SPRAY OF QUINOLPHOS 25 EC 2 ML OR PROFENOFOS 15 ML PER LITER WATER
groundnut  nut stem necrosis damage,recommended to spray Dimethoate 2 milli liter liter water
Asked about leaf folder  leaf caterpillar management in groundnut crop,:           :
Asked about Groundnut Top dressing fertilizer application at earthing up,:      :  80    4
VARIETY,SB 11 PHULE PRAGATI - BHUIMUG
leaf roller in groundnut,spray dimethoate 2mlneem oil 3mlteepol 1mllit of water
Asking about seed germination after harvest in groundnut field,:      :
GROUND NUT WEED MANAGEMENT,RECOMMENDED TO SPRAY PENDIMETHALIN 1 LITRE 200 LITRES OF WATER ACRE
crown rot in groundnut,RECOMMENDED  TO DRENCH  COPPER OXY CHLORIDE  3 GRAMS  1 LITER OF WATER
ground nut seed treatmant,MANCOZEB DITHANE M-45 INDOFIL M-45 MANJET  3 GRAMS  PER KG OF SEED
asking about ground nut foliar spray information,recommended for spray urea 5 g  ferrous sulphate 5 g  lit of water
FOR BETTER GROWTH AND YIELD IN GROUNDNUT,RECOMMENDED TO APPLY MULTI-K 75 GM  LIT WATER FOR  BETTER GROWTH AND YIELD IN GROUNDNUT
foliar spray in black gram,Recommended for spray DAP 2 kgac on 30th and 45th day after sowing
TELL ME ROOT ROT IN GROUNDNUT,CARBENDAJIM 250 GMBIGHA WITH IRRIGATION WATER
Please give me weather information,aapke yahan 11-16 july tak badal bane rahne ke sath halki barish ki sambhavna hai
how to control  bud necrosis in groundnut,spray Dimethoate 2 mllit to control the vector
Ask about larvae control information,EC
Asking about pest control organic in groundnut,Recommended for spray Azadirachtin 3ml  lit
Farmer wants to know about how to control fungal attack in ground nut crop,Recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water
Farmer asked  Sowing Time And Varieties information of Sesamum crop,-  -  -   -   -  -  -
Groundnut top dressing fertilizer application,Recommended for apply Gypsum 80 kg  borax 4 kg  acre on 45 th day
Asked for how to improve the growth,There is no other special treatment in groundnut
ask abt castor var,suggested gch-764
SHOOT ROT IN GROUNDNUT,RECOMMENDEED SPRAY CARBENDAZIM-MANCOZEB 2GMLTR WATER FOR SHOOT ROT IN GROUNDNUT
Asking about plant growth regulator in ground nut,Recommended for spray Ground nut rich 2 kgac
GROUND  NUT ROOT GRUB  MANAGEMENT,RECOMMENDED TO SPRAY IMIDACLOPRID 60 ML 200 LITRES OF WATER  ACRE
farmer want to know information about How to control of fungal attack in Groundnut crop,--         40      2    15
asked about variety,variety of ground nut- TAG -24 daptary
GROUND NUT VARIETIES RECOMMENDED IN YOU ARE AREA,RECOMMENDED VARIETIES TAG-24TAG-26K-6
Asking about groundnut foliar nutrient spray,Recommended for spray DAP 2kg  acre at flowering stage
gram pod borer in groundnut,Recommended Spray Quinalphos 2 mllit
wilt,carbendazium 1glit
Asked about bio fertilizer management in groundnut,:      :          20
FARMER ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT,- 5   15
CONTROL OF LEAF EATING CATERPILLAR OF BEANS,SPRAY FIPRONIL 5 SC  1 ML  LIT OF WATER
Asked about leaf caterpillar and stem rot management in groundnut,:         :    2    2             1  10
TELL ME CONTROL OF COLLAR ROT IN GROUNDNUT,APPLY HEXACONAZOLE 5 EC 300 ML PAR BIGHA
Asking about Seed treatment for Groundnut,:    :    2
Farmer wants to know information about how to control stem borer in groundnut,Recommended for to control  in  apply phorate 10G  125kghac
GROUND NUT NUTRIENT MANAGEMENT,GROUND NUT NUTRIENT MANAGEMENT : RECOMMENDED TO SPRAY UREA 5 GRAMS PER LITER OF WATER
asked about variety of groundnut,variety of groundnut - phule unnati
TELL ME DISEASE CONTROL IN GROUNDNUT,CORBENDAZIM 250 GRAM  BIGA
Asking about sucking pest management in groundnut,Recommended for spray Dimethoate 2 ml  neem oil 3 ml  sticking agent 1 ml  litre of water
Asked about foliar application in groundnut,:      :    2
groundnut aphids,RECOMMENDED TO SPRAY   Monocrotophos 400 ml  acre
TELL ME USES ZYSIPUM IN GROUNDNUT,USES ZYSIPUM IN GROUNDNUT 60-90KGBIGHA
asking about how many irrigation required in gnut,i suggested to 6 to 7 irrigation is required in whole season of gnut
asking about groundnut Thrips management,Recommended for spray Dimethoate 2 mllit of water
which harbicide use,do not use parshut after 22 days
disease damage in ground nut,RECOMMENDED FOR 30 gr COPPOR OXY CHLORIDE AND 1 gr STREPTOCYCLIN  IN 10 ltr of WATER
Asking about groundnut which varieties is best 90 days crop or 110 days crop,: 90     210    :
GROUNDNUT SUCKING PEST,RECOMMENDED FOR SPRAY DIMETHOATE 400 ML ACRE
ask for gnut white grube,Chlorpyriphos 30 ml  10 lit water
ground nut foliar spray,recommended for spray ground nut rich 2 kg  200 lit of water
Farmer asked Aphid problem in Ground Nut crop,50 SC
Asked about plant protection in groundnut,suggested to spray Profenophos 2ml per liter water
GROUND NUT SUCKING PEST,IMIDACHLOPRIDCONFIDOR TATAMIDA  VICTOR ATOM   200  ML PER ACRE
ask about gnut fertilizer,potash 120 kgha
leaf miner in groundnut,spray methyl demeton 2 ml  lit of water
Asking about Tobacco caterpillar control in Groundnut,:   :  2    05
LEAF ROT,RIDOMIL 25GM1LITRE OF WATER
Asked about Plant Protection in ground nut,Recommended to apply carbofuran 3kgacre
Farmer asked about wilting of groundnut,WP 35
asked about to seed treatment in groundnut,4       10
aksed about groundnut herbicide,post emergence Imazethapyr  75 g aiha at 15days after sowing
tikka on graund nut,spray bavistin 1 graamliter
Asked about Nutrient management,Recommended to spray SAMRUDDHIMULTIPLEX tonic  2mllitre of water
GROUNDNUT ME PHAFUDI LAGAI HAI,Apply MANCHOJEB   CARBANDAJEEM  30 Grm  Lt of water
weather information,10 october tak barish hone ki sambhavna nahi hai
FARMER ASKED ABOUT WEEDICIDE EFFECT ON GROUNDNUT CROP,0001
Farmer wants to know about how to control of insect sucking pest in  groundnut crop,178    5  7
Asked about NUTRIENT MANAGEMENT,Recommended to spray planofix NAA 1 ml per 45 liter 10 ppm of water At the time of flowering apply twice Planofix when sprayed on plants prevents the formation of abscission layer by suppressing ethylene gas produced and hence thereby prevents the shedding of flowers buds and fruits
PROBLEM OF YELLWOING IN GROUNDNUT  CROP,USE--FERAS-SALFETH  5GRAMLITERWATER BY  SPRAY
weather details,today no rain
ask for cotton varitey  information,cotton varitey-sankar-6810mallikaankurjaypratikbijdhan-2
mousam ki jankari chahiye,KISAN BHAI 25  MAY SE 30 MAY TAK HALKI  BARISH HONE  KI SAMBHAVENA HAI
weather condition in mainpuri,possibility of light rainfall to 24 may
Farmer asked Larvae control information of groundnut,ZC          Syngenta
Asking about groundnut fertilizer MN management information,:     : :       5   20
FARMER  ASKED ABOUT TO DISEASE CONTROL IN GROUNDNUT CROP,- 4   64    2
attack of root eating catter pillar on groundnut,root eating catter pillar on groundnut - apply thimet 3 kg acre
ASKING ABOUT THE CATERPILLAR ATTACK IN GROUNDNUT,THE CATERPILLAR ATTACK IN GROUNDNUT -Spray Chloropyriphos 30 ml15 Lit of Water
TELL ME CONTROL WHITE GURB IN GROUNDUT CROP,USE-FORET 25KG PER HECTARE
WARER PROBLEM,ENGLISH
Asked about tobacco caterpillar sucking pest and disease management for groundnut,:          :     12    15    2
helico and spodoptera in groundnut,spinosad  75gmacre
--SPRAY OF MENCOZEB 2 GM PER LITER WATER,2
ask for grounndut aphid information,sugegst: spray imidacloprid 5mlpump
weed control in groundnut,kisan ji phasal ki nirai -gudai kare
moongphali ki prajati kya hai,chtra amber praksh  T-64
ASKED ABOUT WILT IN GROUNDNUT,-  30      30
GROUND NUT VARIETIES,KADIRI-4569:GROUND NUT VARIETIES
ask for seed treatment in gnut,I suggested to give cloropyriphos 25 mili10 kg seeds
sowing time of summer groundnut,sowing time of summer groundnut is january  february
farmer asked about sucking pest management in groundnut,1  200
WEED CONTROL IN GROUNDNUT,APPLY PENDIMETHALIN  1330 ML ACER FOR WEED CONTROL IN GROUNDNUT
nutrient defeciency in groundnut,apply mn mixture mixed with sand 5kgac
TELL ME INSECT CONTROL IN  GROUNDNUT,USE QUINOLPHOS 15 DUST 25 KG PER HA MIX IN SOIL
