QueryText,KccAns
TELL ME WHITE GURB CONTROL IN GROUNDNUT,CLOROPIROPHOSE 20 EC 1 LITER PAR BIGHA USE
Nutrient management of peanut crops,After weeding 25 days in farmers brother peanut use 40 kg of gypsum per acre
Asked about weed management in groundnut 24 days crop,: 24        :
ask for the mites attak in the gnut,i suggested for the abasin-5 mlpump as a spray
TELL ME VAREITY OF GROUNDNUT,M 13CHITRATGB 39
FOR BLOOSMING,Spray Boom flower 30mlDeviCropscience15 liter of Water
ask about wilt control,I suggested carbendazim 20 grampump
Farmer wants to know information about how to pod development of groundnut crop,0:52:34
Asking about groundnut Redspider mite managment,2
TELL ME WHITE GRUB IN GT NUT,BROADCAST IN CARBOFURON  3 KG  BEGHA
TELL ME ABOUT TERMITE CONTROL IN GROUNDNUT CROP,20   4
FARMER ASKED ABOUT FERTILIZER DOSE FOR GROUNDNUT,- -  50    30
Thrips Attack,Confidor super  Confidor 6 ml15 Lit of Water
Asked about Plant Protection  in groundnut,--Recommended to Spray dimethoate 2 ml per liter of waterAndRecommended to Spray Quinolphos 2 ml per liter of water
ROOT ROT IN GROUNDNUT,DRENCH THE SOIL WITH SAAF 2 GRAM  PLANTOMYCIN 1 GRAM PER 1 LITRE WATER TO CONTROL ROOT ROT IN GROUNDNUT
Asking about pesticide spray  time,:        : 8  10     3   5
FARMER WANT TO KNOW HOW TO CONTROL FUNGGAL ATTACK IN GROUNDNUT,RECOMMENDED FOR SPRAY TO MENCOZEB  CARBENDAZIM 35-40 GRAMPUMP
Asking about top dressing fertilizer management for Ground nut,Recommended for apply urea 5 kg potash 12 kgac
fertilizer dose,Sulphur 1 bag  gypsum 100 kg acre
Ask about termitewhite grub control information,GR
Information about  root  worm pest in groundnut crop,--Chlorpyriphos 20 EC 1
fungus attack of ground nut,sprey carbandazim  mancozeb 30gm 16 liter of water
Farmer asked about water management in groundnut,Recommended to go for irrigation to the crop at 20-25 days after sowing based on soil moisture content
Ask about Plant Production In Groundnut,WP -
WEED CONTROL IN GROUNDNUT,SPRAY OF PENDIMETHILIN 30 EC 25-3 LITER PER HA AFTER SOWING BUT BEFORE GERMINATION
FERTILIZER DOSE OF GNUT,8-16-16  GYPSUM
FARMER ASKED QUERY ON BORER  CONTROL  IN GROUND NUT - SETM BORER,RECOMMENDED TO APPLY CARBOFURAN 3G GRANULES 8-10 KGACRE
Farmer wants to know information about How to increase grwoth and flowering  of  ground nut,agromin max  aris    25
asking about early leaf spot in groundnut,Recommended for spray Carbendazim 2gm  lit
ground nut tikka disease,hexaconazole 400mlacere
Can Pendimethalin and Carbendazim 12 Mancozeb 63 WP be used together in mung bean crop,12  63               -
Asked about sucking pest attack,Spray Confidor 6ml15 Lit of Water
ASK ABOUT GROUND NUT,BASAL DOSE - AMMONIUM SULPHATE  80KG  SSP 150KG
Attack of Powdery,Spray Cabriotop 7 gm15 Liter of Water-metiram dithiocarbamateBasf
TELL ME ABOUT DISEASE CONTROL IN GROUNDNUT,2
TELL ME ABOUT TERMITE CONTROL IN BIKANER,20   4
NUTRIENT MANAGEMENT IN GROUNDNUT NUT,RECOMMENDED TO SPRAY BORAX 3 GRAMS1 LITRE OF WATER
Information regarding to weather,Some clouds and some chance of rainfall today  tomorrow
leaf disease in groundnut,recommended to spray with mancozeb 3gmltr of water
Ask about variety of groundnut,:-  :- -  -  -     :-  -  -  -
Farmer ask about fungus problem in Groundnut Crop,--            WP
aked about weather report,Precipitation 25Partly to mostly cloudy
Groundnut varieties,Groundnut varieties  Jyoti Chitra Chindra H-11 Junagarh JM-2 Chandramukhi
TELL ME  WATHAR INFORMATION,RAIN FALL IN 5 DAY IN THIES AREA
FARMER ASKED ABOUT FERTILIZER APPLICATION FOR GROWTH OF GROUNDNUT,-
POWDERY MILDEW IN G NUT,RECOMMENDED FOR SPRAY SULPHUR 4-6GML OF WATER FOR POWDERY MILDEW IN G NUT
Asking about Leaf folder management in groundnut,Recommended for spray Profenofos 2 ml  neem oil 3 ml  sticking agent 1 ml  litre of water
TELL ME ABOUT THE CONTROL OF WHITE GRUB IN GROUNDNUT,25  4
FARMER ASKED QUERY ABOUT STICKY TRAPS,TIME PERIOD OF STICKY TRAPS - 7 TO 10 DAYS
TELL ME ABOUT DISEASE  CONTROL IN  GROUNDNUT,250
moongphali ke patto par keere lage he,quenalphos 25ec 2mlli water spray
WHITE GRUB IN GROUNDNUT,WHITE GRUB IN GROUNDNUT --RECOMMENDED TO APPLY CHLOROPYRIPHUS  DUST 10 KGACRE FOR CONTROL OF  WHITE GRUB IN GROUNDNUT
Farmer asked query on Weather,SIROHI  REODAR                32    19     5
ask about soil testing lab,contact soil testing laboratory
Asked about to DISEASE CONTROL IN  peanut,--       50   250
FER REC IN GROUNDNUT,APPLY REC DOSAGE OF UREA 35KGS POTASH 15KGSACR
insect control in mung phalli,Carbofuran 3 GR 8-10 kiloacre ki dar se buvai ke smay prayog kare
Weed problem in groundnut,kisan bhai aap apne fasal ki nirayee kren
Asked about plant protection,saaf 2gram per lit of water
Asked about to  WEED CONTROL IN peanut,30  25-3
ASKING ABOUT CONTROL OF CATERPILLAR IN GROUNDNUT PLANTS,SPRAY CHLORPYRIPHOS 20 EC  25 ML    LIT OF WATER
sucking pest,acepate 2gl
Asked about Plant protection in ground nut,Recommended to spray Lambda cyfluthrin 15mllitr
stem rot in ground nut,SPRAY SAAF  2 GM  1 LITER OF WATER FOR stem rot in ground nut
TELL ME ROOT ROTE OF GROUNDNUT,HECXAKONAJOL 1 LITER  HECTEIR
GROUNDNUT FERTILIZERS MANAGEMENT,RECOMMANDED TO APPLY 250 KGS GYPSUM PER ACRE
GROUNDNUT TOBACCO CATERPILLAR MANAGEMENT,GROUNDNUT TOBACCO CATERPILLAR MANAGEMENT :RECOMMENDED TO SPRAY SPINOSAD 75 ML200 LITRES OF WATER  ACRE
INFORMATION ABOUT GROUNDNUT NUTRIENT MANAGENENT,RECOMMENDED TO SPRAY BORAX 2 GR1 LITRE OF WATER
TO CONTROL ATTACK OF SUCCKING PEST ON GROUNDNUT CROP,SPRAY THIOMETHAKZOM 5 GM IN 15 LTR OF WATER TO CONTROL ATTACK OF SUCCKING PEST ON GROUNDNUT CROP
field prepration,provied information
TELL ME DISEASE CONTROL IN GROUND NUT CROP,SPRAY OF WETTEBLE SULPHUR 80 WDG 1 GM PER LITER WATER
ground nut tobbaco caterpillar,ground nut tobbaco caterpillar  recommended imomectin benzoate 80gracre
tobacco caterpillar in groundnut,monocrotophos 2ml
Asking about Stem rot management in Groundnut,:      :     1    20
ASKING ABOUT GROUNDNUT ROOT BORER MANAGEMENT,GROUNDNUT ROOT BORER MANAGEMENT  DRENCHING OF PHORATE 4KGACRE
GROUND NUT SEED TREATMENT,MANCOZEB 3 GRKG SEED
SUCKING PEST IN GROUND NUT,RECOMMENDED IMIDACLOPRID 1ML3 LITER OF WATER
tell me control sucking pest of groundnut,spray daimethoit 30ec 2mllitter water
information regarding varieties of ground nut,varieties of ground nut are TG 37 A SG99
LEAF BURN,REDOMIL 2glt
basal fertilizer management in groundnut,apply 50kg superac
Farmer asked fungus in root control information of groundnut,EC        -
asked about groudnut cultivation,-  -  -    --     ------ -- -
ATTACK OF SUCKING PEST,Spray thimithoxam 5 gm15 Liter of Water
Asked about plant protection in  groundnut,Suggested to drench with COC at 3 gram per litre water
fertlilizer,provide all infromation
Early leaf spot in groundnut,spray SAAF  2 gm  liter of water for Early leaf spot in groundnut
ask about ground nut wilt,i suggest spray bavistin 15 gm  pump
TELL ME CONTROL LEAF BORER,DUSTING OF METHYL PARATHIAN 2 25 KG PER HA
asking about ground nut planting material,varities of ground nut
asking about groundnut foliar application,Recommended for groundnut foliar spray TNAU Groundnut rich 2kg  acre  200 litre of water
ask abt  white fly,suggested trizophos 30mlpump
GROUND NUT GYPSUM,RECOMENDED TO USE GYPSUM AT FLOWERING STAGE 200KGACRE
ask leaf eating caterpiillar,suggest monocrotophos 10 mili pump
ask about fertilizer for small pod in groundnut,100
VARITIES OF GROUNDNUT,VARITIES OF GROUNDNUT:KADIRI-69GREESHMAKALAHASTHINARAYANIDHARANIKADIRI CHITRAVATHI
fertilizers,0:0:50  microla
nutrient magement in groung nut,AGROMIN MAX 1KGACRE IN 200 LT WATER
Tobacco caterpillar in groundnut,Recommended for spray Quinalphos 25 EC 2 mllit of water
Ask about larvae control information in  Ground nut,SC
Groundnut root feeder management,Recommended for drenching of Chlorpyriphos - 2ml 1litre of water on root zone
PROBLEM OF YELLOWING IN  GROUNDNUT CROP,USE- FERAS-SALFETH   5GRAMLITERWATER BY SPRAY
GROUND NUT STEM ROT,RECOMMENDED TO SPRAY CARBENDAZIM BAVISTIN DEROSAL CARBENDAZIM 200 GRAMS PER ACRE
thrips in groundnut,Recommended for spray dimethoate 2 mllit of water
MAUSAM KI JANKARI CHAHIY,14 TARIKH ME HALKI BARISH HONE KI SAMBHAWNA HAI
TELL ME ABOUT PEST CONTROL IN GROUNDNUT,SPRAY OF FIOAROLIN 5  2 LITER PER HE
ASKED ABOUT TO EFFECT OF HIGH DOSE NUTERIANT IN GROUNDNUT  CROP,25
Termite control,Spray Chlorpyriphos 2ml in 1litre water
farmer asked query on ground nut seed treatment,RECOMMENDED TO SEED TREATMENT CAPTAN     OR  THIRAM   OR  MANCOZEB 3 GRAMS  KG OF SEEDS        3          1     10
Ask about seed treatments of Termite in groundnut crop,EC
ASKED ABOUT WHEN TO APPLY 14-35-14 FERTILIZER,RECOMMENDED TO APPLY IN VEGETATIVE STAGE
Asked about Early leaf spot control in groundnut,:     : :       5
Farmer asked Thrips problem in Ground Nut crop,WG 5
Termites control in groundnut crops,Chloropyriphaas20 EC for pest control in ground nut 500 ml  acre rate to be used
farmer asked query on  APPLICATION OF CALCIUM SULPHATE GYPSUM in groundnut,recommended to Apply gypsum 200 kg per acre
Red spider mite in Groundnut,Recommended for spray Dicofol 2 ml litre of water
Weather report,The rain is not likely to occur in your area
pest,monocrotophos 2ml
white grub problem in ground nut,apply Phorate 10CG 10 kgacre
STEM ROT IN G NUT,RECOMMENDED FOR SPRAY COPPER  OXYCHLORIDE 3GML OF WATER FOR STEM ROT IN G NUT
thrips and caterpillar on groundnut,Sprey Profex Super 30 ml   Spray Actra 5 gm15 Lit of Water
NUTRIENT MANAGEMENT,--RECOMMENDED TO SPRAY MULTI NUTRIENT MIXTURE 5 GR1 LITRE OF WATER
Ask about all type of pest control groundnut,40          ppm
LEAF EATING CATERPILLAR MANAGEMENT IN GROUNDNUT:,LEAF EATING CATERPILLAR MANAGEMENT IN GROUNDNUT:RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 200 LITRES OF WATER  ACRE
TELL ME ABOUT INSECT CONTROL IN,70  25
Farmer asked termitewhite grub control information of ground nut,SGCG
pest,monocrotopos 2ml  liter
Groundnut leaf become yellow color,carbendezim 5 gm  10 lit water
TELL ME CONTROL WHIET GRUB OF GROUNDNUT,USE-IMIDACLOROPID 1LITTERHAC
Asking about leaf spot disease management in groundnut crop,:      :       2     1
asked about fertilizer spray on groundnut,-    -
Farmer asked fungus control information of groundnut crop,EC
neck rot,carbendazime 1gmlitre
farmer asked about groundnut maturity and harvesting,harvesting done after 4 months
Ask for groundnut fubgus,carbendazim 20 gram per pump and to spray
detail for crop boosters spray  groundnut blackgram,Explain the detail
Farmer asked about biological control of fungus and white grub in groundnut,650 GRAM ACRE SOIL APPLICATION
TELL ME INSECT AND FUNGEL CONTROL IN GROUNDNUT,SPRAY OF ACEPHATE 75 SP 2 GM PER LITER WATER  MENCOJEB 2GM PAR LITAR WATER
--ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT,20  05
grnut grubs,phorate vapara
FARMER ASKED ABOUT ATACK OF LEAF EATING CATTERPILLER,SG-
VERIETIES,-  -1
Termite control in Groundnut,Termite control in Groundnut - Recommended to apply chloropyriphos dust 10kg per acre
Asking about groundnut maturity information,:       : 10
ASKING ABOUT CONTROLL OF WILT ATTACK IN GROUNDNUT CROP,WP -    30
farmer want cropping time of ground nut,kharif season is best time for cropping of groundnut
GROUNDNUT POD BORER,GROUNDNUT POD BORER: RECOMMENDED TO SPRAY CHLORONTHRIPONOL 60 ML PER ACRE
GROUNDNUT BACRTERIAL WILT,RECOMMENDED FOR 30 gr COPPOR OXY CHLORIDE AND 1 gr STREPTOCYCLIN  IN 10 ltr of WATER
Farmers information about peanut seed rate,30-35
Attack of White Grub,Use Thimet 4 kgacrediethyl S- phosphorodithioatemvac
TELL ME CONTROL OF KATRA IN GROUNDNUT CROP,INDOXACARB 145SC 05MLLITER WATER SPRAY
Ask about use fertilizer information in Groundnut crop,90 25
Disease in ground nut,chlorpyriphos 2litacre dal de
piliya rog in groundnut,1ml faresh sulphate per liter water sprey
FARMER ASKED ABOUT THE UNWANTED CROP RELATED QUERY,CONTACT TO THE MAO
ASKING ABOUT CONTROL OF BLACK SPOT IN GROUNDNUT PLANT,SPRAY   MANCOZEB 75 WP  25 GM  LIT OF WATER
black root in groundnut,bavistin 250gmbigha
groundnut top dressing fertilizer application,recommended for apply gypsum 75 kg  borax 4 kg  acre
varities of groundnut,fule pragatifule unaptag 24
asking about groundnut  pod rot management,recommended for apply pseudomonas fluorescens - 1 kg  FYM -20 kg acre
VARIETIES OF GROUNDNUT,- -  -      -    -  -  -     -  -   -
Ask about use fertilizer information in Groundnut crop,DAP  10-12
Ask about seed treatments of Termite in Groundnut crop,EC
Red spider mite in  groundnut,Recommended for spray spiromesifen 1 mllit of water
ASKING ABOUT CATERPILLAR ATTACK ON GROUNDNUT,Spray Coragen 5ml15 Lit of Water
Ask about GROUNDNUT SULPHUR APPLICATION,1-2
Root rot and tikka disease in ground nut,Recommended to spray Validamycin 3l 2ml per litre of water
tell me weed control of groundnut,no spray of weed control for groundnut
Ask about varieties of summer groundnut,-  -                 -  -
TELL ME ABOUT OF WHITEGURB CONTROL IN GROUNDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
Give information about Fungus control in Groundnut,50 WP  1 kg    10 kg
Control of termites in oilseed plant,40-50 ml chloropyriphos in 5 liter water  plant
root cater pillar,spray chloropyrifos
ASKED ABOUT SOWING TIME OF GROUNG NUT,SOWING TIME OF GROUNG NUT-JANUARY
WEED MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY PENDIMETHALIN 1330 ML PER ACRE TO CONTROL WEEDS IN GROUNDNUT
Farmer asked seed treatment of white grub control ground nut crop,WDG -
ASKED ABOUT WEEDICIDE IN ground nut,WEEDICIDE IN ground nut - SPRAY emazithyper  HERBICIDE AFTER 30-35 DAYS OF SOWING
White fly management in Groundnut,Recommended to spray Thiamethoxam 25  WG  5 g  15 liter of water for White fly management in Groundnut
FARMER ASKING ABOUT FERTILIZER DOSE FOR GROUNDNUT,-                                                         -                    -
Alternaria leaf disease in ground nut,recommended for spray Carbendazim 1 glt
weed control in groundnut,weed control in groundnut- RECOMMENDED TO SPRAY TARGA SUPER 2ML 1LIT WATER
variety of groundnut,variety of groundnut : tag 26  sb 11
Farmer asked Fall Armyworm problem in crop,SC 7-8
WEEDS IN GROUNDNUT,QUIZALOFOP-P-ETHYL  15MLLIT
TELL ME WEATHER INFORMATION,NO RAIN FALL UP TO 5 DAYS IN YOUR DISTRICT
kandam kullu,raxil 40gacr
Asking about top fertilizer management for groundnut,:      :  6    12    25
Asking about Leaf blight disease management for groundnut crop,:      :   2
WEED MANAGEMENT IN GROUNGNUT,SPRAY IMAZETHAPYR PERSUIT  240MLACRE FOR WEED MANAGEMENT IN GROUNGNUT
khar hai kya kre,handweeding kre
GROUNDNUT THIKKA LEAF SPOT,RECOMMENDED TO SPRAY HEXACONAZOLE 400 MILLI LITER  ACRE
Ask about fungus problem in groundnut crop,WP 35
give information about seed treatment of Groundnut,75 2-25
FARMER ASKED QUERY ABOUT ON TIKKA LEAF SPOT MANAGEMENT IN GROUND NUT,RECOOMENDED TO CHLORORTHALONIL400 GMACRE
POWDERY MILDEW IN GROUNDNUT,SPRAY SULPHEX 4G PER 1LTR WATER
NUTRIENT MANAGEMENT IN GROUNDNUT,Precipitation 43Partial sunshine with a thunderstorm in spots in the afternoon
Farmer asked termitewhite grub control information of Groundnut crop,30
mausam ki  jankari  chahieye,priy kisan bhai  apke  yaha baris ki   sambhvana hai
ground nut bud necrosis,RECOMMENDED TO SPRAY DIMETHOATE  400ml in 2oo liter of water ACRE
ground nut stem rot,RECOMMENDED TO SPRAY COPPER OXY CHLORIDE BLITOX 600 GRAMS PER AC
TELL ME ABOUT DISEASE CONTROL IN groundnut,75   45   2
TELL ME CONTROL TARMAIET PEST OF GROUNDNUT,USE CLOROPYRIPHOS 20 EC 4 LITHA MIX WITH SAND AND USE BEFORE IRRIGATION
ASK ABOUT WILT IN GROUND NUT,I SUGEGSTED TO DRENCHING BLUE COPPER 40 GM PUMP FOR  WILT IN GROUND NUT
leaf miner in groundnut,Recommended for spray profenophos 2ml  lit
Asking about caterpillar and Aphids management in groundnut,:      : :       1
TELL ME ABOUT TERMITE CONTROL IN,178   1
mungphali ki varietes,chitra ambr kushal
TELL ME BLACK ROT CONTROL IN GROUNDNUT,-- 1
WEED MANAGEMENT FOR GROUNDNUT,RECOMMENDED TO SPRAY PENDIMETHALINSTOMP 1-125 LITREACRE
GROUNDNUT  LEAF BLIGHT  DAMAGE,RECOMMENDED TO SPRAY COPPER OXY CHLORIDE 3 GRAM  LITER WATER
varieties of ground nut,varieties of ground nut  tag -24  sb11
Ground nut varities,Recommended groundnut varities are NarayanikadiriTirupathi 1Tirupathi -2
FARMER ASKED ABOUT VARIETIES OF GROUNDNUT,-  -- -
Ask about fertilizer dose in groundnut crop,---
asking about Basal fertilizer management for groundnut,recommended for apply DAP 5Okgac
Asked about the varities in  groundnut,DH 3 - 30Rabi variety of groundnut
Asking about Leaf caterpillar control management in Groundnut,:     :    2
Asked about groundnut seed germination,:        :10
Information regarding irrigation in groundnut,2  3                                                   2-3
Ask about groundnut fungus information,259  30
Asking about  Disease management in groundnut,:     :   25
weed management in gound nut,Pendimethalin 1l ac
Asking about Leaf folder management in Groundnut,Recommended to spray Chlorpyriphos 2 ml  liter of water
WEED MANAGEMENT,TARGA SUPER  2ML1 LITRE OF WATER
TERMITE ERADICATION IN GROUNDNUT FIELD,APPLY CHLOROPYRIPHUS  8-10KG PER ACRE
Asked about root rot management in groundnut crop,:       :       2 5
GROUNDNUT TIKKA DISEASE,SPRAY SAAF  2 GM IN 1 LITER AND TATA TAKUMI  8 GM IN 1 LITER WATER
Asked about groundnut caterpillar management,Recommended  for  groundnut caterpillar  spray Profenofos 2ml  litter of water
FERUSULPHATE 5 G PER LITRE WATER SPRAY FOR YELLOWING CONTROL,FERUSULPHATE 5 G PER LITRE WATER SPRAY FOR YELLOWING CONTROL
Farmer asked fungus in root control information of Groundnut crop,WP -
ROOT ROT IN GNUT,CARBENDAZIN 250 GRAMLITAR
asked about plant protection,Fenvalerate 04 D  4 kg or Malathion 5 D  8 kgacre during morning hours
asking about sowing season for groundnut,:            :  -     -
how to control SUCKING white fly IN groundnut,recommend for spray to Imidacloprid 178  SL 5-7 MLPUMP
asking about planting material groundnut,varities o ground nut
Leaf folder in groundnut,Recommended for spray Thiodicarb 2 gram  azadiractine 3 ml litre of water
Asking about plant protection,PPM                      -
TELL ME CONTROL OF YELLOWING IN GROUNDNUT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
TELL ME CONTROL OF WHITE GURB IN GROUNDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
Ask about fungus problem in Root groundnut,:   1
ASKED ABOUT HOW TO INCREASE YIELD IN GROUNDNUT,SPRAY SAGARIKA  SEA WEED EXTRACT-28 PROTEIN CARBOHYDRATE MICRO-NUTRIENTS- Ca B Fe Mn Zn Cu Mg PRIMARY NUTRIENTS- N P K S AUXIN CYTOKININ GIBBERELLIN  2-4 ML  LITRE OF WATER
Farmer asked about fertilizer application in ground nut,fertilizer application in ground nut  soil application of DAP one bag  Gypsum 50 Kgs per acre
Query about insect management in groundnut,70   2   15
Asked about groundnut  pre emergence weed management,:      :  1   200
FARMER ASKED QUERY ON ROOT ROT MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY COPPER OXYCHLORIDE  BLITOX 3 GRAMS  1 LITRE OF WATER
MONGFALI ME ZYME DALNA HAI,MICRONUTRIEANTS 8 KG ACER KE DAR SE PAR KARE
Asking about Soil pests management in groundnut crop,:         :     200
Top dressing fertilizer management for groundnut,apply gypsum 150 kg acre
control ofleaf folding in ground nut,lamdacihalothrin    400 ml  acre
TELL ME CONT OF PEST IN GROUNDNUT,SPRAY OF INDOXACARB 145 SC 1 ML PER LITER WATER
ask about control of fungus problem,i suggested spray mencozeb 25 gram 10 li water
TELL ME ABOUT INSECT CONTROL IN GROUNDNUT,178   1              4 ML
ASKED ABOUT TO  NUTRIENT MANAGEMENT   IN GROUNDNUT,4
groundnut top dressing fertilizer management,Recommended for apply gypsum 80 kg   borax  4 kg  ac
asked about fertilizer for groundnut,give gypsum 50 kg  acer at the time of peg formation
moong phali me kida laga hai,cloripayriphas 25 lithac ka prayog karo
TELL ME DISEASE CONTROAL OF GROUNDNUT,SPARY OF BAVISTIN 250GMBHIGA
GROUNDNUT ROOT ROT  MANAGEMENT,RECOMMENDED TO DRENCH COPPER OXY CHLORIDE  3 GRAMS  1 LITRE OF WATER    3
FARMER WANT TO HOW KNOW TO CONTROL FUNGAL INFECTION in GROUNDNUT  CROP,Recommended for spray  Mencozeb  Carbindazim Saaf or  sixer 30 g pump
Asked about plant protection ground nut,Recommended to spray saaf 2gmsliter of water
Ask about grounadnut information,25
fertilizizer  dose for sugarcane,2 dap gyapsum yuriya 20-25 kilo ekari
Asking about Top dressing fertilizer for Groundnut,:   : 4   80
CONTROL OF SWARMING CATTERPILLAR IN GROUNDNUT,SPRAY METHOMIL 40 SP  1GMLIT OF WATER
TELL ME ABOUT WEATHER INFORMATION,LIGHT RAIN POSSIBILITY IN NEXT DATE 1819 DECEMBER
ASKED ABOUT TO WEED CONTROL IN GROUNDNUT,30     3
verities of groundnut,chitrakosal ambar
NUTRIENT KI DEFICENCY,KISAN BHAI- MICRO NUTRIENT KI 2 GRAM  LITER PAANI KI DAR SE SPRAY KARE
asked about fert dose in gnut,fert dose in gnut - apply half bag urea  1 bag s s p  acre
TELL ME WEATHER INFORMATION,Partly cloudy sky with possibility of rain or Thunderstorm
WEED MANAGEMENT GROUND NUT,NOT RECOMMENDED
ask about control of mite,I suggested spray ethion 15 mili pump
Asking about groundnut nutrient management,Recommended for apply urea 5 kg Potash 125 Kg  acre
Ask about blank pod problem information groundnut Crop,100
TELL ME FERTILIZER IN ZYPSUM,50 SUBCIDY
Varieties of groundnut,Varities of groundnut -TAG-24 JL-24westarn
Asked about flower drop,SprayPlano fix 5ml15 Lit of Water
groundnut me sundi lagi hai,Cartap Hydrochloride 4    8-10 Kilogramacre dava ka prayog kare
ask for groundnut catterpiller,I suggested quinalphos 20 mlpump
FARMER ASKING ABOUT FERTILIZER SPRAY FOR GROWTH ON GROUNDNUT,-
Asking about Sowing spacing for groundnut,:     : :   30      10
Farmer asked about sowing time of ground nut,Sowing time of ground nut  15 January - 15 February
Farmer needs information regarding seed rate of groundnut  crop,100          80
ask about groundnut,suggest cypermethrin 7mlpump spray
groundnut peanut bud  necrosis damage,recommended to spray dimethoate 2 milli liter  liter water
Farmer asked fungus in root control information of groundnut,50    30
Asking about weather forecast,clear weather No Possibility of Rain
GROUND NUT FERTILIZER MANAGEMENT,RECOMMENDED TO APPLY GYPSUM 200 KG ACRE
CONTROL OF WEED MANAGEMENT IN GROUNDNUT,RECOMMENDED FOR APPLY  FLUCHLORALIN 45  EC BYASSILIN -1 LIT  ACRE
FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN GROUNDNUT,3        600
Farmer needs information regarding how can we control defoliator in Groundnut crop,-         -
Asking about Thrips and leaf folder management in groundnut,:         :  2   1    1
ask about seed treatment in groundnut,I suggested to give trichoderma virdi 10gm1kg seed for seed treatment in groundnut
TELL ME TERMAIT CONTROL,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF TERMITE
Farmer asked query on Weather,BAYTOO                  -
Farmer asked query on Weather,JALOR   SANCHORE                       32    25     9
asked about ground nut c leaf curl,ground nut c leaf curl Spray Dimethoate 30 EC  17 mllit water
TELL ME MANDI RATE OF GROUNDNUT,JODHPUR  MAND RATE OF GRAIN  GROUNDNUT WHITE 4500 RSQ
asked about caterpillar management in groundnut,:      :  3  1
root  ROT IN GROUNDNUT,BAVISTIN 250 GRAM  BIGA
Information regarding weather,some clouds and  no chance  of rainfall today
Farmer asked  white grub Problem in grondnut crop,EC
Asked about plant protection,Suggested to spray Chloropyriphos - 2ml per litre of water
Farmer asked query on gypsum substitute to apply in groundnut,--Replacing Gypsums NutrientsA direct substitute for gypsum needs to supply soluble calcium without altering pH A suitable product for this purpose is ordinary super phosphate which supplies a significant quantity of soluble calcium in addition to phosphorus
asking about groundnut weed management,recommended for done hand weeding at this stage
Farmer asked query on Weather,:          :    -                    30C    22C     8
Asking about Jassids management in groundnut,:    :      2
Information about weather,Kisan bhai aapke shetra mein 6 august se 8 august mein barish ki sambhavna hai
TELL ME DISEASE CONTROL,SPRAY OF ACEPHATE 75 SP 2 GM PER LITER WATER SPRAY OF MENCOZEB 2 GM PER LITER WATER
Farmer asked fungus control information of ground nut crop,SE  10
asked about weed management for groundnut,weed management for groundnut - hand weeding
Attack of Fruit Borer and Shoot Borer,Spray Chloropyriphos 30ml15 Liter of Water
groundnut season,may-june
weed management for groundnut,apply Fluchloralin at 20 l ha soil applied and incorporatede followed by light irrigation
asking about groundnut leaf minor management,recommended for spray Dimethiate 2 ml  1 litre of water
TELL ME CONTROL WHITE GRAB IN GROUNDNUT,-- 3   25-30
GROUND NUT AFFTER 30DAYS APPILED FERTILIZERS,RECOMMENDED GYPSUM 200KGACRE
TELL ME YELLOWNESS OF GROUNDNUT,FERAS SULPHATE 5 GM BUJA HUWA CHUNA 25 GM   LITER WATER SPRAY
TELL ME ABOUT CONTROL OF ROOT ROT DISEASE  IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
ask about 20:20:00 and 20:20:00:13 which difference,-     ---
Asking about application of N P K 0 0 50 in groundnut,Apply 0 0 50  8gm per liter of water
Variety of Groundnut,Variety of Groundnut-TAG-24 SB-11
Groundnut leaf miner,Recommended for Groundnut leaf miner monocrotophos 2 mlliter of water
FARMER ASKED ABOUT VARIETIES OF GROUNDNUT,-            -    -
Asking about Leaf miner control in Groundnut,:    :  5
FARMER ASKING ABOUT CONTROL OF BLIGHT ATTACK GROUNDNUT,-
tikka leaf spots,kavach 400 gr
Farmer asked white fly control information in Cluster Bean crop,SP
TELL ME WEED CONTROL OF GROUNDNUT,SPRAY OF PENDIMETHILIN 30 EC 25-3 LITER PER HA AFTER SOWING BUT BEFORE GERMINATION
farmer ask about seed treatment in Groundnut crop,WS
TELL ME DISEASE CONTROL IN COTTON,1
FOR VEGETATIVE GROWTH,FOR VEGETATIVE GROWTH : SPRAY MULTI-K 75GM PER LITRE OF WATER
Farmer wants to know information about how to control sucking pest in groundnut crop,Recommended for to control sucking pest in crop spray imedachlorprid 5-7 ml at 15 liter of water
ROOT ROT MANAGEMENT IN GROUNDNUT,ROOT ROT MANAGEMENT IN GROUNDNUT:RECOMMENDED  TO DRENCH  COPPER OXY CHLORIDE  3 GRAMS  1 LITER OF WATER
