QueryText,KccAns
FARMER ASKED ABOUT WATER MANAGEMENT IN GROUNDNUT,-                          -                         -
Farmer asked Larvae and Sucking pests control information of groundnut,126    95  ZC
thrips control in groundnut,recommended for Spray Fipronil 2 mllit of water
Asking about Aphids attack in groundnut,Recommended for spray Imidacloprid  05 ml  neem oil 3 ml  litre of water
Ask about Fertilizer dose of Groundnut crop,-  - -  --   - -   -- -
INFORMATION REGARDING VARIETIES OF GROUNDNUT,INFORMATION REGARDING VARIETIES OF GROUNDNUT VARIETIES OF GROUNDNUT : -  MH-4  MUNGFALI HARYANA -4   PUNJAB MUNGFALI -1
GROUNDNUT VARIETIES,-
fertilizer dose for groundnut,advised to apply 200 kg gypsum and 10 urea per acre
ask about whitfly in groundnut,spary dimethoate or phosphamidon or monocrotophos 10 ml 10 litre of water
Farmer asked query on Weather,:       :                31     23     3
asked for plant protection,RECOMMMENDATION -drunch phorate 4kgacer
weed management in groundnut,spray of Imazethapyr 10 SL  500 mlacre
PEST CONTROL OF GROUNDNUT,USE CARBENDAZIM 250 GM PER BIGHA
Asked about General information on groundnut,INCOMPLETE CALL
tell me yellowing dieses in groundnut,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER
asking about Groundnut TNAU foliar application,:         :         2  200
variety of grnut,variety of grnut-SB 11  TAG 24
GROUND NUT LEAF DANAGE,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 200 LITERS OF WATER  ACRE
ROOT GRUB MANAGEMENT,ROOT GRUB MANAGEMENT : RECOMMENDED TO APPLY CARBOFURAN 3 G  GRANULES  8-10 KG ACRE
TELL ME CATERPILLAR CONTROL IN PEANUT,SPRAY OF TRIZOPHOS 40 EC 2 ML PER LITER WATER
ask for seed treatment in ground nut,use thirum or captan 3 gmkg seed of ground nut
FARMER ASKED ABOUT NITROBENZIN USAGES,RECOMMENDED TO SPRAY AS PLANT GROWTH REGULATOR
Ask about basal soil application for pests and insects Control in Ground nut,GR 2
FARMER ASKED QUERY ON FERTILIZER MANAGEMENT IN GROUND NUT,RECOMMENDED FERTILIZERS FOR GROUND NUT UREA 10-15 KGACRE
Attack of White Fly,Spray Actra 5 gm   Rogar 15ml15 Liter of WaterDimethoate-Cheminova
Asked about Leaf caterpillar and Alternaria leaf spot management in Groundnut,:         :   2    2
Farmer asked about larvae problem in groundnut,SG   7-8
BLACK ROOT IN GNUT,CARBENDAZIN 250GRAMBIGHA
stem rot for peanut,drench with copper oxchyloride 2 gmlit of water
Farmer asked query on Weather,:        :                29     21      5
Farmer wants to know information about disease of groundnut,-45  2
TELL ME WEATHER INFORMATION,RAIN POSSIBILITY IN NEXT 3-4 DAYS AND CLOUDY SKY
ask abt groundnut in white groub,Chlorpyriphos 30 ml  10 lit water
TELL ME WEATHER INFORMATION,RAIN POSSIBILITY IN NEXT 5 DAYS IN YOUR DISTIC
ASKED ABOUT TO DISEASE CONTROL IN  GROUDNUT CROP,50  250
asked about weed management,Spray Pursuit Imazethapyr 20 ml10 liter of water
Asking about Increase yield for groundnut crop TNAU groundnut rich,:       :     2
asking baout Attack of JassidsLeaf hoppers on groundnut,Attack of JassidsLeaf hoppers on groundnut - Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta
control of fungal disease in groundnut,mencozeb 2 gram liter spray
moongfali ka paudha mitti me keede ke vajah se sookh ja raha hai,phorat 10 g  8-10 kilo  acre ki dar se  khet me milaye
FARMER ASKED ABOUT TO INSECT CONTROL IN groundnut,145   1
ground nut sucking pet management,RECOMMENDED TO SPRAY MONOCROTOPHOS 400 ML ACRE
G NUT VARIETY,TAG 24 YA BHUMUGACHI LAGAVD KARAVI
CONTROL  COLAR ROOT IN GROUNDNUT,USED TRICODERMA 25KG   BIGHA
farmer wants to know about groundnut variety,TG 57A JL 501 ARE GOOD variety of groundnut
tell me pest contral of groundnut,spary of indoshicarb 05 mlliter water
Weed Management in Groundnut Crop,60
ASKING ABOUT SEED TREATMENT IN GROUNDNUT,RECOMMENDED FOR APPLY CARBENDAZIM 50 WP  25 GM  KG OF SEED
ASKED ABOUT TO WEED CONTROL IN GROUNDNUTCROP,30     25
grondnut weed control,quizalofop-p-ethyle 5ec 15 ml per lt of water
Asked about   DISEASE CONTROL IN    peanut,50   250
Moongfali ki partham sichai ki jaye eske bare me jankari de,12  15
FRUIT NOT GROWTH,BOOMFLOWER
Ask about varieties of summer groundnut crop,GG-       TG- -AGG -  TPG- TG-  GAUG-  TAG-  SB-
Farmer needs information regarding control measures of sucking and chewing insects groundcrop,03   8-10
HOW TO CONTROL APHID,RECOMMENDED TO SPRAY ROGOR  2MLLIT OF WATER
attack of root rot,Bavistine 20gm  15 Lit of Water Drenching
GROUND NUT WHITE GRUB,RECOMMENDED TO SPRAY CHLORIPYRPHOS 500 ML PER ACRE
groundnut weed management,groundnut weed management imazithapyr 250mlacre
water management,4 days interval
Bud necrosis in ground nut,recommended for spray Monocrotophos 2 mllt
Farmer wants to know information about how to increase growth of ground nut crop,::                 I             20
farmer asked about information of fertilizer management of groundnut crop,00-00-
FARMER ASKED QUERY ON NEMATODES MANAGEMENT IN GROUNDNUT,RECOMMENDED TO APPLY CARBOFURAN 3G GRANULES 8-10 KGACRE
FARMER ASKING ABOUT VARIETIES OF GROUNDNUT,- -             -    -
ASKED FOR :Weed management,ASKED FOR :Weed managementRECOMMENDED:spray post - emergent herbicide like Quizalopop- p- ethyl 5 EC  300 mlacre
plant protection in Groundnut,Dimethoate 30 EC 2 ml  liter pani ka ghol banaker spray kare
Ask about fungus problem in Root of Groundnut crop,259  20
LEAF SPOT IN GROUNDNUT,LEAF SPOT IN GROUNDNUT - SPRAY CHLOROTHALONIL 2 GRAM PER 1 LITRE OF WATER
ask for gnut fertilizer information at 30 days,i suggested no requirnmnet
Asked about nutrient management in ground nut,gypsum 100kg
weed contrll in groundnut,no use of weed contrll in groundnut
TELL ME CONTROL WHITE GRUB OF GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 ML PER KG SEED FOR SEED TREATMENT IN GROUNDNUT
Farmer asked query on Weather,32      26      8
Leaf eating caterpillar in groundnut,Recommended to spray Chlorpyrifos 20ec 3ml in 1 litre water to control Leaf eating caterpillar in groundnut
Groundnut booster application,recommended for Foliar spray  peanut rich 2 kg  200 lit of waterac
Farmer asked seed treatment of fungus problem in Groundnut crop,WP 40-50
BIHAR  HAIRY CATERPILLAR,BIHAR HAIRY CATERPILLAR SPRAY DICHLORVOS 10 ML15 LITRE OF WATER
Control of Rot in Ground nut,Carbendazim 12  Mancozeb 63 WP 2 gramleter paani ke saath dava ka prayog kare
Farmer asked query on Weather,34    21      8
Ask for caterpillar  in  Groundnut,I suggested spray  quinalphos-15 gm pump
ASKING FOR NUTRIENT MANAGEMENT,RECOMMENDED- APPLY GYPSUM 200KG ACRE
thrips in goundnut,thrips in groundnut-spray triazophos-2mllit of water
FARMER ASKED WEATHER HE CAN GIVE IRRIGATION BEFORE SPRAYING ANY PESTICIDES,SUGGEST HIM TO GIVE IRRIGATION BEFORE SPRAYING
Ask about Insect Problems in Ground Nut,SG
sowing seasion,nov to janu
TELL ME ABOUT WHITE GARB CONTROL IN GROUNDNUT,25  4           1                1
FARMER ASKED QUERY ON DOSAGE OF GYPSUM IN GROUNDNUT,RECOMMENDED TO APPLY GYPSUM-200 KGACRE
ASKED ABOUT TO DISEASE CONTROL IN GROUNDNUT,1  5
groundnut thikka desease,RECOMMENDED TO SPRAY 30 GRAMS COPPER OXY CHLORIDE 1 GRAM STREPTOCYCLIN PER 10 LITRES
asking about Tobacco caterpillar in groundnut,Recommended for spray profenophos 2ml  lit
Information about insect problem in groundnut crop,-  03GR 6-8 kg
TELL  ME  ABOUT  INSECT  CONTROL  IN  GROUNDNUT,20  05
TELL ME GROWTH IN GROUNDNUT,SPRAY OF WETTEBLE SULPHUR 80 WDG 2 GM PER LITER WATER
TELL ME ABOUT TERMITE IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
Asking about sudden death of groundnut plants,:      :      25
WHITE GRUB CONTROL IN GROUNDNUT,USE QUNOLPHOS 25 EC  4 LITER HECTOR WITH IRRIGATION
FARMER ASKED ASKED ABOUT THE NUTRIENT IN GROUNDNUT,3  4
Farmer asked about groundnut crop growth,50  15
ask about caterpillar in gnut,I suggested korajan 5 mili  15 liter
Information about controlling of wilt disease in groundnut,Copper oxychloride 50 WP  25
Farmer asked query on fertilizer requirement in groundnut,Recommended to Urea -9 kg  MOP- 33 kg per acre
asked for groundnut variety,- -  -      -    -  -  -    -
Farmer asked weed control in Groundnut crop,5
TELL ME DISEASE CONTROL IN GROUNDNUT,50  1
ASKING ABOUT GROUNDNUT PEST MANAGEMENT,GROUNDNUT PEST MANAGEMENT  DUSTING OF MALATHION
ASKED ABOUT VARIETIES OF GROUNDNUT,:-   -      -    -  -  -    -
Farmer asked query on Weather,5                    35    30
Farmer wants to know information about how to control of fungal attack in groundnut crop,WP            15
Collar rot in groundnut,Recommended to spray saaf mancozeb  carbendazim- 2-glit water to control Collar rot in groundnut
Farmer asked weed control in Groundnut crop,40    -
DISEASE,CARBEDIZIM 2 GM 1LITER
TELL ME ABOUT SEED RATE GROUNDNUT,100        80
Ask about termite control information in Groundnut crop,5 DP
VARITIES OF GROUNDNUT CROP,YOU CAN SOWING JL-24JL 501 THIS IS A GROUNDNUT VARITIES
Ask about general informationSuggested:,All information provided - Thanks for calling in kisaan call center
Asked about Groundnut Seed Dormancy Period,:      :   30 - 45
groundnut varieties,groundnut varieties--tag 24sb 11westrann
ASK ABOUT  WHITE GRUB IN GROUND NUT,I SUGGESTED TO DRENCHING CHLOROPYRIPHOS 4 LIT HA FOR WHITE GRUB IN GROUND NUT
ABOUT MANAGEMENT OF THE SUCKING PESTS,RECOMMENDEDTO SPRAY DIMETHOATEROGAR   ROGARIN  400MLACRE
Varity of rice for low land areaRajshree satyam sakuntla rajendra mansuri swarna sab 1,Varity of rice for low land areaRajshree satyam sakuntla rajendra mansuri swarna sab 1
variety of moong phalli,variety of moong phalli - prakash  mukta  chitra  amber  utkarsh etc
Farmer needs information regarding control measures of caterpillars in groundnut crop,5  sg  8-10
Ask about castore variety,GCh-7
COLAR ROOT IN GROUNDNUT,USED CARBENDAZIM 250GM  BIGHA
ask about gujrat rajy bij nigam contact number,--   - - -
asking about groundnut leaf miner management,recommended for spray Azadirachtin - 3 ml lit of water
ATTACK OF LEAF SPOT ON GNUT,--   30          WP
groundnut me patili per rahi,Thiram or Mancozeb 2 glitwater spray karain
ground nut root rot management,recommended for drench with copper  oxy chloride 25 g  lit of water
White grub management in groundnut,recommended for the application of neem cake at the rate of 20 kg per acre
TELL ME ROOT  ROT DISESE CONTROL IN GROUNDNUT,APPLIED BAVISTEN 250 GM BIGHA  WITH IRRIGATION WATER
information regarding how to control of termite in groundnut,broadcast cloropyriphos  15 lt in 25 kg sand per acre
rust problem in groundnut,RECOMMENDED TO SPRAY CHLOROTHALANILKAVACH DACONIL BRAVO  400 GRAMS PER ACRE
TELL ME STEM BORER CONTROL IN GROUNDNUT,SPRAY OF PROFENOFOS  CYPERMETHRIN 15 ML PER LITER WATER
ask about thrips on gnut,I suggested prophenophosh 30 mili  15 liter
Asked about red spider mite management for groundnut,:    : :      2
ASKING ABOUT WEATHER REPORT IN MIDNAPUR  ESST DISTRICT,INTERVALS OF CLOUDS AND SUNSHINE WITH A THUNDERSTORM
ask about groundnut larva,I suggested to spray qunalphos 30 mlpump
Asked about season for TMV 14 variety of Groundnut crop,: TMV 14      :
Information about Nutrient management in Gronnut crop,50
Farmer asked query on Weather,30       26     5
GROUNDNUT ROOT ROT,RECOMENDED TO   COPPER OXY CHLORIDE BLITOX 600 GRAMS PER ACRE
seed treatment in groundnut,recommended  Trichoderma
FARMER ASKED QUERY ABOUT ON LEAF FOLDER MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY NOVALURON 200 MLACRE
Farmer asked query on Weather,42      30
FERTILIZER DOSE FOR GROUNDNUT,GYPSUM CALCIUM SULPHATE 50 KG AT PEG FORMATION
how to control caterpillar in ground nut,recommended for cartap hydrochloride  7-8 kilogramacar
Asking about bio fertilizer AzospirillumPhosphobacteria Applicartion related Details,:     : : 1     1      20
Asked about Pest management in Ground nut,Recommended to spray  Imidachloprid  05 mlltr of water
FARMER ASKED ABOUT GROUNDNUT VARIETIES,:  -   -   -  - -         -       :      -
weather forecast,partly cloudy  possiblity of light rain
CONTROL OF COLLAR ROT OF GROUNDNUT,THIOPHANATE METHYL
Ground nut in mealy bug,Recommended for spray Profenophos 2 ml acephate 2 gram liter of water
ASKED ABOUT TO DISEASE CONTROL IN   GROUNDNUT  CROP,75   45   2
Fertilizer doses on groundnut,Fertilizer doses on groundnut-appli of urea 25kgssp50kgacre
fertilizeer,20kgs gypsum
Ask about Yellowing of Ground nut crop,150     15
TELL ME BACK ROT CONTROL IN GROUNDNUT,178   1
CONTROL COLAR ROOT IN GROUNDNUT,USED KITAZINE 2KG  BIGHA
ATTACK OF THRIPS and Jassids,Spray Actara 5 gm 15 liter of waterThiamethoxam-Syngenta
caterpillar,proclaim
TELL ME ROOT ROT CONTROL IN G,USE CARBENDAZIM 250 GM BHEEGA IN ROOT ZONE WITH IRRIGATION
Asking about Groundnut leaf miner  caterpillar management,:     :      2
farmer asked about groundnut fertilizer doses,-- -      -     -      -
Mung Phalli Ki Fasal me Pendimethalin Dva Ka Prayog Kharpatwar Ke Liye Kar Sakate Hai ya Nahi,Pendimethalin 30 EC        72
ASKING ABOUT TIKKA DISEASE ON GROUNDNUT,Spray Bavistine 30gm15lit of Water
ask for grounadnut molo,sugg to nim oil 40 milipamp spre
Asking about foliar spray management in groundnut,:     : :     2  200
asked for groundnut fertilizers,recommended to apply gypsum at 200kg per acre
Seed Treatment,Treat the seeds with Trichoderma viride  4 gkg seed or Pseudomonas fluorescens  10 gkg seed
CATTERPILLOR ON GROUNDNUT,CATTERPILLOR ON GROUNDNUT  - TAKUMI 7 GM 15 LITER WATER SPRAY
weather information,after 25 june probably
Ask about groundnut leaf yellow  problem in groundnut crop,150     15
Ask for the seed treatmern in groundnut,prefer to ues of thiram 3gmkg seed
asked about attack of wilt,Drenching Bavistine 30gm 15 Lit of Water
Information regarding weeding in soybean crop,--
FERTILIZER DOSE FOR GROUNDNUT,1
In ground nut wen gypsum should be applied,the gypsum should be applied at 40 th day
Collar rot of Groundnut,Recommended for basal drenching with Zineb 78 WP 3gm per litre of water to control collar rot of Groundnut
GROUNDNUT VARIETIES INFORMATION,GROUNDNUT VARIETIES INFORMATION :KADIRI-6KADIRI-9KADIRI HARITANDRAANANTHADHARANIJL-24
asking about Termites in groundnut,Recommended for apply Dust chlorpyriphos 3kg  ac
ASKING ABOUT NUTRIENT MANAGEMENT IN GROUND NUT,GRADE 2   -
Asking about nutrient management of ground nut,-          -
Farmer ask about bio product fungicide in groundnut crop,250
Ask about fertilizer in ground nut crop,-  -
asked about leaf miner management in groundnut,:       :    3  1
Ask about Thrips  problem in groundnut crop,WP -
ground nut cater piller,recomondd dosage proclaim 90gracre
TELL ME WEATHAR INFORMATION,RAIN FALL IN 5 DAY IN THIEAS  AREA
farmer want to know information about How to control of fungal attack in groundnutcrop,recommended for to control of fungal attack spray  carbandazim  mancozeb 40gmand streptocyclin 2 gram at 15 liter of water
Farmer asked basal soil application for pests and insects Control information of Groundnut crop,GR
for controlling Aphid infestation in Ground nut,Recommended to spray Flonicamid 50WDG  5gm per 15 liter water for controlling Aphid infestation in Ground nut
Ask about JAU ground nut Seed buying application process,--
TELL ME ABOUT  MICRO NUTRIENT MANAGEMENT  IN GROUNDNUT CROP,4 ML
Asked about nutrient management,suggested to spray pulse magic  5ml per lit of water
Asking about groundnut basal fertilizer management,Recommended for apply DAP 50kg  gypsum 75 Kg ac
TELL ME WHITE GURB CONTROL IN GROUNDNUT,25   4
Leaf miner-nagali attak,Polytrin c 35 ml  15 lit of water
ASKED ABOUT FERTILIZER DOSE FOR GROUNDNUT,:
tobacco caterpillr management,CHLORIPYRIPHOS 500 MLAcre
FARMER ASKED QUERY ON VARIETIES OF GROUNDNUT,KADIRI 7 BOLD  KADIRI 8 BOLD
FARMER ASKED QUERY ON  GYPSUM USAGE IN GROUND NUT,RECOMMENDED TO APPLY  GYPSUM  200KGS  ACRE
SUCKING PEST AND BORER MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY CHLORPYRIPHOS 500 MLACRE
farmer want to information about seed treatment of groundnut,use of thirum or mancozeb or carbendazime 25 gm kg of seed
PRE EMERGENCE HERBICIDE,RECOMMENDED TO USE BUTACHLOR 15 LITRE PER ACRE
asked about herbicide use in groundnut,spraying of persuit
ROOT ROT IN GROUNDNUT,RECOMMENDED TO SPRAY SAAF 2 GM  SIXER  PER LITRE WATER
ROOT ROT IN GROUND NUT,SPRAY CARBENDAZIM MANCOZEB SAAF  2GM PLANTOMYCIN  1GM  1 LITRE OF WATER TO CONTROL ROOT ROT IN GROUND NUT
FARMER ASKED ABOUT SEED TREATMENT OF GROUNDNUT CROP,-   -   -
VERITIES OF GROUNDNUT,Groundnut-Phule pragati TPG 41
Asked about nutrient management in  ground nut,Suggested to apply  Zinc sulphate- 4 kgacre  and Borax- 4 kgacre
GROUNDNUT WEEDICIDE AT 50 DAYS,GROUNDNUT WEEDICIDE AT 50 DAYS : NOT RECOMMEMDED TO SPARY
SEED TREATMENT IN GROUNDNUT,RECOMMENDED SEED TREATMENT OF GROUNDNUT IN THIRAM 3GMKG SEED 7 DAYS BEFORE PLANTING
CONTROL OF LEAF MINER IN GROUNDNUT,RECOMMENDED FOR SPRAY  DIMETHOATE 30 EC  2 ML   LIT OF WATER
plz tell me weather information,kisan bhai ap ke yaha  24 july tak baadal bane rahege baresh ki sambhawana  hai
FARMER ASKED QUERY ON NUTRIENT  MANAGEMENT IN GROUND NUT,RECOMMENDED TO CALCIUM NITRATECN- 1KGACRE-SPRAY
GROUNDNUT HELICOVERPA MANAGEMENT,RECOMMENDED TO SPRAY NOVALURON 200 MILLY LITERSACER
mausam ki jankri  do aap,baris aaj ho sakti hai
Asked about Weed management in Groundnut,:             :
Asking about rust and Caterpillar management in groundnut,Query : Asking about rust and Caterpillar management in groundnut Ans:Recommended for spray Chlorothalonil 2 g Thiodicarb 1 g lit of water
ask for groundnut yellow leaf,suggest:hirakashi powder 100 gmleman flower 10 gmpump
Farmer asked Sowing Time information of Sesame crop,-
Farmer asked procedure for making Jeevamrut for liquid organic fertilizer  in groundnut crop,-                                                 -              -
GROUND NUT WEED  MANAGEMENT,GROUND NUT WEED  MANAGEMENT RECOMMENDED  PENDIMETHALIN  1LIT  ACRE
TELL ME ABOUT  WHITE GRUB  CONTROL IN GROUNDNUT,USE IMIDACHLOPRID 178 SL 1 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
caterpillar in groundnut,recommended for spray thiochlopride 15mlteepol 1ml neemoil 3mllit of water
tikka ground nut,SPRAY RIDOMIL GOLD 30 GM  15 LITERS OF WATER SYNGENTA
top derssing fertiliser management for groundnut,apply 150 kg Gypsum per acre
TELL ME BLIGHT CONTROLL IN GROUNDNUT,SPRAY MANCOZEB  2 GM   LITTER WATER
want to know about weather report,possibility of no clouds in the date of 24 may to 29 may
TELL ME CONTROL ROOT ROT IN GROUNDNUT,USES TRICODERMA 25KGMANURE 100 KGBIGHA IN GROUNDNUT
CALL FROM ORISA,SUGGESTED
Farmer asked fungus in root control information  of groundnut crop,EC
ASKED ABOUT TO TERMITE CONTROL IN GROUNDNUT,50   2
tell me sms actvt,me sms actvt
GROUND NUT TIKKA LEAF SPOT MANAGEMENT,RECOMMENDED TO SPRAY CHLOROTHALONIL 400 GRAMS  ACRE
TELL ME ABOUT TERMITE CONTROL IN IN GROUNDNUT,178   1
FUNGAL ROOT ROT IN GROUNDNUT,FUNGAL ROOT ROT IN GROUNDNUT- WATER THE PLANT SHOOT JOINED WITH SOIL WITH 3G MANCOZEB PER LITRE WATER
WATER MANAGEMENT IN  GROUNDNUT,The 4-growth phase in the peanut crop is highly sensitive to the irrigation of the initial vegetative growth phase the formation of flowers the peeling and the pod formation
ROOT ROT,RECOMMENDED TO SPRAY CUPPEROXYCHLORIDE 3GM1LTRS OF WATER
Farmer want to information about biofertilizer in moong crop,200    2
Asking about Tobacco cut worm management in Castor,:      :     2
groundnut info,gypsum 200kgacre
weedicide,flucloralin
Leaf roller in groundnut,Recommended for Leaf roller in groundnut  spray dimethoate 2mlneem oil 3mlteepol 1mllit of water
ASKED ABOUT TO WATER MANAGEMENT IN GROUNDNUT,--      20  25
Asked about water mangement for groundnut,:     :
Farmer asked query on Weather,:                   40      28       5
ask about weed management in groundnut,- 5 EC   25 -30    -
Disease control in oil crop groundnut,spray machozeb M-45  2 gm or bavastin  1 gm liter water
Information about Insect control in Ground nut,--    03 GR 10Kg
RAT DAMAGE,ZINC PHOSPIDE
VARIETIES OF GROUNDNUT,VARIETIES OF GROUNDNUT PHULE PRAGATI  PHULE UNAP DAFTRAI
GYPSUM REQUIREMENT IN GNUT,GYPSUM REQUIREMENT IN GNUT : 200 KG PER ACRE
TELL ME CONTROL OF INSECT CONTROL IN GROUNDNUT,SPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
TELL ME APHID CONTROL IN GROUND NUT,DUSTING METHYL PARATHIAN 2 POWDER 25 KG  HACTARE
Attack of Aphids on groundnuts,Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta
Asking about Late leaf spot management for Groundnut,:         :  75  10
Farmer asked query on Weather,WEATHER REPORTTHERE IS A CHANCE OF DRY WEATHER IN YOUR AREA
Asked about nutrient application for groundnut,:      :     45
COLOUR ROT IN GRUOUNDNUT,USE CARBENDAZIM 400 GM  BHIGA WITH IRRIGATION
Carbendazim 12  Mancozeb 63 WP  fungicide dose and use,WP 25
ASKING ABOUT FERTILIZER DOSE OF GROUNDNUT FIELD,CONTACT WITH BLOCK  ASSISTANT DIRECTOR OF AGRICULTURE ADA
asked for nutrient management in groundnut,Minor nutrients application Zinc sulphate- 4 kgacre Borax- 4 kgacre Gypsum- 200 kgacre
Farmer asked white grub control information in groundnut crop,GR
groundnut fungus,mancozeb 35 gram per pump and to spray
Farmer asked Larvae and Sucking pests control information of  Groundnut Crop,25
wheather report,partly cloudly
black root  in groundnut,bavistin 250gmbigha
Asked about Weed management in groundnut,Suggested to take up hand weeding
Farmer asked about larva control in Groundnut crop,SC 7-8
WEED MANAGEMENT IN GRONDNUT,OXYGOLD 15MLLITRE OF WATER
Early leaf spot in groundnut,Recommended for Spray mancozeb  carbendazim SAAF 2 gm  lit of water
information regarding seed rate of groun nut,seed rate of groun nut answer :-32 kg ekd
ASKED ABOUT VARIETY OF GROUNDNUT,VARIETY OF GROUNDNUT: TAG 24 TG 26
FARMER ASKED ABOUT WEED MANAGEMENT IN GROUNDNUT,:-         165      8
TELL ME PLANT PROTECTION IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
PLANT PROTECTION,SPRAY SAAF 2GML OF WATER
FARMER ASKED ABOUT DETAIL INFORMATION ABOUT GROUNDNUT CROP,-- -   -  -    --     ------ -- -
groundnut nutrient management,RECOMMENDED TO SPRAY AGROMINIMAX 3 GRAMS 1 LITER OF WATER RECOMMENDED TO SPRAY FORMULA -4 3 GRAMS 1 LITER OF WATER
Farmer asked  organic sucking pest and larvae control in groundnut crop Nimastra,:      :                           -          -
ask for gnut thrips control,i suggested to sprey diemithoat 15 mlpump
Asked about Groundnut Harvesting information,:     :
Asking about  leaf curl management in groundnut,:          : 2
NUTRIENT MANAGENT IN GROUNDNUT,RECOMMENDED TO SPRAY POTASSIUM NITRATE  5 GRAMS1 LITRE OF WATER
How to control tikka disease attack in groundnut,40
LEAF SPOT IN GROUND NUT,RECOMMENDED TO SPRAY CHLOROTHALANILKAVACH DACONIL BRAVO  400 GRAMS PER ACRE
top dressing fertilizer manageemnt for groundnut,apply 150 kg gypsum ac
ASK FOR SEED TREATMENT IN G NUT,I SUGGESTED TO THIRUM 3 GRAM  1 KILO SEED
TELL ME SOWING TIME OF GROUNDNUT,1 JUNE- 15  JUNE SOWING TIME OF GROUNDNUT
Asking about seed rate for groundnut,:      : : 50    25
Irrigation management in groundnut crop,4
varieties,daftri  tj 24 sb 26
asking about leaf roller in groundnut,Recommended for spray CartapHydrochloride 2 g  litre of water
GROUNDNUT FE DEFICIENCY,GROUNDNUT FE DEFICIENCY: RECOMMENDED TO SPRAY 1 KILO ANABEDHI 200 GRAM CITRIC ACID PER ACRE
TELL ME DISEASE CONTROL IN  GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
HELICOVERPA IN GROUNDNUT,RECOMMENDED TO SPRAY EMAMECTIC BENZOATE PROCLAIM SPOLIT 80 GRAMS PER ACRE
ASKED ABOUT VARIETIES OF GROUNDNUT,:-             -    -
asking  about groundnut late tikka leaf spot management,recommended for spray Chlorothalonil  - 2 ml  lit of water
LATH IN GNUT,REJENT 2 KGBIGHA
RHIZOBIUM CULTURE,USE 8KG RHIZOBIUM CULTURE 1HOUR BEFORE SOWING OF SEEDS
ASKED ABOUT TO CONTROL OF INSECT IN MUSTARD,178   1
Farmer wants to know information about weed control in groundnut crop,84  124
tell me control of root rot groundnut,USE TRICHODERMA 25 KGHA MIX WITH FYM 100 KG HA
ground nut tobacco caterpillar  management,recommended to spray quinolphos 2ml  liter of water
Information regarding to seed treatment of  groundnut,2  Bavistin
attack of caterpillar on gnut,30          EC
LEAVESR ARE YELLOWISH IN GROUNDNUT,SPRAY FERSH SULPHET 5 GML WATER
Farmer asked seed treatment of white grub control in groundnut,Ws
FARMER ASKED QUERY ABOUT CAN INSECTICIDE AND FUNGICIDE MIXED AND SPRAYED IN GROUNDNUT,RECOMMENDED TO SPRAY THE  INSECTICIDE AND FUNGICIDE SEPARATELY IN GROUNDNUT
TELL ME COLLOR ROT IN GROUNDNUT,300 GRAM KARBANDAZIM PAR BIGHA
groundnut ki prajatiyo ke bare  jankari chahiye,kosalprash ambar adi prajatiyon ki jankari di
ASKED ABOUT CULTIVATION OF GROUNDNUT AND VARIETIES OF GROUNDNUT,-     15   15    - -  -      -    -  -  -     -
Ask about fungus problem in crop,-Carbendazim Bavistin 50 WP-
Asking about Foliar nutrient spray for groundnut,Recommended for spray Groundnut rich 2 kg acre at flowering and Pod development stage
TELL ME ABOUT WEED CONTORL IN STENDING CROP OF  GROUNDNUT,YOU CAN NOT USE HERBICIDE IN STANDING CROP OF GROUNDNUT
Ask about Anti-biotic and anti-fungal in groundnut crop,magfali
Asking about top dressing in groundnut,Recommended for apply urea -25 kggympsum-75 kgborax-4 kg
Farmer asked fungus control information of groundnut crop,SC     Custodia AdamaKrishma Paras
asked about seeds of groundnut,:       :
farmer asked about flowering in goundnut,-
nematode in Groundnut,Recommended for apply carbofuran 3 - 5kg ac
Catterpillars-,spray profex supar 30 ml  15 liter of water for controlling caterpillar
FERTILIZER DOSE,:: 50
fertilizer,urea gypsum borax
Farmer asked fungus control information of  Groundnut crop,WP  30-35
Asking about north east monsoon season which month start,:      :
Asking about  leaf minor management in groundnut,Recommended for spray Profenophos 2 ml  litre of water
FERTILIZER DOSE OF GNUT CROP,APPLICATION OF GYPSUM 25 KG  ACRE
TELL ME LEAF HOPPER CONTROL IN GROUNDNUT,SPRAY OF IMIDACHLOPRID 178 SL 05 ML PER LITER WATER
WANT TO KNOW ABOUT HOW TO CONTROL LEAF SPOT IN GROUNDNUT,SPRAY CARBENDAZIM 50 WP  1 GM   LIT OF WATER
