QueryText,KccAns
ask about sucking pest control,I suggested acitameprid 6 grampump
Leaf caterpillar in Groundnut,Recommended for Spray thiocloprid 1 ml litre
SUCKING PEST,RECOMMENDED TO SPRAY SPINOSAD 75 ML200 LITRES OF WATER  ACRE
TELL ME VARIETIES IN GROUNDNUT,TG-37GG-20
FLOWER DROP IN GROUNDNUT,SPRAY NAPTHYL ACETIC ACIDPLANOFIX 3 ML PER 15 LITER WATER TO CONTROL FLOWER DROP IN GROUNDNUT
TELL ME NOT GROWTH IN GROUNDNUT,ZINC SULPHATE 5KGUREA 4KG PER BIGHA
Farmer  wants to know information about How to control of fungal attack in crop,Recommended for to control of fungal attack use copper oxy chloride 40 gram and streptocyclin 2 gram at 15 liter of water
leaf caterpillar in groundnur,recommended for spray chlorpyriphos 2ml lit
aphids,Spray Dimethoate 30 EC  17 mllit water
FARMER ASKED QUERY WEED MANAGEMENT IN  WATER WHICH IS USED FOR GROUNDNUT  CROP,RECOMMENDED FOR MANUAL WEEDING
Farmer asked fungus in root control information of groundnut,magfali                 WP
FARMER ASKED SECOND FERTILIZER DOSE FOR GROUNDNUT,-   50
Farmer asked Varieties information of summer season Ground nut crop,34 :
asked for yellowing of groundnut,25
asking about weed management for groundnut,recommended for take hand weeding when its necessary
FARMER ASKED QUERRY ABOUT FERTILIZER DOSE FOR GROUNDNUT,-                    -
peanut sucking pest,spray dimethioate 2mllt of water
how to control of caterpillar in groung nut crop,shoud be spray of flubendamide  7mlpump
SUCKING PEST MANAGEMENT IN GROUND NUT,--RECOMMENDED TO SPRAY ACETAMIPRIDPRIDE   40 GRAMS  200 LITRES OF WATER ACRE
groundnut varieties,groundnut varieties -fule pragati kopargaon 1
ASKED ABOUT TO DISEASE CONTROL IN,25  1
moong phali ke jad kali pad rahi hai,tebuconazol 15 ml  trizophose 2 ml liter pani ke dar se spray kare
weather information,apke yaha 9 july tak ke mausam me baadal chaye rahege halki bunda bandi ki sambhawana bani rahegi
Asked about attack of caterpillar on groundnut,For control of caterpillar on groundnut  Spray Proclaim 5 gm15lit of Water Emamectin Benzoate 5 SG-Syngenta
FARMER ATTACK OF LEAF EATING CATERPILLAR ON   GNUT,-
variety of groundnut,variety of groundnut  SB 11  TAG 24  western
Asking about Groundnut aphids management,Recommended for spray  Daimethoiate - 2 ml lit of water
SEED RATE OF GNUT,80-100  KGHA
Farmer wants to know information about How to control of fungal attack in groundnut crop,Recommended for to control of fungal attack in gram crop use belidamycin 25ml at 15 liter of water
attack of tikka,apray of M 45 30 gm per pump
Asking about Tobacco cut worm management  Groundnut and Blackgram organic method,:       :     3
ROOT ROT IN GROUNDNUT,USE  HEXACONAZOL 5 EC 250MLBIGHA WHEN IRRIGATION
tell me color rot in groundnut,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
TELL ME  SEED TREATMENT ABOUT GROUNDNUT,USE CARBENDAZIM 2 GM PER KG SEED
TELL ME ABOUT BLACK ROOT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
ASKED ABOUT TO INSECT CONTROL IN GROUNDNUT,5     2-3
groundnut varieties,AdippattamJuly-Aug TMV 7 VRI 2 VRIGn 6TMVGn 13
Asked about nutrient management  in,Minor nutrients applicationZinc sulphate- 4 kgacreBorax- 4 kgacreGypsum- 200 kgacre
ASKED ABOUT TO TREATMENT IN GROUNDNUT,2               20  4
Farmer needs information regarding control measures of stem borer in Rice,Recommended for to control stem borer in paddy Apply phorate 10G  125kghac
asking about Green caterpillar management in Groundnut,:      :  2     3      1   1
Asked about Thrips management in Groundnut yellowish patches on leaf surface,:     :   2
Ask about variety of ground nut crop,GG -
TELL ME MICRO NUTRIENT MANAGEMENT,SPRAY OF MULTIPLAX MICRONUTRIENT 4 ML PER LITER WATER SPRAY OF WETTEBLE SULPHUR 80 WDG 2 GM PER LITER WATER
TELL ME WEED CONTROL IN GROUNDNUT AFTER SOWING,YOU CAN NOT USE HERBICIDE IN STANDING CROP OF GROUNDNUT
Asking about red spider mite management in groundnut,:      :      2
Caterpillar Attack,Spray Rogar 15ml15 Lit of Water
Asked about management of tobacco caterpillar in groundnut,:         :  2  1
hairy caterpillar uinfestation in ground nut,RECOMMENDEDTO SPRAY SPINOSAD 75 MLACRE SPRINTER  TRACER
ask about sucking pest in ground nut,I suggested to spray trizophos 25 mlpump for sucking pest in ground nut
asked about fertilizer dose for groundnut,fertilizer dose for groundnut - give DAP 50 kg  acer
Asked about groundnut top fertilizer management,:    :  6    15
want to know about weather report,possibility of lightly rainfall in the date of 26 july to 31 july
ask for white grub prpb in ground nut,Chlorpyriphos 30 ml  10 lit water
FARMER ASKED ABOUT  NUTRIENT MANAGEMENT IN GROUNDNUT,5     1
Asking about Stem rot and root rot management in groundnut,:         : : 2  1
Farmer asked fungus in root control information of Groundnut crop,WP  35          200
ground nut weed management,Recommended for ground nut weed management  Quizalofop ethyl 250ml  acre
Asking about Aphids leaf miner  in groundnut,Recommended for spray Dimethoate 2ml  litre of water
NUTRIENT MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY BORAX 3 GM1 LTR OF WATER 600 GMACRE
ATTACK OF WHITE GRUB,Humnasur 1 kgacrePatil Biotech
varities of groundnut,-  -1
Information about seed rate of Ground nut crop,30-35
leaf miner in Groundnut,recommended for spray Dimethiate 2 mllt
TELL ME MANDI RATE GROUNDNUT MSP,MANDI RATE GROUNDNUT MSPRS 4450 RUPAY QUNTAL
ask for gnut information,suggest: I give information
Ground nut,chloropyriphos  2 ml in 1 liter water
Query about plant protection of Groundnut,12   63 WP  2
Groundnut root grub,Recommended for apply carbofuran 5 kg acre
ask about yellowing of groundnut crop,150     15
Groundnut,Super Confidor-05mllit-spray
TELL ME SEED TRETMENT IN GROUND NUT,USE CARBENDAZIM 2 GM PER KG SEED
asking about seed treatment of groundnut,recommended for treat the seeds with Trichoderma viride 4gkg of seed
fertiliser management,we said 9 kg ureaacre
ground nut pod borer and tobacco cater pillar,recommended to missile 100gmacre
fertilizer grundnut,8kg urea16kg dap16kg potas
TELL ME CONTORL OF TERMIT IN GROUNDUTE,SPRAY OF ACETAMIPRID 20 SP 05 GM PER LITER WATER
ask for gnut variety,TG-26
TELL ME APHID CONTROL IN GROUNDNUT,SPRAY OF THIOMETHOXAM 25 WG 05 GM  PER LITER WATER
plant protection,Dichlorovaus
weed control ground nut,spray  oxyflorofen  goal 400 ml ac
Termite infestation in Groundnut,Recommended for basal application of Chlorpyriphos dust 10kg per acre to control Termite infestation in Groundnut
Asking about white grub management in Groundnut,Recommended for chloripiriphos 2 ml 1 litre of water
ASKED ABOUT LEAF FOLDER MANAGEMENT AND SUCKING PEST MANAGEMENT IN GROUNDNUT,:           : 2  1
TELL ME ABOUT SUCKIN PEST CONTROL IN GROUND NUT,USE IMIDACHLOPRID 178 SL 05 ML PER LITER WATER IN ROOT ZONE
top dressing fertilizer management for groundnut,apply gypsum 150 kg ac
groundnut leaf minor,spray quinalphos 2 ml  lit
TELL ME NOT FLOWERING IN GROUNDNUT,PLANOFIX 1 ML  4 LITER WATTER SPRAY MULTIPLEX 2 ML LITER SPRAY
PLANT PROTECTION,CHLOROPYRIPHOS 2MLLITRE
Weed control in Mung phalli,60
Asking about Groundnut Organic Fertilizer application,:      :  5
variety of groundnut,variety of groundnut  SB 11 TAG 24
Asking about Groundnut leaf caterpillar management,:    :   - 2
WILTING OF GROUNDNUT,DRENCHING OF BLUE COPPER 500 GM ACRE THROUGH DRIP
Ask about fertilizer dose in Groundnut summer crop,-
ROOT ROT IN GROUNDNUT,--RECOMMENDED TO DRENCH COPPER OXYCHLORIDE  BLITOX 3 GRAMS  1 LITRE OF WATER    3
Asking about Tobacco caterpillar management in groundnut,Recommended for spray Profenophos 2 mllit of water
weed management in ground nut,weed management in ground nut-appliction of pendimethalin 1330 ml per acre
Farmer asked query on Weather,4      6
Asked about plant protection in groundnut,suggested to spray Quinolphos or Chloropyriphos at 2 ml per litre of water
SEED TREATMENT IN GROUND NUT,RECOMMENDED 65 ML CLORIPHYRIPHOSH PER 1 KG SEED
BACTERIAL SOFT ROT IN GROUNDNUT,RECOMMENDED TO DRENCH COPPER OXYCHLORIDE 45GM  STREPTOCYLIN 2GM  15 LITER OF WATER
Asked about plant protection,suggested to spray emamectin benzoateProclaim 05glit of water
Asked about foliar application to flowering stage of groundnut,:       :         2  200
COLLAR ROT IN GROUNDNUT,RECOMENDED TO SPRAY REDOMIL GOLD 25GMLITER WATER
Farmer wants to know information about what is the sowing  time of Ground nut crop,100          80
Groundnut root rot management,recommended for apply pseudomonas 1 kg  25 kg fym  acre
Information about of termite control in groundnut crop,3  GR  8-10
ASKED ABOUT TO DISEASE CONTROL IN GROPUNDNUT,50  250       -
Asked about Tobacco caterpillar management in Groundnut,:      :     3    10
Farmer asked query on Weather,CLOUDY WEATHER IN YOUR AREA AND NO CHANCE OF RAIN
TELL ME WEATHERR EPORT INN JODHPUR,NO RAIN POSSIBILITY IN NEXT 5 DAYSCLOUDLY SKY
Ask about fungus problem in crop,WP
Asking about weed management for groundnut,:    :  20  40-
SEED TREATMENT OF GROUNNUT,SEED TREATMENT OF GROUNNUT 1 GM CARBENDISM 2 GM MENCOJEB  PER KG SEED 4 ML CHLOROPYRIPHOS PER KG SEED AND AFTER RHIZOBIUM CULTURE
TELL ME FERTILIZER IN GT NUT,TAKE A UREA 5 KG BEGHA  ZINK SULPHET 2 KG  BEGHA
WEATHER CONDITION IN ETAH,possibility of light rainfall to 1516 JUNE
varieties,tag 24 sb 11
TELL ME NEMATODE CONTROL IN GROUNDNUT,USE CARBOFURAN 3 G 25-30 KG PER HA
Ask about general informationSuggested: All information provided - Thanks for calling in kisaan call center,l information provided - Thanks for calling in kisaan call center
Farmer needs information regarding nutrient management in groundnut,:: 0:52:34 momo potassium phosphate Potassium Dihydrogen Phosphate
TELL ME FUNGEL CONTROL IN GROUNDNUT,SPRAY OF HEXACONAZOLE 5 EC 2 ML PER LITER WATER
TELL ME FANGUS CONTROL OF GROUNDNUT,SPRAY OF CARBENDAZIM  MANCOZEB 2 GM PER LITER WATER
Ask about fungus problem in Root,vigha water treatment   50 WP-
groundnut root grub,Apply carbofuran 5kg  sand 20 kgac
asked about getting seed,najik na bij nigam ma mali jase
ask  abt larvae problem,suggedted qunalphos 20mlpump
WANT TO KNOW ABOUT SOIL TEST,RECOMMENDED FOR CONTACT LOCAL BLOCK ADA
Asking about Leaf caterpillar and Aphids management in groundnut,Recommended for spray chlorpyriphos 2 ml  acephate 05 gram   sticking agent 1 ml  litre of water
farmer asked about whitening of leaves management in groundnut,RECOMMENDED TO SPRAY  FERROUS SULPHATE 2-5GM CITRIC ACID 1 GM  1 LITER OF WATER ACRE
Farmer asked fungus control information of  groundnut  crope,SC
Leaf minor in Groundnut,Recommended for spray chlorpyriphos 2ml  teepol 1 ml  neemoil 3mllit of water
Blight Attack,Spray Redomil Gold 30gm  15 Lit of Water
Farmer asked  Fertilizer dose information of Groundnut crop,:-  :- -  -  -     :-  -  -  -
GROUNDNUT WEED MANAGEMENT,RECOMMENDED TO SPRAY PARAQAT GRAMOXONE PARAGON UNIQAT  ONE LITRE PER ACRE
asked about attack of leaf eating Caterpillar in groundnut,20
fertilser dose of groundnut,apply 65 kg suphala  super phosphate  acre
LEAF SPOT IN GROUNDNUT,RECOMMENDED TO SPRAY CARBENDAZIM 2 GRAM PER LITRE WATER TO CONTROL LEAF SPOT IN GROUNDNUT
give the information about weather forecast,No possibility of rain in this week and weather are some cloudy
groundnut fertilizer recommendations,recommended to apply 200 kgs gypsumacre
Farmer asked query on Weather,5              20
appl-fertiliser,sprade ureasspgypsum
Ask about sucking pests problem in groundnut crop,EC 30   NM
Ask about Groundnut Crop Fertilizer dose information,---
Asking about High Yielding Groundnut Varieties,:       : TMV 14VRI 8TMVGn 13
farmer ask about yellowing problem in ground nut crop,WP -
Ask about weather information,Suggested: Cloudy weather  next 2 days
moonfali me dyroot rot laga hai,moonfali me dyroot rot laga khet me name banaye rakhe lamba fasalchakra apnaye
SEED TREATMENT IN GROUNDNUT CROP,USE OF EMISAN 3GMKG SEED
ground nut duration,95-105 das
Ask about larvae control informationSuggested: DDVP 5 ml  Cypermethrin 15 ml  pump spray,Suggested: DDVP 5 ml  Cypermethrin 15 ml  pump spray
Fertiliser dose for GROUNDNUT,SPRAY LIHOSIN 15 ML 15 LITER WATER
LAST IRRIGATION OF GROUNDNUT,100 DAY AFTER
Asking about weather forecast,THIS WEEK WEATHER IS CLEAR  NO POSSIBILITY OF  RAINFALL
Irrigation related inquiry,Irrigate the field after 3-4 days when bellow surface soil will dry
Aphid control in Groundnut,Imidacloprid 178  SL confidor  7 ml pump
ground nut cultivation detail,the explain detail
asking for groundnut aphids,recommended :- Spray Dimethoate 30 EC  17 mllit water
TELL ME JAIPUR MANDI GROUNDNUT RATE,3950 RU QU JAIPUR MANDI GROUNDNUT RATE
zink info,give info
leaf folder in groundnut,leaf folder in groundnut : spray quinolphos 2mlneemoil 3mlteepol 1mllit of water
NUTRIENT DEFICIENCY,RECOMMENDED TO SPRAY FERROUS SULPHATE 20 GRAMS CITRIC ACID 2 GRAMS1 LITRE OF WATER
fertilizer dose,application of gypsam
Ask about seed treatments of fungus Problem in ground nut crop,DS
helicoverpa,spraying of chloropyriphas 25 mllit water
Asked about Weed management for groundnut crop,:     :  1   200     3
TELL ME CONTROL IN WHITE GRAB IN GROUNDNUT,SPRAY OF FIPROLIN 5  2 LITER PER HA
Asking about Tikka leaf spot disease management in groundnut,:      :   2
variety of ground nut,variety of ground nut- western 44
Asked about black gram season and variety,Recommended for black gram season : april - may and variety : ADT 5
Balance dose in Groundnut,--Recommended to apply Gromor 50kgPotash 258 kg UreaZypmite plus per acre as Balance dose in Groundnut
fertilizer dose for groundnut,apply potash 1 bagacre
Leaf miner in groundnut,Advised to use Syngenta Simodis 18ml in 15L of water for leaf miner in groundnut
sowing season of ground nut,20 jun  - 15 july
WHITE GRUB IN GROUNDNUT,WHITE GRUB IN GROUNDNUT -SOIL DRENCHING WITH CHLOROPYRIPHOS 2-ML PER 1-LTR WATER
information of animal disease,please contact animal husbandry department
Farmer asked query on Weather,:    -     : :            32  C    26  C     6
asked about tikka leaf spot management in groundnut,Question : Tikka leaf spot management in groundnut Answer : Chlorothalonil 2 gram per liter of water for spraying
ASKED ABOUT  TO ROOT ROT DISEASE CONTROL IN GROUNDNUT,25  100
market rate for groundnut,recommended market rate for groundnut rs8000q
weedicide in groundnut,weedicide in groundnut- terga super
Asking about High yielding groundnut new variety information,:      :
VARIETY OF GROUNDNUT,VARIETY OF GROUNDNUT TAG-24 TG 26
leaf eating cater pillar,spray chloropyriphos 25 mllit
Ask about yellowingfertilizer dose and fungus problem,sugg to mayconyutriyant spre 60 gram  pamp spreSuggested: Organic - trichoderma viride 500 gramvigha dusting with sand or organic fertilizer
TELL ME ROOT ROT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
tell me weed control in groundnut,fluclorelin 1 kg per hactor for weed control in groundnut
ask about jassid amd lavae issue in groundnut crop,ZC
Weather information,Baadal hai lekin bearish ki sambhavana nhi hai
propagation of groundnut,Use 125 kgha of kernels Increase the seed rate by 15 in the case of bold seeded varieties
Asked about groundnut aphids managment,5   10
VARITIES GNUT,GNUT-TAG-24TAG-26
Asked about G 7  groundnut variety duration,:  G 7       :G 7  105
CONTROL MEASURE OF DISEASE IN GROUNDNUT,CALL TRANSFERED TO AGRIL EXPERT FOR CONSULTATION
Ask about fertilizer application in groundnut,BASAL DOSE- AMMONIUM SULPHATE 64KG  SSP 150KG
Farmer asked query on Weather,Weather forecast in Bargarh District at Paikmal  Block   There is possibility of light  rainfall for next 5 days with cloudy weather will remain in these days
asked about caterpillar management in groundnut,:      :  2  1
leaf blight of groundnut,3gram copper oxychloride 1gram plantomycin in 1ltr water
Ask about weed control information in Groundut crop,16        EC  40
TELL ME ROOT ROT CONTROL,COLLER ROT CONTROL IN GROUNDNUT 25 KG TRIGODRMA 100 KG FYM PER HA DRANCHING
FARMER ASKED ABOUT GROUNDNUT SEED PRODUCTION MACHINARY,-                                 -    -     60  70
TELL ME FOR BETTER FLOWERING IN GROUNDNUT,NO CHEMICAL FOR BETTER FLOWERING
stem necrosis in groundnut,spray mancozeb 25 grlit of water
Ask about sucking pests problem in crop,Suggested: Triazophos 40 EC 30 mlpump spray  suitable for young crop
TELL ME TARMIT CONTROL IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
Farmer asked query on Weather,5                   20
Asked about Groundnut pegging related information,:       : 45    80    4
Ask about larvae  sucking pests,Suggested: Deltamethrin 1  Triazophos 35 EC 35 mlpump
top dressing in groundnut,recommended for apply urea 25kgac
collar rot in groundnut,collar rot in groundnut-Spray bavistin-2gmlit of water
Control measures for Tobacco cut worm in Groundnut,Spray Chlorpyriphos 3 mllit
groundnut leaf spot management,RECOMMENDED TO SPRAY AMBITION 250 ML PER ACRE
Farmer wants to know information about seed treatment of soybean,Recommended for seed treatment of soybean treats the seed with carbandazim  mancozeb 3gramkg of seed or seed treated with bio fertilizer rhizobium culture 5g kg seed
TELL ME ABOUT BLACK ROOT CONTROL IN GROUNDNUT,SPRAY OF CARBENDAZIM 2 GM PER LITER WATER
Ask about seed treatment in groundnut,:-  :- -  -  -     :-  -  -  -
It has rained after sowing groundnut and germination is 50 the top soil has become tight what to do,50
FARMER ASKED ABOUT CONTROL SUCKING PEST ATTACK ON GROUNDNUT,-
Root rots bio fungicide application,Pseudomonas fluorescence 1 kg  Trichoderma viride 1 kg  FYM 10 kg ac
TELL ME YELLOWING CONTROL IN GROUNDNUT,SPRAY OF WETTEBLE SULPHUR 80 WDG 2 GM PER LITER WATER
Asking about Stem rot and Leaf eating caterpillar control in Groundnut,:       :  2   2
Farmer asked fungus control information of groundnut crop,SE 10
SEED RATE OF GROUNDNUT,SEED RATE OF GROUNDNUT : 32-34 KG PER ACRE
TELL ME PEST CONTROL OF GROUNDNUT,SPARY OF DAIMETHOAT 30 EC 2ML PER LITER WATER
TELL ME FERTILISER UREA USE INGROUNDNUT,UREA USE INGROUNDNUT 10 KGBIGHA
Asked about groundnut leaf feeder management,:      :   4    10    10
TELL ME WEED CONTROL IN STANDING CROP OF GROUNDNUT,YOU CAN NOT USE HERBICIDE IN STANDING CROP OF GROUNDNUT
Ground nut sowing season,Recommended for season Ground nut sowing season May- June
GROUNDNUT LEAF DAMAGE,RECOMMENDED TO SPRAY CHLOFENPYRPHOS   500 ML PER ACRE
CONTROL MEASURES OF APHIDS,ADVICE TO SPRAY ROGOR  2 MLL WATER
groundnutb ke buvai kab kareb,jully me kare
Asking about Groundnut foliar spray application,:        : TNAU    2  200
Asking about pseudomonas fluorescens spray for Groundnut,:       :   5
Asked about Plant Protection  in Groundnut,Recommended to Spray Quinolphos 2 ml per liter of water
Asking about Groundnut Root grubs management,:   :  - 6    - 12    - 75
Asked for some larvae problem,suggest: quinalphose 30 ml per pump and to spreysuggest: corazen 5 ml per pump and to sprey
White grub in Groundnut,Recommended to apply 12kg Carbofuran 3g per acre to control White grub in Groundnut
plant protection,spray mancozeb for leaf spot
TELL ME ABOUT DISEASE CONTROL,SPRAY OF MENCOZEB 2 GM PER LITER WATER
Seed treatment in grountnut crop,Use bavastim 3 gm per kg of seed
Farmer asked query on Weather,THERE IS CHANCE OF DRY WEATHER  IN YOUR AREA NO CHANCE OF RAIN
Farmer Asked sucking pests control information of Ground nut,EC 30
ATTACK OF APHIDS,Spray Rijent 20 ml15 liter waterBAYER CROP SCIENCE
asking about Stem rot management in Groundnut 20 days,:      20  :    5
Asking about Aphids in groundnut,Recommended for spray profenophos 2ml Acephate 1 g   litre of water
Early leaf spot in groundnut,Recommended for spray Carbendazim 2gm  lit
TELL ME BLACK ROOT CONTROL IN GROUNDNUT,DRENCHING OF BAVISTIN 250 GRAMBIGHA WITH IRRIGATION
FARMER ASKED ABOUT FOR CONTROL ATTACK OF WILT ON GROUNDNUT CROP,:-  6312-
ask for gnut nematode,suggested chlorpyriphos 50 ml  pump
ZINC DEFICIENCY IN GROUNDNUT,RECOMMENDED TO SPRAY ZINC SULPHATE 2 GRAM 1 LITER OF WATER    2
Tobacco caterpillar in groundnut,recommended for spray Carbaryl 2gmlit of water
VARIETIES,PHULE PRAGATI JL-24
EARWIGS IN GROUNDNUT:,APPLY CHLOROPYRIPHOS DUST  10 KG PER ACRE
GROUNDNUT TIKKA LEAF SPOT,RECOMMENDED TO SPRAY CARBENDAZIMMANCOZEB 400 GRAMS PER ACRE
Asking about Root rot control in groundnut,:      :   1      1   20
asking about Termites management  in groundnut,Recommended for apply Dust chlorpyriphos 1kg  acre
termite control in groundnut,chlorpyriphos 20 ec  1 liter  acre me sichai ke samay prayog karen
ROOT ROP,SPRAY RIDOMIL MZ 400GMACRE
CONTROL OF STEM ROT IN GROUNDNUT,RECOMMENDED FOR SPRAY CHLOROTHALONIL 75 WP  2 GMLT OF WATER
Farmer asked query on Weather,5                       32
FARMER ASKED QUERY ABOUT FERTILISER  DOSAGE  IN GROUNDNUT,RECOMMENDED TO UREA-10 KG PER ACRE
RAINY SEASON OIL SEED CULTURAL PRACTICES,OIL SEED CULTIVATION IN RAINY SEASON ARE GROUNDNUTTILSOYABEAN CAN BE DONE IN UP LAND AREA IN SANDY LOAM SOIL
ask about groundnut variety,I suggest GG 2 variety for sowing
--TELL ME DISEASE CONTROL IN GROUNDNUT,50   250
asked about to Information about irrigation in groundnut crop,2  3                                         2-3
WILTING IN GROUNDNUT,RECOMMENDED COPPER OXYCHLORIDE  2GM  STREPTOCYCLIN  1GM PER LITRE WATER SPRAY AT ROOT TIP OF PLANT
Asked about Early leaf spot management for Groundnut,:          :  2  1        2  1
asking about Groundnut seed rate information,Recommended for Groundnut seed rate : 50 kg  ac
Asked about plant protection in  groundnut,-   25  - 2
TELL ME SEED  TREATMENT OF GROUNDNUT,USE CHLOROTHELONIL 25 GM PER KG SEED
Asked about Groundnut foliar application information Groundnut rich,:       :  TNAU    2   200
ask  ABOUT IRRIGATION DOSE IN GROUNDNUT,AS PER REQUIRE OF CROP
TELL ME GRUB CONTROL IN GROUNDNUT,SPRAY OF DIMETHOATE  30 EC 2 ML PER LITER WATER
ask about in fungas problem,mancozeb 35gm
ASKED  ABOUT TO INSECT CONTROL IN GROUNDNUT,145   1
FARMER ASKED QUERY ROOT ROT MANAGEMENT IN GROUNDNUT,RECOMMENDED TO DRENCH COPPER OXYCHLORIDE  BLITOX 3 GRAMS  1 LITRE OF WATER    3
ask abt fertilize apply,suggested dap
Asked about foliar application in groundnut,:      :      25     25
farmer asked about nutrient management in ground nut,recommended to apply 100 kg SSP and 18 kg UREA at the time of last ploughing
TELL ME WEATHER REPORT IN GANGANAGR,MAY BE RAIN POSSIBILITY IN NEXT 5 DAYS
Asking about groundnut seed treatment detail,:     :  10      4
Groundnut top dressing fertilizer,Recommended for apply potash 20 potash  Gypsum 80 kg acre
Asked about Pests management in Groundnut,:    :  3     1
gnut varieties,gnut varieties -  s b 11  t g 26
GROUNDNUT LEAF MINER CONTROL,SPRAY DAIMETHOATE 30 EC 2 MLLIT WATEER
Asked about plant protection in groundnut,suggested to spray dimethoate  15 ml per 1 liter of water
Ask about Change seed in ground nut crop,3-4
Ask about weed control informationSuggested:,c Pendimethalin 387 CS Stomp 35mlpump spray c
asked about leaf caterpillar management in ground,:       :  2  1
Farmer asked fertilizer dose in groundnut crop,7  8
insect problem,Spray cloropyriphos  2 ml in 1 litre of water
TELLMEGROWTH IN GROUNDNUT,25
piliya rog in groundnut,5 gram faresh sulphate  per liter water sprey
Asked about Bud necrosis management in groundnut,:      :   2   1
groundnut fertilizer management,recommended to apply gypsum 200 kgs per acre
FARMER ASKED QUERY ON FERTILIZER MANAGEMENT IN GROUNDNUT,RECOMMENDED TO APPLY UREA 18 KGSACRE  MOP 15 KGACRE
verities of,ambarchitra
asking about Weed management in Groundnut,Recommended for hand weeding
Ask about Insect Problems in Groundnut,GR
Asked about plant protection in Groundnut,Suggested to spray  KAVACH or  CHLOROTHALONIL 05g per lit water
Ask about weed control in Ground nut crop,165  - 8
tell me about germination of groundnut,7  8
FARMER ASKED ABOUT IMPROVED VARIETIES OF GROUNDNUT,:-   -          -    -  -
attack of root rot on groundnut,drenching Redomil Gold 375 gm15Lit of Water
Farmer asked query on Weather,28           20
Farmer asked query on Weather,:           :              2     29       10
Asked about groundnut leaf feeder management,recommended for spray profenophos 2 ml  gm  lit of water
FARMER ASKED ABOUT ATTACK OF CATERPILLAR GROUNDNUT,-
mungfali ki prajati ke bare me bataye,Chandra chitrakaushal
FARMER ASKED QUERY ABOUT WEED MANAGEMENT IN GROUNDNUT,NO RECOMMENDATION OF HERBICIDERECOMMDED TO DO MANUAL WEEDING
Ask about PGR  Information Groundnut,23 SC
Farmer asked query on Weather,5                         32    27
sucking pest attack on groundnut,Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta
white grub attack in Groundnut crop field,3  GR  10
groundnut Gram pod borer,spray quinolphos 2 ml lit
Ask about larvae control informatio,Suggested: Chlorantraniliprole 93  Lambda Cyhalothrin 46 ZC 9 mlpump
weeds control in ground nut,spray pursuit  300 ml  acre
sesamum information,provided informatiion
ASKING ABOUT THE SOIL APPLICATION OF GROUNDNUT FIELD,APPLY  PHORATE 10G  4 KG  ACRE
ask about micronutrient defiency,suggested  znso4 100 gm per pump
TELL ME ABOUT THE OCNTROL OF ROOT ROT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
WEED MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY ALACHLORLASSO  ALATOP  1 LITRE PER ACRE
Asking about Phosphobacteria Biofertilizer dosage per acre for Groundnut,:        :      20
mungphali  me kharpatvar hai,nirai gudai kre
WEATHER INFORMATION,27 FARVARI TAK BARISHKI KOI SAMBHAVNA NAHI HAI
ASKING ABOUT FERTILIZER MANAGEMENT IN GROUNDNUT,:                                :  TRICHODARMA VIRIDE  4-5
mausam ki jankari leni hai,badal rahege barsa ki sambhavna hai
TELL ME NUTRIENT MANAGEMENT GNUT,4 ML
seed treatment of ground nut,1 kg ground nut seeds are treated with 2 g saaf or bavistin
Availability of Ground nut seed,Advised to contact Assistant Agriculture Officer in Harabhanga block
Farmer asked Aphid problem in  Groundnut and cotton crop,SP    SP
message,message
WEATHER REPORT,IS SAPTAH HALKI AUR BHARI VARSHA HOGI
ASKED ABOUT TO SOIL TREATMENT FOR CONTROL OF WILT DISEASE IN GROUNDNUT,25  100
early leaf spot in groundnut,Recommended for Spray mancozeb  carbendazim SAAF 2 gm  lit of water
MUGPHALI ME UKTA LAGA HAI,MANCHOJEB   CARBANDAJEEM  20 Grm  Lt of water
white grub attack in gnut,white grub attack in gnut - apply forate 4 kg  acre
FARMER ASKED ABOUT TO SEED TREATMENT OF GROUNDNUT,25              1                  4 ml
Farmer asked query on Weather,:          :                 33     25      5
VARIETY,DH 3 - 30
Asking about Groundnut Top dressing,Recommended for urea 6 kg 12 kg Potash Gypsum 75 kg
leaf eating caterpillar,spray chloropyriphos 2 mili per litre of water
Groundnut leaf feeder  caterpiller,recommended for spray indoxacarb 1 ml  achephate 1 gm  1litre of water
CONTROL OF TIKKA DISEASES IN GROUND NUT,RECOMMENDED FOR SPRAY AZOXYSTROBIN 23 SC  1 ML  LIT OF WATER
Ask about larvae control information,Suggested: Cypermethrin 25EC 150 mlpump spray
SUKING PEST IN GROUND NUT,RECOMMENDED TO SPRAY MONOCROTOPHOSNUVACRAN 16 MLLT WATER
