QueryText,KccAns
Groundnut Leaf Eating caterpillar,RECOMMENDED TO SPRAY NOVALURANINDOXICARB PLITHORA 350 ML PER ACRE
Asking about  groundnut leaf spot management,Recommended to spray pseudomonas 2gmlit of water
FARMER ASKED ABOUT ATTACK OF WHITE FLY ON BHINDI CROP,20   15
Attack of Gram Pod Borer,-
TELL ME CONTYROL OF WHITE GRUB IN GROUNDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
asking about fertilizer application in gnut,i have suggested to give 2 bag of urea in 25 days of gnut
Asked about Borate granules can be applied for Groundnut,:           :            3
TELL ME INSECT CONTROL OF GROUNDNUT,SPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
pest attack in ground nut,recommended to spray chloripyriphos 400mlacre
Farmer asked Capsul borer Problem in crop,SC 7-8
TELL ME ABOUT CONTROL OF WHITE GRUB  IN GROUNDNUT,25   4
root rot in groundnut,soil Dreching with copper oxychloride 25 glit
CONTROL OF STEM ROT GROUNDNUT,RECOMMENDED FOR SPRAY  THIOPHANATE METHYL 75 WP  1 GM   1  LIT OF WATER
Farmer asked Spotted bollworm problem in Groundnut crop,EC 15
Information about varieties of Groundnut,TG 37 A
Enhance flowering and pod formation in Groundnut,Recommended to apply Gypsum  100kg per acre to enhance flowering and pod formation in Groundnut
gypsum dosage,recommended to apply gypsum 200 kgs per acre
BLACK ROOT PROBLEM IN GROUND NUT,KITAZIN 250 ML PER BIGHA  BLACK ROOT PROBLEM IN GROUND NUT
ASKED ABOUT TO BACTERIAL BLIGHT DISEASE IN GROUND NUT,50     3
sucking pest in gnut,sucking pest in gnut - spray admire 5 gm  15 lit water
farmer ask about fertilizer uses,ssp  15     DAP
ROOT PROBLEM IN GROUNDNUT,APPLY BAVSTIN 250 GRAM PER BIGHA
GROUNDNUT THIKKA LEAF SPOT DAMAGE MANAGEMENT,RECOMMENDED TO SPRAY CHLOROTHALONIL 2 GRAM  LITER WATER
GROUNDNUT   FERTILIZER MANGEMNT -,RECOMMENDED TO APPLY  Calcium Magnesium sulphur -1 BAGACRE
Asked about leaf caterpillar management in groundnut,:        :   5   4       5  10
asked about attack of wilt in groundnut,for  control of wilt in groundnut Redomil Gold 30 gmhumic Acid 30 mlMephonaxonmancozebsyngnt
CONTROL  OF DRY  ROOT ROT  IN  GROUNDNUT,RECOMMENDED FOR SPRAY  THIOPHANATE METHYL 75 WP  1 GM   1  LIT OF WATER
Asked about attack of blight on groundnut,Spray Antracol 30 gm15 Liter of Water Propineb BAYER CROP SCIENCE
ATTACK OF CTERPILLER,Spray EMAMECTIN BENZOATE 5 gm15 liter of Water
TELL ME SEED TREETMENT OF GROUNDNUT,KARBENDAJIM 2 GM  KG SEEDCLOROPYRIFOS 5 ML  KG SEED
Asked about Groundnut seed rate information,:       :  50
Information about control of disease in groundnut cop,Metalaxyl-8  Mancozeb-64 WP 2
GROUND NUT LEAF EATING CATERPILLAR MANAGEMENT,60     150
Attack of Caterpillar,Chloropyriphos 30ml 15 Lit of Water Drenching
Ask about stem borer control information,GR 15
termite in groundnut,termite in groundnut- spray chloropyriphos 20 ec 1ml per 1 litre water
TERMITE CONTYROL IN GROUNDNUT,USE CLOROPAYRIPHOS 1 LITER BIGHA -TERMITE CONTYROL IN GROUNDNUT
For preventing termite infestation in Groundnut,Recommended to apply Carbofuran 3G  10-12kg per acre during sowing for preventing termite infestation in Groundnut
ask about groundnut clorocis,I suggested 100 gm hirakasi 10 gm limbu na ful  pump
Groundnut leaf miner,Recommended for spray malathion 2 ml lit of water
TELL ME WHITE GRUBS CONTROL IN GROUNDNUT,QUNOLFOSH 25EC 250 ML BIGHA
FARMER ASKED ABOUT FUNGAL ATTACK OF GROUNDNUT,-           WP
Groundnut top dressing fertilizer management,Recommended for Groundnut top dressing fertilizer management Apply gypsum 80 kg  ac
weather information,apke kshetra me es saptah  20 july tak bhaari  barish ki sambhavna hai
TELL ME TERMITE CONTROL IN GROUNDNUT,USE CHLOROPYRIPHOS 20 EC 4 LITER PER HAC WITH IRRIGATION
tobacco caterpillar in groundnut,Recommended for spray Diflubenzuron 2gm  lit
Ask about Plant Growth Retardant in groundnut,-
Farmer asked Heliothis Larvae Problem in crop,SC 7-8
groundnut Aphids:,Imidacloprid 1 ml  1 litre of water
LEAF CATER PILLAR IN GROUNDNUT,RECOMMENDED TO SPRAY QUINALPHOS 2 MILI LITRE WATER TO CONTROL LEAF CATER PILLAR IN GROUNDNUT
groundnut varieties,3 - 30   11
TELL ME INSECT CONTROL IN GROUNNNUT,SPRAY OF TRIZOPHOS 40 EC 2 ML PER LITER WATER
Groundnut basal fertilizer management,Recommended for apply gypsum  40kg  ac
TELL ME DISEASE CONTROAL OF GROUNDNUT,SPARY OF KARBENDAJI 250GMBIGA
Asked about Plant protection in GROUNDNUT,Suggested to spray Neem oil - 2 ml per litre of water
mungfali ki patti murjha rahi hai,Kisan bhai aap Carbendazim 12  Mancozeb 63 WP 2 gram  liter pani ka ghol banaker spray kare
FARMER ASKED ABOUT VARIETIES OF GROUNDNUT,-- - -  -      -    -  -  -     -
fertilizer management in groundnut,apply gypsum 150kg  lit of water
borers,5   12     1
Asking about Stem rot control in groundnut,:       :   1    20            5
TELL ME CONTROL OF  TERMITE IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
Asking about Groundnut top dressing fertilizer application before earthing up,:      :  80    4
mungfali  me kida lag raha hai,corazin 150 ml acare spray karwa do aap
Farmer needs information regarding use of Pendimethalin 30 in groundnut crop,Pendimethalin 30 EC  1         72
Asked about Nutrient management in groundnut,Suggested to spray samridhi special at 5 g per liter water
TOBACCO CATERPILLAR MANAGEMENT IN GROUNDNUT,RECOMMENDED TO SPRAY  LAMBDA CYHALOTHRIN THIAMETHOXAM 80  ML 200 LITRES OF WATER  ACRE
mungfali ki kism bta de,mungfali ki kism chitrachandra
Farmer asked query on Weather,:   -       : :             32  C    23  C     7
Farmer wants recommendation to use pre-emergence weedicide for the second time,72
asked about groundnut catterpillar attack,Spray Chloropyriphos 30ml15 Liter of Water
collar rot in Groundnut,collar rot in Groundnut-Spray SAAF-2gmlit of water
TELL ME ABOUT  CATERPILLAR CONTROL IN GROUNDNUT,145   1
TELL ME VARITIES IN GROUNDNUT,TG-37M-13CHANDRA
Attack of  Wilt MarDrenching,Bavistane 30 gm  humic acid 30 mlCopper Oxichloride-syngenta
Farmer wants to know information about How to control of fungal attack in gruondnut crop,15
tikka leaf spot in groundnut,carbendozim400gacre
farmer want to know information about how to control caterpillar in Groundnut crop,5  SG 70-80
Farmer asked  Fertilizer dose information of Groundnut crop,--
irrigation time for groundnut,irrigate the groundnut crop by sprinkler
FARMER ASKED QUERY ON NUTRIENT MANAGEMENT IN GROUND NUT CROP,RECOMENDED TO APPLY GYPSUM  200KG PER
COLLAR ROT,COLLAR ROT : ZINEB 78 WP 3GM PER LITRE OF WATER
Attack of Wilt MarDrenching,Redomil Gold 30 gmhumic Acid 30 mlMephonaxonmancozebsyngnt
tikka disease,Spray Redomil Gold 30gm15Lit of Water
infoarmetion regarding control of root wilt in mungphalli,broadcasting of saaf  500 gm  25 kg of soilacre
groundnut fungus problem,bavistin 20 gram per pump and to drenching
fer in ground nut,apply rec dosage of gypsum
weeds control in groundnut,Recommended for spray pendimethalin 800 ml  ac on 5 days after sowing
Farmer asked fungus in control information,EC 20
Stem rot in ground nut,Applied carbandazim  3 gm  kilogram seed
gypsum application in groundnut,apply 150 kg Gypsum per acre
Asked about Groundnut Top Dressing fertilizer application,:      :  80    4
TELL ME BORER CONTROL IN GROUNTNUT,SPRAY OF PROFENOFOS 15 ML PER LITER WATER
TELL ME ABOUT INSECT CONTROL IN GROUNDNUT,145  1
TOBACCO CATERPILLAR MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY FLUBENDIAMIDE  40 ML 200 LITRES OF WATER  ACRE
Attack of White Fly,Spray Marker 30 ml 15 liters of water DHANUKA
Asked about groundnut leaf roller,:            :  30 SC  2    1   1
TELL ME CONTROL OF CROWN ROT IN GROUNDNUT,USE HEXACONAZOLE 5 EC 1 LITER PER HA WITH IRRIGATION
FARMER ASKED ABOUT ATTACK OF LEAF EATING CATERPILLAR ON GROUNDNUT,SG-
ASKED ABOUT TO NUTRIENT MANAGEMENT  GROUNDNUT,5    10
FARMER ASKED ABOUT VERITIES OF GROUNDNUT,- -            -    -
FARMER ASKED ABOUT TIKKA DISEASE ATTACK ON GROUNDNUT,:
Asked about leaf caterpillar management in groundnut,--:    : :  2   1
Varieties of Ground nut,Chitra  kosal  prakash  ambar  utkarsh  chandra
Groundnut-Black pods,Kocide
weed management in groundnut crop,spray -  Imazethapyr 10 SL  500 ml dawa  acre
TELL ME VARIETY OF GROUNDNUT,VARIETY OF GROUNDNUT CHTRA
groundnut pest,groundnut spray dimethoate 15mlt
nutrient management in ground nut,Advised to spray Dhanvarsha  2ml per litre of water
YELLOWING,SPRAY CHEL MIX COMBI 15  GM 15 LITER WATER
VARIETIES-,PHULE UNAPPHULE-PRAGATI
Ask about groundnut leaf yellow chlorosis problem,100     5
CONTROL OF THRIPS IN GROUNDNUT,RECOMMENDED FOR SPRAY IMIDACLOPRID 178 SL    1 ML  5 LIT OF WATER
TELL ME ROOT ROT CONTROL IN  GROUNDNUT,1
ground nutsucking pest,RECOMMENDED TO SPRAY ACETAMIPRIDEPRIDE MANIKVERMIT 40 GRAMS PER ACRE
Spotted Beetle in Groundnut,Recommended to spray Quinalphos 25 EC 2 ml per litre of water to control Spotted Beetle in Groundnut
ASKED SOWING TIME OF  SUMMER GROUND NUT,SOWING TIME OF  SUMMER GROUND NUT  :- 15 JANUARY TO15 FEBRUARY
Ask about groundnut leaf yellow chlorosis problem,WP
ROOT ROT IN GROUNDNUT,RECOMMENDED SPRAY CARBENDAZIM-MANCOZEBSIXER 2GMLTR WATER FOR ROOT ROT IN GROUNDNUT
Asking about White grub control in Groundnut,:   : 5
ASKED ABOUT TO INSECT CONTROL IN   GROUNDNUT,145   1
aphids on groundnut,Spray Karate 15ml  15 Lit of Water
TELL ME BLACK ROOT CONTROL IN GROUNDNUT,BLACK ROOT CONTROL IN GROUNDNUT DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
GROUNDNUT FERTLIZERS,RECOMMENDED FOR APPLY ZYPSUM 200KG ACRE
asking about root knot nematode control in groundnut,recommended for Apply carbofuran 5kg  sand 20 kgac
Farmer asked query on Weather,:-THERE IS CHANCE OF  CLOUDY WEATHER  NO  SHOWERS IN YOUR AREA
TELL ME ROOT ROT IN GT NUTY,SPRAY IN HEXACONAZOL 1 ML LT WATER
farmer want to know information about White grub control in crop Groundnut,06   4
Attack of White Grub on Ground nut,Use Thimet 4 kgacrediethyl S- phosphorodithioatemvac
variety of gruondnut,variety of groundnut -tag-24 phule unnati tg-26
groundnut fertilizers information,125 kgN and 25 kg phosphorus  per ha at basal stage
attack on rate,use zinkphouspate tablet
Farmer asked Spotted bollworm problem in Groundnut  crop,GR 15
TELL ME  WEATHER INFORMATION,Partly cloudy sky with possibility of rain or Thunderstorm or Duststorm
Due to sucking the sap curling of leaves and development of sooty mold,Spray Dimethoate 30 EC  17 mllit water
WILTING IN GROUNDNUT PLANT,RECOMMENDED TO SPRAY STREPTOCYCLIN 3GM COPPER OXYCLORIDE 40 GM 15LITER OF WATER
Asked about crop cultivation practices,2  2 6  6 4
TELL ME WHITE GRUB CONTROL IN GROUNDNUT,CLOROPAIRIPHOS 20 EC 4 LIT  HA WITH IRRIGATION
FERTILIZERS IN GROUNDNUT,RECOMMENDED TO APPLY UREA  POTASH
TELL ME  CONTROL OF WHITE GRUB IN PEANUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
top dressing for groundnut,apply MN mixture 10kgac
sowing time of mugphali,15 jun se 15 july
FARMER ASKED ABOUT CONTROL OF SUCKING PEST ATTACK IN GROUNDNUT CROP,-
Top dressing fertilizer management for groundnut,recommended for apply urea 25 kg potash 10 kgac
Asked about Groundnut Top Dressing fertilizer application Gypsum,:      :  80    4
PATTI SOKH GA RAHI HAI,COPPEROXICLORIDE 3 GRAMLIT PANI ME MILAKAR SPRAY KAR DE
Ask about larvae control information GROUNDNUT,SC 7-8
groundnut,Cartap Hydrochloride 4G8-10 Kgacre
BUD NECROSIS IN GROUND NUT CROP,Monocrotophos 36 SL 250 mlacre
Moongfali mai rog lag jata hai,Beej ko upcharit kare
Asking about Tobacco caterpillar in groundnut,Recommended for spray quinalphos 2ml  lit
ASKED ABOUT TO WEED CONTROL IN GROUNDNUT,--       30     25
PROBLEM OF YELLOWING IN GROUNNDUT CROP,USE--FERAS-SALFETH  5GRAMLITERWATER BY SPRAY
Farmer asked query on Weather,:   -       : :             34  C    24  C     6
SULPHARE DUST IN GROUNDNUT  HAC,SULPHARE  DUST  25 KILO  HACTER
Asking about Leaf miner management for Groundnut Profenofos Cypermethrincarbendazim can be spray,:      :     2    1
GROUND NUT SEED TREATMENT,30 GRAMS OF CARBOSULFAN MARSHALL PER KG OF SEED
TELL ME CONTROL OF THRIPS IN URD,SPRAY OF DIMETHOATE  30 EC 2 ML PER LITER WATER
LEAVES ARE YELLOWISH IN GROUNDNUT CROP,SPRAY FERASH SULPHET 5 GM L WATER
Attac of Catterpilar,Sprey Profex Super
Ask about sucking pest organic solution in groundnut,-
ASKED ABOUT CFERTILIZER SPRAY FOR GROWTH,-
which varities of groundnut use for sowing,jl-24 tag 24 this is a groundnut varities
varieties of groundnut,varieties of groundnutpunjab mungfali -1  haryana mungfali-4
tell me seed tritment of groundnut,seed tritment of groundnut 2gm karbendajim kilo seed
Information about weed management in Groundnut,1  10
TELL ME ABOUT INSECT CONTROL IN PEANUT,SPRAY OF QUINOLPHOS 25 EC 2 ML PER LITER WATER
TELL ME NUTRIENT MANAGEMENT,SPRAY OF FERUS SULPHATE 5 GM  CITRIC ACID 1 GM PER LITER WATER DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
leaf eating caterpillar in groundnut,leaf eating caterpillar in groundnutRECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 200 LITERS OF WATER  ACRE
groundnut top dressing,recommended for apply urea 15kg  potash 20 kg acre
LEAF CATER PILLAR IN GROUNDNUT,LEAF CATER PILLAR IN GROUNDNUT- RECOMMENDED TO SPRAY CHLORPYRIPHOS 2ML PER LITER WATER
Ask about seed treatment groundnut,EC
WEEDICIDE IN GROUNDNUT,WEEDICIDE IN GROUNDNUT - SPRAY emazithyper  HERBICIDE AFTER 30-35 DAYS OF SOWING
ASKED ABOUT TO FROST SAVING IN GROUNDNUT,80  2
Groundnut top dressing management,Recommended for groundnut top dressing management apply urea 25 kg  potash 10 kg ac
Ask about groundnut information,20  120
TELL ME SEED TREATMENT IN GROUNDNUT,SEED TREATMENT IN GROUNDNUT KARBENDIZAM 2GMKG SEED AND CLOROPYRIPHOS 4MLKG SEED
TELL ME VARIETY OF GRAUNDNUT,VARIETY OF GRAUNDNUT  M-13TG-37 A
TELL ME FUNGAS CONTROL IN GROUNDNUT,SPRAY OF DIMETHOATE  30 EC 2 ML PER LITER WATER  SPRAY OF MENCOJEB 2GM PAR LITAR WATER
SUCKING PEST IN GROUNDNUT,RECOMMENDED TO SPRAY DIMETHOATE 2 ML PER LITRE WATER
groundnut basal fertilizer management,Recommended for apply DAP 50kg  potash 36 kg  ac
GROUNDNUT TOBACCO CATREPILLAR MANAGEMENT,GROUNDNUT TOBACCO CATREPILLAR MANAGEMENT:RECOMMENDED TO SPRAY FLUBENDIAMIDE  40 ML 200 LITRES OF WATER  ACRE
Ask about dose  of Thiophanate methyl 70  WP in groundnut crop,WP
Farmer asked Organic Sucking pests and larvae control in crop in groundnut crop,40         ppm
ask aBT weediside,suggested not apply on standind crop
Asked about Groundnut Seeds availability information,:        :
ground nut tobacco catterpiller,recommended spray emamectin benzoate  100 gacre
Ask about seed treatment information in Groundnut crop,:                            -
TEL ME WEED CONTROL IN GROUNDGUT,SPRAY OF PENDIMETHILIN 30 EC 25-3 LITER PER HA AFTER SOWING BUT BEFORE GERMINATION
TELL ME  CONTROL CHARCOL ROT IN GROUNDNUT,400
varieties of groundnut,varieties of groundnut - TAG-24 SB-11 phule pragati phule unnati
asked about termite management in groundnut,:      :  5  20        1
TELL ME ABOUT THE ROOT ROT CONTROL IN  GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
DOSE INFO,BAYOZAIM SPRAY
asked about varieties pf groundnut,varieties pf groundnut- SB-11 TAG-24
REMOVAL OF UNWANTE WEED,SPRAY PENDIMETHALENE 1LITRE PER 200LITRE WATER
FARMER ASKED ABOUT NUTRIENT MANAGEMENT IN GROUNDNUT,2-3 ML
tell me seed treatment of groundnut,seed treatment of groundnut trigodrama 8 g per kg seed
Farmer asked query on Weather,:   -       : :             31  C    24  C     6
about pest cantrol in groundnut,SPRAY OF INDOXACARB 145 SL 05 ML PER LITER WATER
how to control fungal attack in ground nut,spray carbendazim  mancozeb saaf or sixcer  30 gram  pump
NEMATODE IN GROUNDNUT FIELD,APPLY CARBOFURAN 3G  7KGACRE FOR NEMATODE IN GROUNDNUT FIELD
LEAF BLIGHT,SPRAY RIDOMIL MZ 400GMSACRE
FERTILIZER MANAGEMENT IN GROUNDNUT,-- UREA15KGS  GYPSUM200KGS
FARMER ASKED ABOUT CONTROL OF CATTERPILLAR ON GROUNDNUT CROP,15  15
seed treatment for groundnut,recommended for treat First treat the seeds with Rhizobium 4gmkg of seed
ASKED ABOUT TO DISEASE CONTROL IN GROUNDNUT CROP,48 EC 25
Weather information for groundnut crop,There is a possibility of drizzling this week in your area till 18th August
Farmer asked miteredmiteant Problem in  groundnut  crop,EC
Asking about nematode management  in groundnut,:      :   3 - 5
asking about Green caterpillar management in Groundnut 45 days,:       :  2      3      1   1
FARMER ASKED WEED MANAGEMENT IN GROUNDNUT,-
ROOT ROT IN GROUNDNUT,SPRAY RIDOMIL MANCOZEB  METALAXYL M 25GM IN 1LITER WATER
I WANT TO GET HIGH YIELD IN GROUNDNUT CROP,SPRAY THIOUREA 05 GML WATER
asking about groundnut Stem rot management,recommended for apply trichoderma viride  kgacre mixed with 20 kg FYM  acre
Termites problem in groundnut-,Termites problem in groundnut-Advised to apply Chloropyriphos dust 10kgacre to prevent termites infestation in groundnut
Farmer asked fungus control information of groundnut crop,EC  30
GROUNDNUT ROOT BORER,DRENCH CHLOROPYRIFOS 2MLLT OF WATER
Farmer asked query on Weather,3                         27         10
Asked about white grubs management in groundnut,:  : :   1   20
FOR GROWTH OF GROUNDNUT,SPRAY MULTI-K 75G PER 1LTR WATER
--TELL ME INSECT CONTROL IN GROUNDNUT,30  2
Asking about Groundnut Top dressing fertilizer application,:      :  80     4
TELL ME WEATHER INFORMATION OF BARAN,RAINFALL 100 MM NEXT FIVE DAYS OF BARAN
Asking about Stem rot control in Groundnut,:    : 1
TELL ME WHITE GRUB CONTROL IN GN,SPRAY OF FIPROLIN 5  2 LITER PER HA
Asked about leaf  roller management in groundnut,:      :  30 SC  15     1
Farmer asked fungus control information of Groundnut crop,EC
fertilizer for ground nut,use urea 25kgekar
Asking about groundnut top dressing fertilizer management,Recommended for apply urea 4kg potash -8 kgacre
nutrient defeciency in groungnut,apply mn mixture 5kgac mixed with FYM
GROUNDNUT CATERPILLER DAMAGE,RECOMMENDED TO SPRAY CHLORIPYRIPHOS 500 MLAcre
ask about larvae control information  in groundnut,SC 7-8
Leda Poka,Methomeal
stem rot in ground nut,recomended to spray mancozeb m-45 500gramsacre
GROUND NUT LEAF DAMAGE,RECOMMENDED TO SPRAY emamectin benzoate 5 sg  90 gr per acre
GROUNDNUT SOWING TIME,GROUNDNUT SOWING TIME  OCTOBER TO NOVEMBER
Ask about sucking pests problem in groundnut crop,WG -
TELL ME ROOT ROT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
ASKED ABOUT TO NUTRIENT MANAGEMENT GROUNDNUT,18-20
Asked about fish amino acid application for groundnut crop,:       :     8-11 AM   3-5 PM
stem rot in groundnut,recommended for spray carbendazim 2 glit
spot in ground nut,cloropyriphos ka prayog krein
Information regarding improved varieties of Groundnut,improved varieties of Groundnut:MH-4PANJAB MUMFLI NO-1
groundnut sowing season,Recommended for groundnut sowing season :
Ask about larvae control information,Suggested: Fenvalerate 20 EC 15 mlpump spray
VARIETIES,- -1
FARMER ASKED QUERY ON SUCKING PEST MANAGEMENT IN  GROUND NUT,RECOMMENDED TO SPRAY IMIDACLOPRID CONFIDOR 60 ML200 LITRES OF WATER ACRE
Farmer Asked sucking pests control information of ground nut,25 wg 8
Ask about pendi used in gnut,-  -  30 EC
Asking about Sucking pest in groundnut,Recommended for spray dimethoate 2 ml  litre of water
Asking about Weed management for GroundnutFertilizer application,:         :
ASKING ABOUT ATTACK OF WHITE FLY  ON GROUNDNUT,:-  WG
DEFFICIENCY OF BORON IN GROUNDNUT,APPLY BORAX  2GMLIT OF WATER
tobbaco caterpiller in ground nut,RECOMMENDED TO SPRAY CHLOFENPYRPHOS  INTRAPRID LEPIDO 300 ML PER ACRE
Asked about groundnut Thrips management information,:    : :  4  10
ask about growth problem in Groundnut,https:wwwimdagrimetgovinweatherdataBlockWindowphp
GNut Information,Provide detail information on GNut
ASKING ABOUT MICRO - NUTRIENT SPRAY IN GROUNDUNT,RECOMMENDED FOR SORAY BORON  2 GM  1 LIT OF WATER
TELL ME FUNGAS AND PEST CONTROL,SPRAY OF ACEPHATE 75 SP 2 GM   MENCOJEB 2GM PAR LITAR WATER
leaf spot in groundnut,recommended to spray mancozeb m-45 500 gramsacre
TELL ME WEEDICIDE IN GROUNDNUT,NO WEEDICIDE IN GROUNDNUT AT GROWTH STAGE
GROUNDNUT DISEASE,MANCOZEB 3GM PRE LITER WATER
Farmer asked about fertilizer application in ground nut,fertilizer application in ground nut  DAP 18460 one bag per acre
Asked about Nutrient deficit management for Groundnut,Recommended for give 2 foliar spray Potassium chloride - 20g1 litre of water
ask about sucking pest problem,Suggested: Triazophos 40 EC 30 mlpump spray  suitable for young crop
YELLOW LEAF IN GNUT,FERROS SULPHATRE 25 GRAM PER LIT WATER
Ask about fungus problem in Root,:   1
varieties,TAj 24 SB 11
mausam,23 ko baris ki sambhavana ahi
fertilizers use in ground,recommend for urea potash
TELL ME TERMITE OF GROUNDNUT,USE CHLOROPYRIPHOS 20 EC 4 LITER PER HA WITH IRRIGATION
information about seed quantity of Groundnut,28-30
tikka leaf spot management in groundnut,Recommended to use saaf  Carbendazim mancozeb 00 gm per 200 litres of water per acre
TELL ME CONTROL OF TERMITE IN GROUNDNUT,USE CHLOROPYRIFOS 20 EC 4 LITER PER HA WITH IRRIGATION
Farmer ask yellowing problem in groundnut crop,100
ASKED ABOUT TO DISEASE CONTROL IN  PEANUT,--     50  250
control of rust,spraying of  m - 45
Farmer asked query on Weather,:         :                  34       23
Asking about weather forecast,This week weather is CLOUDY and Possibility  MEDIUM to HIGH Rainfall
Information about weather forecast of Block Gohand in District Hamirpur,35C    30C     4
GROUND NUT SEED  TREATMENT,SEED TREATMENT  RECOMMENDED TO SEED TREATMENT  CAPTAN     OR  THIRAM   OR  MANCOZEB 3 GRAMS  KG OF SEEDS
TOBACCO CATERPILLAR IN GROUND NUT,90    150
25  WG  70 WS  6     Suggested: Triazophos 40 EC 30 mlpump spray,Suggested: Thiamethoxam 25 WG  70 WS Actara 6 grampump spray
ASKING ABOUT CONTROL OF MITE IN GROUNDNUT,SPRAY SPIROMESIFEN 229 SC  1 ML  LITER OF WATER
TELL ME ABOUT BLACK LEAVES CONTROL IN GROUNDNUT,SPRAY OF CARBENDAZIM 12  MANCOZEB 63 WP 2 GM PER LITER WATER
asked about nutrient management in Groundnut,:       :   2  20      1
CULTURE PRACTISE,EXPLAINED
leaf minior in groundnut : spray quinolphos 2mlneemoil 3mlteepol 1mllit of water,leaf minior in groundnut : spray quinolphos 2mlneemoil 3mlteepol 1mllit of water
ASKED ABOUT TO DISEASE CONTROL IN GROUNDNUT CROP,--     50  250
Ask about weather information,-No possibilities of rain in next 5 days
groundnut leaf spot,SPRAY 30 GRAMS COPPER OXY CHLORIDE 1 GRAM STREPTOCYCLIN PER 10 LITRES
Ask about groundnut pesticide information,WP 30
Asking about weather forecast,This week weather is cloudyno possibility of Rainfall
asked about basal fertilizer management in groundnut,:       : 50    75     1
Peanut Stem Necrosis Disease IN GROUNDNUT,RECOMMENDED TO SPRAY DIMETHOATEROGAR   ROGARIN  400MLACRE
ASKED ABOUT TO NUTRIENT MANAGEMENT GROUNDNUT CROP,5     1
Ground nut leaf caterpillar,Recommended for spray Profenophos 2mllitre of water
TELL ME YELLOWING CONTROL IN GROUNDNUT,YELLOWING CONTROL IN GROUNDNUT ZN SULPHATE 5 G 25 G BUJHA HUA CHUNA PER LITRE WATER SPRAY
Information about controlling of yellowing of leaves,2
TERMITE IN GNUT,CHLORPYRIPHOS 1 LBIGHA
ASKING BAOUT  SEED TREATMENT IN GOUNDNUT,MANCOZEB  75 WP
GROUND NUT SEED TREATMENT,3 GRAMS MANCOZEB DITHANE M-45 INDOFIL M-45 MANJET or THAIRAM THIRIDE THAIRAM PER KG OF SEED
TELL ME ABOUT DISEASE CONTROL,5    2
Disease management in groundnut,Kisan bhai aap Mancozeb 75 WP  600 gram acre ka prayog kare
Farmer asked query on Weather,- - 35     -14       -  9
Asked about plant protection in groundnut,Suggested to spray  carbendazim 1 gmlit of water
Ask about termiteNematodwhite grub control information,SUGG TO CLOROPHARIPHOSH 20EC 250 MILI  VIGHA PIYAT SATHE
GROUND NUT LEAF SPOT,RECOMMENDED TO SPRAY CHLOROTHALONIL 400 GRAMS  ACRE
Asking about Nutrient Management of ground nut,or   -          -        TRASCO-5TATA-RALLIES-SURPLUS
MANAGEMENT OF GROUNDNUT APHID,RECOMMENDED TO SPRAY ACETAMIPRID   40 GRAMS  200 LITRES OF WATER ACRE
Bollworm pest in  groundnut,Dichlorvos 76 EC 300 mlacre me spre kare
Asking about Sucking Pest management in Groundnut,:        :  2    1
TELL ME ABOUT WEED CONTRAOL OF GROUNDNUT,SPRAY OF PENDIMETHILIN 30 EC 25-3 LITER PER HA AFTER SOWING BUT BEFORE GERMINATION
Ask about fungus problem in groundnut Root,:
Asked about herbicide for groundnut crop,herbicide for groundnut crop spray goal 20 ml15 liter of water
Farmer asked fungus in root control information in Groundnut crop,WP       300
FARMER ASKED ABOUT FOR CONTROL ATTACK OF BLIGHT ON GROUNDNUT CROP,-  -
TELL ME SEED TREATMENT OF GROUNDNUT,2 GM BAVSTIN 4 ML CHLOROPYRIPHOS  20 GM RHIZOBIUM CULTURE PER KG SEED TREATMENT
attack of wilt on ground nut,Spray Redomil Gold 30gm15Lit of Water
MAUSAM KI JAANKARI CHAHIYE,MAUSAM PURE SAPTAH SAAF RAHNE KI SAMBHAVNA HAI
Asked about plant protection in  groundnut,Suggested to spray Quinolphos  2 mlltr of water
Farmer asked the query regarding sowing of groundnut,It is advised to the farmer the optimum sowing time is from april tast week of may
farmer asked about tikka leaf spot in ground nut crop at 90 days of planting,--no need to spray  because kadhiri-6 crop duration is have 100 days
FARMER ASKED ABOUT VARIETIES AND SOWING TIME OF GROUNDNUT,-   -  -    --     ------  -- -
groundnut root rot,groundnut root rot recommended to spray  saaf  2gmliter
Ground nut top dressing fertilizer,Recommended for apply gypsum 75 gram  borax 10 kgac
FARMER ASKED ABOUT CONTROL SUCKING PEST ON GROUNDNUT,-
