QueryText,KccAns
ASKED ABOUT SUCKING PEST ATTACK ON GROUNDNUT,-  30 15
YELLOW LEAF PROBLEM,APPLY ZINC SULPHATE 5 KG  BIGHA
Asking about MN Mixture application for Groundnut,:       :  5         10
Asking about Basal fertilizer management for groundnut,:        : :   5
Farmer needs information regarding seed rate of  groundnut crop,38-40
groundnut variety,groundnut variety - SB 11
how to control white grub in groundnut,Spraying the neem trees close to the field with chlorpyriphos 20 EC  2 mllit of water soon after first monsoon showers for 3-4 days in the late evening hours kills the adult beetles and reduces root grub infestation
FERTILIZER USE,RECOMMENDED TO USE ZYPSUM 200 KG PER ACRE AT 40 DAYS
early leaf spot in groundnut,Recommended for spray Carbendazim 2 gm  lit of water
asked about control of tobacco cater pillarleaf spot,suggested for spraying of cloripyripos 2mllit watermancojeb 25grlit water
asking about groundnut foliar spray,recommended for spray micro nutrient mixture 5 gram litre of water
attack pest,kawacha spray
Farmer asked query on Weather,5           5       5
top dressing fertizer management for groundnut,apply gypsum 150 kgac
Ask about growth problem in g nut  crop,25
Gourds sowing season,recommended for Gourds sowing season -July and January
Leaf roller in groundnut,recommended Leaf roller in groundnut Spray quinalphos  2ml  lit of water
Ask about fungus problem in groundnut crop,WP              -     -
farmer asked Larvae and Sucking pests control information of  groundnut crop,126    95  ZC
Farmer asked about whit grub problem in groundnut,or        SGCG
GROUNDNUT APHIDS,RECOMENDED FOR ULALA 75GRMACRE
ABOUT MANAGEMENT OF THE WILT,DRENCH WITH COC 3 GRAMS PER LITER
WEATHER INFORMATION,KISSAN BHAI AAPKE YAHA 28 MARCH TAK MAUSAM SAAF RAHEGABARISH KI SAMBHAVNA NHI HAI
Asking about Groundnut kadiri 1812 variety seed availability,:  1812      :
TERMITES IN GROUNDNUT FIELD,RECOMENDED TO SPRAY CHLOROPYRIPHOS 10KG WITH 20KG SAND PER ACRE TO CONTROLL TERMITES IN GROUNDNUT FIELD
Farmer asked seed treatment of fungus problem in Groundnut crop,WG
sucking pest,recommended acephate 300gACRE
Ask about variety of summer ground nut,-   -
asked about tcp,RECOMMENDED TO SPRAY THIODECARB LARVIN SPIRIN CHECK 300 GRAMS PER ACRE
Asking about Leaf miner and stem rot management in Groundnut,Recommended for spray chloripiriphos 2 ml  carbendazim 2 gram 1 litre of water
is there any seed dormancy removing chemical is thier  for ground nut  how we make seed teratment,there is noo seed dormancy for ground nut  and use mancozeb1 gm  kg seed  use imidaclorpid 2mlkg seed is recomended for seed teat ment
ground nut root  grub,RECOMMENDED TO SPRAY CHLOFENPYRPHOS  INTRAPRID LEPIDO 300 ML PER ACRE
ground nut thrips management:,ground nut thrips management:recommended imidacloprid 100mlacre
Ask about fungus problem  in groundnut,SC
farmer asked query about on fertilizer schedule in ground nut,recommended to apply urea 9 kgszypsum 200 kgsacre
asked about the dose of cultar,The dose of cultar  syngenta dose  4-5 ml15 litres  of water
asked varieties of gnut,varieties of gnut  - s b 11  t a g 24
Asking about suitable varieties for groundnut Vaigasipattam,recommended for  TMV 10 COGn 5 TNAU CO 6 VRIGn 7
WEEDS CONTROL IN GROUNDNUT,RECOMMENDED  TO NEEMIN GOLDFUSI SUPER  120 ML PER ACRE FOR WEEDS CONTROL IN GROUNDNUT
ask weather information,I suggested not rainfall in 4-5 days in sabarkatha
Farmer asked Larvae control information of  Groundnut crop,SC 8
leaf miner in groundnut,spray monocrotophos 2ml  lit
seed treatment in groundnut,seed tratment with carbondizem 3 gm per litre
Ask about Variety information in Groundnut crop,-20    -22
ask for gnut wilt,suggest:bavistin 30 mlpumpmethyl paratheyon
Farmer wants to know information about  how to control of soil born insect  Termitewhite groub and caterpillar in groundnut crop,1   05 25
TELL ME ABOUT WEATHER INFORMATION,RAIN POSSIBILITY UPTO NEXT 5 DAYS
Farmer asked about to water management in groundnut  crop,2  3                                         2-3
TELL ME SOWING TIME OF GROUNDNUT,SOWING TIME OF GROUNDNUT  15MAY - 15JUNE MONTH
caterpillar in groundnut,RECOMMENDED TO SPRAY CHLORPYRPHOSKORBAN DURSBAN LETHAL CLASSIC RADAR 500 ML PER ACRE
Jassid in grount nut,Spray dimethoate 30EC  2 mlliter
asking about Leaf curl management in groundnut,Recommended for spray Imidacloprid Confidar 1 ml  litre of water
asked about groundnut sucking pest control,asked about groundnut sucking pest controlrecommended- confidor 05 ml per liter
VARIETY OF GROUNDNUT,RECOMMEND JAWAN KISAN AK VARIETY OF GROUNDNUT
Farmer wants to know information about how to control sucking pest in groundnut crop,1  spray dimethoate 30 EC 30 ml per pump
Farmer asked Larvae control information of groundnut crop,ZC
TELL ME WEATHER INFORMATION,RAIN POSSIBILITY IN NEXT5 DAYS
ground nut seed treatment,GENRAL- 1 GRAM OF CARBENDAZIM BAVISTIN DEROSAL CARBENDAZIM or MANCOZEB DITHANE M-45 INDOFIL M-45 MANJET PER KG OF SEED
ASKED ABOUT TO TERMITE CONTROL IN GROUNDNUT,5   1-15    3
caterpillar in ground nut,proclaim 100 grams acre
TELL ME WEATHER INFORMATION IN KAUARALI,THREE DAYS RAINFALL
Ask about fungus Control in cotton,WP -
Farmer asked fungus in root control information of groundnut,SP              40         ppm
Farmer asked query on Weather,TODAY THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA BUT NO CHANCE OF SHOWERS IN YOUR AREA
GNUT SOWING TIME,GNUT SOWING TIME  JUNE-JULY
stem rot in ground nut,Recommended for stem rot in ground nut apply Trichoderma viride 15 kg  FYM 20 kg  acre
TELL ME SOING TIME OF GROUNDNUT,FEST WEAK OF JUNE
wilting of groundnut plants,drenching redomil gold 30 gm  15 lliter of water for controllling wilting of groundnut plants
COLOR ROT IN GROUNDNUT,DRENCHING OF CARBENDAZIM 400 GM PER BHIGA
groundnut fertilizer dose,---                                                   -                    -
groundnut information,magnesium sulfet you apply as fertilizer
ASKING ABOUT STOP EXTRA GROWTH OF,Spray Leocine 7 ml 15 liter of water
Asked about leaf eating  caterpillar in groundnut,Recommended for spray chloripariphos 2ml  litre of water
weed management in groundnut,recommended weed management in groundnut Imazethapyr  800mlac
FARMER ASKED ABOUT VARIETIES OF GROUNDNUT CROP,- -          -    -
aphids in groundnut,Recommended for spray Dimethoate 2 mllit of water
ASKED ABOUT VARIETIES OF GROUNDNUT,-
TELL ME WHITE CONTROL OF WHITE GRUB IN GROUNDNUT,USE QUINOLPHOS 25 4 LITER PER HA WITH IRRIGATION
ask for groundnut variety info,gj 246
Attack of Shoot Borer,Spray Proclaim 5gm15lit of Water
TELL ME BORER CONTROLE IN GROUNDNUT,SPRAY OF TRIZOPHOS 40 EC 2 ML PER LITER WATER
ASKING ABOUT GROUNDNUT STEM ROT MANAGEMENT,GROUNDNUT STEM ROT MANAGEMENT  DRENCHING OF CARBENDIZIUM 1GML OF WATER
Top dressing fertilizer management for groundnut,Recommended for apply zypsum 75 kg  ac
GRUOND NUT JASSIDS DAMAGE,RECOMMENDED TO SPRAY IMIDACHLOPRID 60ML  ML PER ACRE
waht is seed treatment of soyabean crop,Recommended for spray Seed treat with cabandazim 2 gram OR CAPATAN 2 GRAM OR THIPHANTE METHYAL 1GRAM PER KG SEEDS
Asked about leaf caterpillar management in groundnut crop,:     :  3  10
GROUNDNUT VARIETIES,GROUNDNUT VARIETIES:KADIRI-3-6KADIRI HARITANDRADHARANI ARE RECOMMENDED FOR KHARIF CROP
gypsum dosage in ground nut,gypsum 200kgacre
MITES IN GROUNDNUT,RECOMMENDED TO SPRAY CHLORPYRIPHOS 2 MILI LITRE PER LITRE WATER TO CONTROL MITES IN GROUNDNUT
TELL ME VARIETIES IN GROUNDNUT,TG-37M-13CHNADRA
ROOT ROT IN GNUT,CAEBENDAZIN 250 GRAMBIGHA
stem rot,apply Saaf 400 gm acre
TERMITE IN GROUNG NUT FIELD,SPRAY CHLORPYRIFOS  6KGACRE FOR TERMITE IN GROUNG NUT FIELD
TELL ME DISEASE CONTROL OF GROUNDNUT CROP,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
mungfali ki kism bta de,mungfali ki kism chitrachandrataip-64koshal
TELL ME ABOUT ALPHA ROOT CONTROL IN GROUNDNUT,SPRAY OF MENCOZEB 2 GM PER LITER WATER
attack of thrips on groundnut,25 5 15
For the weeds control of Groundnut crop,Metolachlor 50 EC
ground nut bud necrosis virus management,recommended for spray dimthoate 2 ml  lit of water
FERTILIZER FOR GROUNDNUT,1846  JIPSAM 1 BAG ACRE
Asked about seed rate for groundnut,:      : :   50
Farmer asked weed control in cotton crop,30 EC
spray for groundnut : no spray,spray for groundnut : no spray
ASKED ABOUT TO MICRO NUTRIENT MANAGEMENT  IN GROUDNUT CROP,4 ML
Farmer asked query on Weather,:     :
ASKED ABOUT TO   ROOT ROT DISEASE CONTROL IN  GROUNDNUT,50   250
in ground nut iron deficiency,feso4 1kgacre
VARIETIES OF GROUNDNUT,VARIETIES OF GROUNDNUT: KADIRI 6 KADIRI 9
Information about disease  Pest Management in Groundnut crop,35  40   8kg
Ask about fungus Control in ground nut,EC
ASKED ABOUT INFORMATION  GROUNDUT,Spray Bavistane 30 gm15 Liter of WaterCarbandazin-Basf
ATTACK OF LEAF SPOT ON GNUT,WP -
FARMER ASKED ABOUT THE CONTROL OF WEED IN GROUNDNUT,25
WEED MANAGEMENT,givan information
Ask about fungus problem in Rootof groundnut crop,259  30
Farmer asked Varieties information of Groundnut crop,:-  :- -  -  -  :-  -  -  -
ASKING ABOUT FERTILIZER DOSE FOR GROUNDNUT,-  -
CONTROL OF BLACKISH IN STEM OF GROUNDNUT,RECOMMENDED FOR SPRAY  CHLOROTHALONIL 75 WP   2 GM   LIT OF WATER
Farmer asked query on Weather,5                  36    28
Asking about Groundnut top dressing fertilizer management,:    :    6    12    20 -
Farmer query Gibberellic Acid 0001 L use -,-  : 2-3     : 1-15
which varities of groundnut use for sowing,you can use jl-24tag -24 this is a groundnut varities
GROUNDNUT VARIETIES,GROUNDNUT VARIETIES -TAG 24 DAPTARI  TAG 26
groundnut weed management,spray fenoxaprop p ethyle 15mllt of water
weedicide in groundnut,weedicide in groundnut  persuit or sosayati 0-300 ml acre
TELL ME ABOUT INSECT CONTROL in groundnut,--   1   3
Farmer asked fungus control information of Groundnut Crop,WP 30
GNUT VARIETY,PHULE PRAGATIPHLE UNAPPHULE VYASA
weed management for groundnut,Recommended for spray Oxyfluorfen 400 mlac on 3th day after sowing
WILT IN GNUT,CARBENDAZIM  10 GMPUMPDRENCHIING
Asking about Stem rot Precaution management in Groundnut,:       :    1   20
best variety of brinjal,best variety of brinjal- rajendra baigan-2 pant baigan punjab sadabahar sonali pusa purple long pusa anmol arka navneet
nutrient management,125 kg gipsum  hect
SUCKING PEST IN GROUND NUT,SPRAY IMIDACHLOPRID  3 ML  10 LITER OF WATER FOR SUCKING PEST IN GROUND NUT
ASKING ABOUT WEATHER REPORT OF NORTH 24 PARGANAS,POSSIBILITY OF NO RAINFALL
ASKED ABOUT FERTILIZER OF GROUNDNUT,APPLAY DAP 1 BAG ACRE
TELL ME CUT WORM CONTROL IN MOONG,145   1
TELL ME DISEASE CONTROL IN GROUNDNUT,3
farmer asked about red hairy caterpillar control in ground nut,recommended to arrange light traps to attract adult moths destroy eggs laid by adult moth spray neem oil  1 litre per acre go for trap crops like castor cow pea
FARMER ASKED ABOUT SEED TREATMENT FOR GROUNDNUT CROP,3     3      2
Farmer asked query on Weather,29        8
ask for groundnut   wilt,sugg to carbendezim 15 gm  10 lit water
How to control catarpillar in groundnut  crop,spray Triazophos 40 ml per pump
farmer asked about  Attack of Sucking pest on groundnut,-   -10    WP-
TELL ME WEATHAR INFORMATION  IN JODHPURA,LIGHT RAIN MAY BE NEXT 2-3 DAYS
TELL ME CONTROL OF WHITE GURB IN GROUND NUT CROP,SPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
leaf spot disease in groundnut,Spray carbendezium 1gramlit
ground nut spacing,spacing of 30 cm between rows and 10 cm between plants
FIELD PREPARATION OF GROUNDNUT,TRANSFERED TO EXPERT
CHARCOL ROT IN GROUNDNUT,BAVISTIN 300 GRAM PER BHIGA USE
neck rot disease,Treat the seeds  2 g Carbendazimkg of seeds and sow
BASAL RUT,BLITOX 503 GM1LIT WATER
asking about Red spider mite management in Groundnut,:     :    2
Asking about Root grubs management in groundnut,:    :       2
TELL ME  CONTROL OF ROOT ROT OF GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
TELL ME ABOUT WEATHER INFORMATION,RAIN POSSIBILITY IN NEXT 1-2 DAYS AND CLOUDY SKY
Asking about Root rot stem rot management in groundnut,:      : :    25  1
TELL ME SOIL CONTROL OF WILT DISEASE IN GROUNDNUT,USE TRICHODERMA 25 KG PER 100 KG FYM
weed management,spray quizolafop- ethyl targasuper   420 ml per acre
TIKKA LEAF SPOT MANAGEMENT IN GROUND NUT,RECOMMENDED TO SPRAY MANCOZEB 400 GMACRE 2 GM1 LTR OF WATER
Asked about groundnut foliar application,:       :         2  200
Insect problem in groundnut,Spray of Dimethoate 30 EC 15 mililiter of water
urea spray,as soon as it dissolve in water
Nimastra dose and duration of storage,Advise to use nimastra3mllt of water and can be store from 1 to 2 month
TELL ME CONTROL OF WHITE  GRUB IN PEANUT,SPRAY OF FIPRONIL 5  SC 2 LITER PER HA
Tell me about Seed Rate of Groundnut,70-75
Information regarding seed treatment in groundnut,Seed treatment for 25 gm Emisan or Captan or Thiram per kilogram of seed
TELL ME YELLOWING CONTROL IN GROUNDNUT,ZINK SULPHATE DOSE - 20-25 KGHA
ask about larvae control information,Suggested: cypermethrin 3  quinalphos 20 mix availabe in market 15 mlpump
TELL ME ABOUT WEATHER INFORMATION,NO RAIN POSSIBILITY IN NEXT 5 DAYS  BUT CLOUDY SKY
Asked about Groundnut top dressing management,6    12
fertilizer dose of groundnut,use of 40kg n2hac of land
moong phali ki jankari de,moong phali ki vistarit  jankari di gai
TELL ME MICRONUTRIENT MANAGEMENT IN GROUNDNUT,SPRAY OF MULTIPLAX MICRONUTRIENT 4 ML PER LITER WATER
GROUND NUT FLOWERING,RECOMENDED IN MULTI K 1KGACER
PROCESS OF CULTIVATION OF GROUND NUT,DESCRIBED IN DETAILS
fertiliozer application at 50 days,rwecommended gypsum 200kgacre
For better growth and fruit in ground nut,Advised to spray iffco sagarika  2ml per litre of water For better growth and fruit in ground nut
TELL ME WHITE GRUB CONTROL IN GROUDNUT,USE QUINOLFOS 5 G 25 KG PER HA IN SOIL FOR CONTROL OF WHITE GRUB IN GROUNDNUT
wilt,redomil gold  humic acid
TELL ME SEEDS TERATMENT IN GT NUT,CARBENDAZEM 2 GM  KG SEEDS TERATMENT IN GT NUT
farmer want varieties name of ground nut,use prakas  pragati  kuber divya  ambar for ground nut
asked about harvesting time of groundnut crop,115
farmer asked about VARIETIES OF GROUNDNUT crop,-             -    -
Information regarding varities of groundnut,7-10 kg
Post emergence Weed control for groundnut,recommended for Spray Imazethapyr 2mllit
GROUNDNUT FERTILIZER RECOMMENDATION,RECOMMENDED TO APPLY GYPSUM 200 KGS PER ACRE
leaf folder,quinolphos 400ml per acre
leaf eating cater pillar on groundnut,leaf eating cater pillar on groundnut - Decis - 4 ml15 litre water
ground nut varities,recommended k-6k-5k-9narayanithirupati
TELL ME ROOT ROT CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GM PER BHIGA
VARIETIES OF GROUND NUT,VARIETIES OF GROUND NUT ARE SMRUTIKISANJAWANPHULE PRAGATIAK-12TG-3
Farmer asked Sucking pests and Larvae problem in groundnut crop,126    95  ZC
Farmer asked query on Weather,5                6      27
gram pod borer,Spray Quinalphos 2 mllit
leaf spot,mancozeb 2g in 1lt of water
MOYELA OF GROUNDNUT,IMIDACLOROPRID 178 SL 1 ML2 LITER WATER SPREY
ASKING ABT FERTILIZER,I HAVE SUGGEST DAP
GROUND NUT LEAF DAMAGE,RECOMMENDED TO SPRAY NOVALURAN 200 mlacre
plant protection of groundnut,imida gold 1ml per lit
Attack of blight,Spray Bavistane 15 gm15 Liter of Water
asked about blight in gnut,blight in gnut - spray bavistin 30 gm  15 lit water
Asking about top fertilizer management for groundnut For Soil Loosening,:    : :  160  4
GROUND NUT GUPSUM USAGE,GROUND NUT GUPSUM USAGE : RECOMMENDED TO USE GUPSUM 200 KG PER ACRE
GROUND NUT SUCKING PEST,RECOMMENDED TO SPRAY ACETAMIPRIDEPRIDE MANIKVERMIT 40 GRAMS PER ACRE
ask about groundnut water problem,i give all information
ground nut tikka leaf spot management,ground nut tikka leaf spot managementRECOMMENDED TO SPRAY CHLOROTHALONIL 400 GRAMS  ACRE
Groundnut root grub,If water available in root grubs infested areas mix 04 ml Chlorpyriphos 20 ECm2in irrigation water
weed control of groundnut,Pendimethalin 30 EC 1 litaracre
Ask about groundnut information,90   5
ground nut nutrient mangement,RECOMMENDED TO SPRAY AGROMIN MAX 3 GR1 LITRE OF WATER
fertilizer dose,1bag dap  potash  gypsum acre
caterpiller,CHLOROPYRIPHOS  HUMIC ACID DRENCHING
Ask for groundnut aphide problem,I suggested to spray  imidaclopride 8 ml per pump
TELL ME WEATHER REPORT IN,NO RAIN POSSIBILITY IN NEXT 3-4 DAYS BUT CLOUDY SKY
moongphali ki buaai karni hai khet me deemak hai,8  10  phorat 10 g
Weather information,kisan bhai apke yahan 15 march se lekar 20 march tak halke-halke badal chhaye rahenge lekin poore saptah barish hone ki koi sambhavan nahi hai
ASKING ABOUT THE CONTROL OF LEAF EATING CATERPILLAR ON GROUNDNUT,RECOMMENDED FOR SPRAY CHLORPYRIPHOS 20 EC  25 MLLIT OF WATER
root grub,recommended seed treatment 65ml chloropyriphos kg seed
Asked about TNAU Groundnut rich availability  Price information,:TNAU        :      500  2
Ask about basal soil application for pests and insects Control,GR
Asked about Organic fertilizers Bio fertilizers mixed with Urea fertilizer,:            :
Ask about water management information in Groundnut Crop,3-4
Farmer asked Jassid Problem in  gnut  crop,ZC
FERTILZER DOSE FOR GROUNDNUT,FERTILZER DOSE FOR GROUNDNUT  DAP 1 BAG  25 KG UREA ACRE
basal fertilizer management for nerium,apply gypsum 5 kg ac
TELL ME CUT WORM CONTROL IN MOONG,SPRAY OF DIMETHOATE  30 EC 2 ML PER LITER WATER
Asking about aphids management in groundnut,:     :       05
TELL ME WEATHER INFORMATION IN,NO RAIN POSSIBILITY IN NEXT 5 DAYS
ground nut damage,chloripyriphas 600mlacre
ASKED ABOUT ATTACK OF SUCKING PEST ON GROUNDNUT,-
Information regarding improved varieties of Groundnut,Improved varieties of Groundnut:- Punjab mumphali 1 Mumphali haryana 4
groundnut atac welt,trikodarma3kg  par acar
Ask about Plant Growth Retardant Information in groundnut,SL              4-5
Asking about Groundnut top dressing fertilizer application,:      :  5     12
FARMER ASKED ABOUT ON LEAF FOLDER MANAGEMENT IN GROUNDNUT,ACEPHATE 300 GM  1 LT OF WATER
WEED CONTROL IN GROUND NUT,APPLY DINA MAZ 600 ML PER ACRE
weed control in gnut 25 das,stomp 175 grambigha
Ask about fungus Control in Ground nut,EC -
Asked about groundnut foliar application,Recommended for groundnut foliar spray TNAU Groundnut rich 2kg  ac  200 litre of water
TELL ME ABOUT INSECT CONTROL IN  GROUNDNUT,15  25
ASKED ABOUT ATTACK OF BLIGHT ON GROUNDNUT,SPRAY BAVISTIN 30 GM IN 15 LITER WATER
WEATHER INFORMAtion,it will be cloudy
gorund nut growth information,recommended to spray potassium nitret 1 kgacre for 200 liter of water
asking about sowing season for groundnut,:        :   -
flower management,spraying of boom flower 30 ml  15 liter water
weather information,ClearPrecip chance: 2Humidity: 36
Asking about weather information,Cloudy With clear weather no heavy Rain till June 13
Asked about Groundnut Micronutrients mixture used for Maize,:      :
GROUND NUT IRON DEFICIENCY,RECOMMENDED TO SPRAY FERRUS SULPHATE 2GM  LIT OF WATER
Asking about weather information,Apke yaha pure saptaah agami 17 august tak pratidin halki se tej barish ki sambhawana hai
ground nut tikka,corbondazium 1g 1g water
Asked about plant protection                                                                                                                                                                                                                                           GROUND NUT,APPLY SAAF AT THE RATE OF 3GRAM PER LITRE OF WATER
Farmer asked query on Weather,5                   34     27
Asked about Root rot management  in groundnut,:       :  1     20
control of sucking pest attack,spraying of super confidor  bavistin
caterpiller attack on groundnut,spray chloropyriphos 30ml   15 liter water for controlling caterpillar on tur
Farmer asked Aphid problem in crop green gram,WG   WS 8
Asking about Pseudomonas fluorescens used for Groundnut,:       :
2360235023812346235223812325 231923572306 23422376236123672325 2325236823352344236623582325,cloropairifasmancozeb-30gmpump
ask about groundnut peg yellowing,6   COC 250
Farmer asked Thrips  larvae control information of Groundnut,SC
pest control of groundnut,DRENCHING OF CARBENDAZIM 250 PER BIGHA   IN ROOT ZONE
GROUND NUT  SEED TREATMENT,SEED TREATMENT  RECOMMENDED TO SEED TREATMENT  CAPTAN     OR  THIRAM   OR  MANCOZEB 3 GRAMS  KG OF SEEDS
ask about seed treatment,I suggest bavistin and mencozeb
fertilizer for groundnut,fertilizer for groundnut  - 18:46  jipsam 1 bag acre
PROTECTION,CHLOPYRIPOS 2MLLTRMANCOZEB 2GMLTR
Moong fali ki fasal me deemak keet ke niyantran ke lie kya kare,Foret 10G  10 kg
Ask about flower and fruit setting  in groundnut crop,BIOVITA is based on seaweed Ascophyllum nodosum --- 500 ml per ha
Ask about fertilizers in groundnut crop,64 kg   150 kg
FARMER ASKED ABOUT FOR CONTROL ATTACK OF WHITE FLY ON GROUNDNUT CROP,:-
TELL ME NUTRIENT MANAGEMENT,SPRAY OF MONOCROTOPHOS 36 SL 2 ML PER LITER WATER
INFORMATION REGARDING FOR THE SEED RATE OF GROUNDNUT,FOR THE SEED RATE OF GROUNDNUT IS 40KGACER
RUST ATTACK ON GROUNDNUT,25         250 EC
TELL ME DISEASE CONTROL IN GROUNDNUT,SPRAY OF RIDOMIL GOLD 2 GM PER LITER WATER
ATTACK OF SUCKING PEST ON GROUNDNUT,Spray Quinolphos 30 ml  15 liter water
Asking for  harvesting days of GG- 37,i give information that:120 days
Farmer asked fungus in root control information of Groundnut Crop,WP   200
FARMER ASKED ABOUT WILT IN GROUNDNUT,-
Information about  nutrient management in Groundnut,100
asked for weed management,no weeding should not done
Asking about How many Kgs of Gypsum applied for Groundnut,:          :    75
SEED TREATMENT OF GROUNDNUT,USE OF SEED TREATMENT MENCOJEB 2 GM PER KG  4 ML CHLOROPYRIPHOS PER KG AND AFTER RHIZOBIUM CULTURE
mugfali me kharpatvar hai,apply- nirai- gudai kre
TELL ME WEATHER INFORMATION,RAIN POSSIBILITY IN NEXT 5 DAYSCLOUDY SKY
PROTECTION,UREA
ask abt yellowish gnut,suggested proper info
Asked about plant protection in Groundnut,Recommended to spray M-45Mancozeb2gramlitre
MOONFALI MME GHASS HO RAHI HAI,BUTACLOOR 5 30-40 KILOGRAME  HACTAER KE DRR SE PRAYOG KARE
Farmer asked Larvae control information of  groundnut,EC 30
leaf folder in groundnut,metasistox400mlacre
seed rate for groundnut,recommended for 50kgac
Weather forcast for groundnut crop,There is a possibility of drizzling this week from 25-29 July in your area
Asked about Pest management in Groundnut,:        :  4  10
Farmer asked about sucking pest control in pea nut crop,15
asking about groundnut foliar application,Recommended for groundnut foliar spray TNAU Groundnut rich 2 kg  acre  200 lit
Asking about leaf spot and leaf caterpillar management in groundnut,:          :  15     2      05
YELLOWING ON GROUNDNUT,SPRAY BAVISTIN  MICROLA
GROUNDNUT SEEDTREATMEANT,GROUNDNUT SEEDTREATMEANTBAVESTIN20GMAICTRA3GM 10 KG SEED
COLAR ROT,SPRAY REDOMIL MZ 400GMACRE
TELL ME TERMITE CONTROL IN GROUNDNUT,CLOROPAYRIPHOS 20 EC 1 LITER BIGHA WITH IRRIGATION
TELL ME CONTROL OF WHITE GRUB IN GROUND NUT,USE QUINOLFOS 5 G 25 KG PER HA IN SOIL FOR CONTROL OF WHITE GRUB IN GROUNDNUT
Farmer asked fungus control information in Groundnut crop,EC 10
variety of groundnut,variety of groundnut : tag 26 tag 24
Farmer asked  Fertilizer dose information of Groundnut crop,- --- 125   - 70
Growth regulator for reducing flower drop in groundnut,Recommended to spray Boom flower  2ml per lit of water to reduce flower drop in groundnut
leaf curl,recommended rogar 2mlliter
Asking about Tobacco caterpillar management in Groundnut,recommended for spray Fipronil 15 ml 1 litre of water
pest,dimethioate 2 ml 1liter
TELL ME DISEAE CONTROL IN GROUNDNUT,SPRAY OF RIDOMIL MZMETALEXYLMENCOZEB 2 GM PER LITER WATER FOR CONTROL OF GROUNDNUT
Asked about disease management in groundnut,:    :
Asked about when will apply fertilizer for groundnut crop  before or after earthing up,:            :
Asked about Aphids management for Groundnut,:       :  1   3
APHIDS IN GROUNDNUT,RECOMMENDED TO SPRAY METHYL DEMETON METASYSTOX2ML1 LITER OF WATER
STEM ROT ATTACK,Redomil Gold 30 gmhumic Acid 30 mlMephonaxonmancozeb
Asked about root grub and termite management in groundnut,:        :       20
ground nut leaf eating cater piller,spray imamectin benzoate   100  gr  acre
caterpillar in ground nut,RECOMMENDED TO SPRAY MONOCROTOPHOSNUVACRAN 16 MLLT WATER
Asked about management of late tikka leaf spot and rust disease in groundnut,:           :    1 5    CHLOROTHALONIL
ATTACK OF APHIDS ON GROUNDNUT,-   15
TELL ME NAGOR MANDI KAPAS RATE,4591 RU QU KAPAS RATE
Farmer asked query on Weather,33      27     6
TELL ME CONTROL CHARCOLL ROT IN GROUNDNUT,15
query : groundnut top  fertilizer management,answer : recommended for gypsum 75 kilo  acre
ask for fertilizer information,suggest:ammonium sulphate fertilizer
mogli ki kheti ki jankari den,poori jankari dee gai
groundnut fertilizer management,recommended to apply urea 9 kg      apply 200 kg gypsum acre
asked about weed management,recommended imajithapyre 15 mllit of water
Termite problem in Groundnut crop,Spray Chlorpyriphos 20 EC  125 Liter of Water
Asking about Aphids and leaf miner management in Groundnut,:         :   2
--Farmer asked seed treatment of white grub control,30  FS 3
weather information,apke yaha barish ki sambhabnaye nhi hai
GROUNDNUT AFFECTED BY ROOT ROT DISEASE,GIVE BAVISTIN 250GM PER BIGHA WITH IRRIGATION WATER FOR CONTROLLING OF ROOT ROTO DISEASE
VARIETY OF GROUNDNUT:,AK-12 DEVI TMV-1 SMRUTI ICGS-44 KISSAN JAWAN
Asking about Groundnut Top dressing fertilizer application Before Earthing up,:      :  80    4
FARMER ASKED ABOUT SOWING TIME OF GROUND NUT CROP,-
VARIETY OF GROUNDNUT,VARIETY OF GROUNDNUT AS LIKE-AMBERPRAKASHCHITTRA CAN BE BEST OR HIGH PRODUCTION SOWING TIME-1st WEAK OF JULY
Information about seed treatment of Groundnut,03  8 kg
LEAF YELLOW IN GROUNDNUT,SPRAY FERUS SULPHATE 4 GMLTR WATER NIMBU EXTRAT 10 GM15 LTR WATER
Farmer asked Larvae control information of ground niut crop,SC 6   Coragen FMC
ask for groundnut growth information,suggest: no any spray for growth
ground nut seed treatment,recommended for apply 4 trichoderma viridae  kg of seed
TELL ME VAREITY OF GROUNDNUT,VARIETY OF GROUNDNUT  TG 37 A
ground nut season thiruvannamalai,recommended for ground nut season thiruvannamalai Nov- Dec
Farmer asked query on Weather,:                :              29      22        7
Asking about Top dressing fertilizer management for Groundnut,:        :  1     3      1
CONTROL OF STEM ROT IN GROUNDNUT,RECOMMENDED FOR SPRAY  CARBENDAZIM 50 WP  1 GM   LITER OF WATER
GNUT VARIETY,TG37-AGG-20
Asking about 2 year Groundnut seed sowing information,:         :
LEAF EAINGCATTER PILLER OF GROUNDNUT,SPINOSAD 75 MLACRE SPRINTER  TRACER 200
Farmer asked Larvae Problem in groundnut  crop,SC 7-8
FARMER ASKED ABOUT FERTILIZER DOSE FOR GROUNDNUT  CROP,-
