QueryText,KccAns
ASKED ABOUT INSECT CONTROL IN GROUNDNUT,50   2
CONTROL OF WEEDS IN GROUNDNUT FIELD,RECOMMENDED FOR APPLY FLUCLORALIN 45  EC  12 LITRE ACRE APPLY AFTER 2 DAYS OF SOWING
ask about groundnut crop variety and sowing time,-                                                                                                                            -  -
Asked about control of leaf curl disease in groundnut,Recommended to spray:- imidachloprid  05mllit  to control leaf curl disease in groundnut
Farmer asked Jassid Problem in Groundnut crop,SP               WP -
ask abt rust in groundnut,mancozeb 30 gram per pump and to spray
information regarding of varieties in  groundnut,varieties in  groundnut-- MH-4  PM-1
GROUNDNUT SEED TRATMENT,TREAT THE SEEDS WITH MANCOZEB 3 GRAMS PER LITRE WATER
TELL ME ABOUT NUTRIMENT MANAGEMENT IN GROUNDNUT,5     1
ground nut leaf minor management,recommended for spray  Azadirachtin  3 ml   lit of water
TELL ME INSECT CONTROL IN GROUNDNUT,DUSTING OF MALATHIAN  5 25 KG PER HA
farmer want informetion about rainfall,there may  be rainfall in your tehsil till 25  july
WEEDS IN GROUNDNUT,RECOMMENDED TO APPLY TARGA SUPER 2ML1 LITRE WATER TO CONTROL WEEDS IN GROUNDNUT
ask about ground nut white grub,i suggest spray chloropyriphos 4 lit  ha
farmer asked about fertilizer dose for Groundnut,-  :  :  -
Farmer Asked sucking pests control information of Ground Nut,SL
Weed management of Ground net crop,kisan bhai aap nikaai-guraai kare
Sowing season and variety for Groundnut,Recommended for the season is Adippattam July-Aug TMV 7 VRI 2 VRIGn 6TMVGn 13
how to control rat in crop,apply ALLUMINIUM PHOSPHITE COMANDO with flour
WANT TO KNOW ABOUT WEATHER REPORT INFORMATION,CLOUD ARE CLEAN IN THE DATE OF 7 OCTOBER TO 12  OCTOBER
Farmer asked Jassid Problem in Groundnut crop,SP
Information about Nano DAP dose in groundnut  crop,30-35    Nano DAP  2 ml
TELL  ME ABOUT ROOT ROT CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
asking about Groundnut foliar application information,:          :  2     3      1   1
top dressing  for paddy,Apply Urea 25 kg   potash 15 kg  micronutrient 5 kg  ac
GROUNDNUT THRIPS MANAGEMENT,RECOMMENDED TO SPRAY  FIPRONIL  2ML    LITRES OF WATER
GROUND NUT NUTRIENT MANAGEMENT AT 100 DAYS AFTER SOWING,GROUND NUT NUTRIENT MANAGEMENT AT 100 DAYS AFTER SOWINGNOT RECOMMENDED
TELL ME FIRST IRRIGITION IN GROUNDNUT,IRRIGATION IN 25 DAY AFTER SOWING
information about weed control in groundnut,-
attack of root rot on groundnut,root rot on groundnut-drenching  Redomil Gold 30gm15Lit of Water
weed control in Groundnut,Quizolofop ethyl 5 EC 300- mili  acre
TELL ME LEAF SPOT OF GROUNDNUT,SPRAY OF MENCOJEB 2GM PAR LITAR WATER
GROUNDNUT THIKKA LEAF SPOT,RECOMMENDED TO SPRAY   CHLOROTHALONIL  400 GRAM  ACRE
Ask about fungus problem in groundnut,12    63  WS -            SP    SP
Green Leaf hopper management in groundnut,Recommended for spray dimethoate 2 ml  neem oil 3 ml  litre of water
TELL ME ABOUT ROOT ROT CONTROL IN GROUNDNUT,4 ML
ask about summer season groundnut variety and sowing time,-                                                                                                                            -
ASKED ABOUT TO DISEASE CONTROL IN groundnut,75   45   2
ASKED ABOUT INSECT CONTROL IN GROUNDNUT,5   1    3
FARMER ASKED QUERY ABOUT WATER MANAGEMENT IN GROUNDNUT,RECOMMENDED TO GIVE WATER DEPENDING UPON THE MOISTURE CONTENT IN THE SOIL
Ask about Fertilizer dose apply in Groundnut,15
Asking about foliar spray for plant growth regulator in groundnut,Recommended for spray groundnut rich 2 kg  200 litre of waterac
GROUND NUT FERTILIZERS,RECOMMENDED FOR GYPSUM 200 KGACRE
Farmer asked fungus control information in groundnut crop,EC 30
ASKED ABOUT INFORMATION  GROUNDNUT SEED,RIZOBIUM POWDER 250 GM10KG SEED
TELL ME ABOUT WHITE GARB CONTROL  IN GROUNDNUT,178   1
beetle in groundnut,spray quinalphos 2 ml in 1 litre water
Asked about Beetles and Sucking Pest management in groundnut,:          :  2    1
gnut fertilizer information,12 kg dap vigha
Groundnut top dressing,Recommended for apply urea 12 kg  potash 20 kg acre
TELL ME ABOUT WEATHER INFORMATION,NO RAIN POSSIBILITY IN NEXT 5 DAYS AND CLOUD
Leaf caterpillar in Groundnut,recommended for spray Thiodicrb 2 gram  Neem oil 3 ml litre of water
Asking about sucking pest in Bhendi,Recommended for spray neem oil 3 ml teepol 1ml liter of water
asking about groundnut leaf caterpillar management,recommended for spray Chlorpyriphos 2 ml  1 lit of water
FARMER ASKED ABOUT THE CONTROL OF DISEASE IN GROUNDNUT,50   1
STEM ROT PROBLEM IN GROUNDNUT CROP,RECOMMENDED TO SPRAY MANCOZEB 400 GRACRE
CONTROL OF STEM ROT IN GROUNDNUT,RECOMMENDED FOR SPRAY  MANCOZEB 75 WP  25 GM  LIT OF WATER
HOW TO CONTROL OF TERMITE IN GROUNDNUR,20EC
collar rot in groundnut,RECOMMENDED  TO DRENCH  COPPOR OXY CHLORIDE  3 GRAMS  LIT OF WATER
GROUNT NUT FERTILIZER,RECOMMENDED TO APPLY UREA 20 KG ACRE
NO GROTH IN GROUNDNUT,2 KG CALCIUM SULPHATEPAR BHIGA
Farmer asked query on Weather,:     -  : 3      17
asking about Aphids management in groundnut,:     :      2
ask for the caterpillar attak in the gnut,I suggested for the lanate-20 gm pump as a spray
ASKED ABOUT TO SOIL TREATMENT IN TERMITE CONTROL OF GROUNDNUT,5  25
asked about attack of blight,Spray Bavistane 15 gm15 Liter of WaterCarbandazin-Basf
TELL ME ABOUT FRIST IRRIGATION IN GROUNDNUT,FRIST IRRIGATION IN GROUNDNUT AFTER 4 WEEK  SOWING
FARMER ASKED QUERY ON NUTRIENT MANAGEMENT IN GROUNDNUT,RECOMMENDED TO APPLY CALCIUM NITRATECN- 1KGACRE200LIR OF WATER
SEED CONTROL OF GROUNDNUT,USE CARBENDAZIM 2 GM PER KG SEED FOR SEED TREATMENT
ASKED ABOUT TO  ROOT ROT DISEASE CONTROL IN  GROUNDNUT CROP,--     50  250
ASKED ABOUT INFORMATION MUNG PHALLI,PHULE PRAGATI  TAG-26 VAN LAGVAD KARA
Attack of White Fly,Spray Pegasus 12 gm 15 lit of water
nematode pest in groundnut,apply carbofuran 3 - 5 kg  acre
about the groundnut mgdefficiency,recomonded to spray megnisium sulphate 5grams in liter water
TELL ME WEATHER INFORMATION OF BERMER DIST,FIVE DAYS LIGHT RAINFALL
STEMROT IN GROUND NUT,RECOMENDED DOSE OF BENOFIT 1GM1LIT WATER SOIL DRANCHE
Groundnut leaf eating pest,Spary chloropyios 2mllit
TELL ME ABOUT TAKING SOIL SAMPLE,DEEG 6-9 INCH DEEP V SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL CONTACT TO AG DEPTT FOR SOIL TESTING
ask about seed treatment of ground nut,I suggested to give thiram 3gm1 kg seed of ground nut
WATERING IN DRYLAND GROUNDNUT,IT IS ADVISED TO WATER THE GROUND NUT CROP DURING FLOWERING PHASE OF PLANT GROWTH
TELL ME MICRO NUTRIENT MANAGEMENT IN GROUNDNUT,3 -4  biga
top dressing fertilizer management for groundnut,apply gypsum 150kg ac
groundnut top dressing fertilizer management,apply Zypsum 150 kg  ac
Attact of Catterpilar,Sprey Avant
tell me fangus control of gruondnut,carbendazim 250 gram  bhiga
Cut worm in ground nut,Recommended for Profenophos 2 ml  acephate 1 gram litre of water
CONTROL OF CATERPILLAR IN GROUNDNUT,SPRAY CHLORPYRIPHOS 20EC  2-25 ML PER LIT OF WATER
Farmer  want to know information about how to control caterpillar in groundnut crop,5 SG   -
Farmer asked seed treatment of fungus problem in Groundnut crop,wp
GROUNDNUT DISEASE,50  1
Termite attack in groundnut,Advised to spray Thiamethoxam 25 WG   6mllitre of water to control Termites in Groundnut field
TELL ME CONTROL LAT IN GROUNDNUT,1   3
Farmer asked Spotted bollworm problem in  Groundnut crop,SC
ASKING ABOUT THE VARIETY FOR GROUND NUT AND FERTILIZER DOSE,RECOMMENDED TO GROW TG 1 A GROUND NUT VARIETYFERTILIZER DOSE UREA 4 KGBIGHASSP 33 KGBIGHAMOP 7 KGBIGHA
Farmer asked query on Weather,:-                                          23
ASKED ABOUT  WEED CONTROL IN  GROUNDNUT,30  25-3
Ask  about seed rate information in Groundnut crop,20
Farmer asked Fertilizer dose information of Groundnut crop,-     80
Pls tell me control of root borer problem in Groundnut crop,03  GR 8  10
LEAF SPOT IN GNUT,RECOMENDED DOSE OF SAAF 2GM1LIT WATER SPRAY
MOONG PHALI PRAJATIYA,MOONG PHALI PRAJATIYA--KAUSHALCHANDRA CHITRATYPE-22
TELL ME MANURE AND FERTILISER IN GROUNDNUT,-    130
Asking about rat control in groundnut,:      :       10
CONTROL OF CATERPILLAR IN GROUNDNUT,SPRAY   INDOXACARB 145 SC   1 ML   LIT OF WATER
GROUNDNUT THIKKA LEAF SPOT,RECOMMENDED TO SPRAY  CARBENDAZIM 2 GRAM  LITER WATER
ask about yellow leaf in ground nut,7-8
Ask about blank pod  problem information in ground nut crop,100
Asking about leaf folder in paddy,:       :  15
Asking about Tobacco caterpillar management in groundnut,:     : :     15
ground nut mite attack,RECOMMENDED TO SPRAY DICOFALKELTHANE MITE HILLFOL 1000 ML PER ACRE
Farmer asked  Fertilizer dose information of Groundnut crop,:-  :- -  -  -3233  :-  -  -  -
Asked about Leaf miner and aphid management in Cotton,:          :   4  10
WEED MANAGEMENT IN GROUND NUT AFTER FLOWERING,NOT RECOMMENDED
farmer asked about RUST ATTACK on  groundnut crop,-      30
TELL ME PEAST CONTROL  PEA NUT,20 EC 40 ML PER PALNT WITH IRRIGATION
ASKED ABOUT TO INSECT CONTROL IN  COTTON,5   1-15    3
want to know about weather report information,Weather are clean in the date of july 1 to july 6
Weed management in Ground nut,Recommended to spray Imazethapyr 10SL Overtop  2ml with 1 liter of water for weed management in Ground nut
Ask about fertilizer dose in groundnut crop,1   50
rust in groundnut crop management,RECOMMENDED TO SPRAY CHLOROTHALONIL 400 GRAMS  ACRE
GROUND LEAF EATING CATER PILLAR MANAGEMENT :,GROUND LEAF EATING CATER PILLAR MANAGEMENT :RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 200 LITERS OF WATER  ACRE
HOW TO IMPROVE GRAINFILLING,SPRAY POTASSIUM SULPHATE  10 GMLITRE  OF WATER
Please tell me weather information,There is no possibility of rain in your area this week There is a possibility of cloud becoming cloudy
Farmer asked aphid  sucking pests  control information in groundnut crop,40         ppm                               :   :
Farmer asked  Fertilizer dose information of Groundnut crop,100
TELL ME WEATHAR INFORMATION,RAINFALL 10 MM NEXT FIVE DAYS OF
Asking about Leaf caterpillar management in groundnut,Recommended for spray profenofos 2 ml  neem oil 3 ml  sticking agent 1 ml  litre of water
ask about groung nut grub,foret 10 kghacter
tell me control of leaf borer in groundnut,SPRAY OF PROFENOFOS 15 ML PER LITER WATER
groundnut top dressing fertilizer management,Recommended for apply urea 25 kg   potash 15 kg   ac
HOW MORE PRODUCTION ON GROUNDNUT CROP,USE-CERTIFIED VARIETIES AND USE TREATED SEED
Asking about weather information of ETAH district,Scanty rainfall possibility from 16 to 19 july
WEATHER REPORT IN BANKURA DISTRICT,AS PER IMD NEXT 5 DAYS NO RAIN FALL
Ground nut poste emergence herbicide,Recommended for spray Imazethapyr 400 mlac
farmer asked about pre sowing weed management in ground nut,Pre-sowing: Fluchloralin 1 litre per acre has to be applied in soil and incorporated followed by light irrigation
SEED TREATMENT GNUT   -----,SEED TREATMENT GNUT   ----- Thiram 45 gm1 kg seed
ground nut whitefly,ACEPHATE ANTAF ARTIN LUCID   300 GRAMS PER ACRE
Ask about yellowing leaves information in Groundnut crop,WP  35
Attack of AphidsThrips and Jassids,Spray Actra 5 gm15 Liter of WaterThiomithoxom 25-Syngenta
leaf miner control in Groundnut,Recommended for spray profenophos 2 ml liter of water
Reddening due to herbicide effect in Ground nut,Recommended to spray fresh water on Ground nut  the field
ask abt mustard,suggested all info
basal application for groundnut in rainfed,apply urea8kgSSP25kgpotash30kgac
Asked about plant protection in     Groundnut,Recomended to spray- Redomil -MZ 2gliter of water
cultivation of ground nut,-  -  -    --     ------ -- -
STEM ROT IN GROUNDNUT,STEM ROT IN GROUNDNUT- SPRAY CARBENDAZIM 2GM PER 1 LITRE WATER
CONTROL OF LEAF SPOT IN GROUND NUT,ADVISED TO APPLY ANTRACOL  2 GRAM  LITRE OF WATER
groundnut,flower booster-2mllit-spray
PROLBME  OF  YELLWOING IN GROUNDNUT CROP,USE--NPK 3GRAMLITERWATER BY SPRAY
FARMER ASKED QUERY ON SEED TREATMENT OF GROUND NUT,3 GRAMS MANCOZEB AND 8 GRAMS TRICODERMA VIRIDI
Ask about pesticide without any problem in crop,Suggested: Dont use pesticides withou any disease or insects
Asking about How much quantity want  Rhizobium spray for Groundnut 12 litres sprayer -Hand sprayer,:    51    :
Farmer asked query on Weather,:         :        33     24      1
catterpillar,quinolphos 2ml per lit of water
WEED CONTROLL IN GROUNDNUT FIELD,RECOMENDED TO SPRAY TARGA SUPER 2MLLITER WATER FOR WEED CONTROLL IN GROUNDNUT
insect problem in groundnut,kisan Bhai ap Cartap Hydrochloride 4 G 6 kg acre me pryog kare
Asking about weather forecast,This week weather is mostly cloudy and  Possibility of light Rainfall-
ask about gnut wilt,I suggested to spray blue copper 300 gmvingha
Leaf miner in ground nut,Recommended for spray Profenophos 2 ml  Teepol 1 ml  litre of water
Asked about groundnut aphids management,:     :  2   1
Post emergence Weed control for groundnut,Recommended for Spray Imazethapyr 2mlliter of water
root rot in groundnut,recommended for drench with coc 25 g lit
groundnut caterpillars,spinosad 75ml acrelitre
rust in ground nut,recommended kavach 400gacre
yellowing leaves,di then m 45
TELL ME CONTROL OF FLOWER DROPING IN GROUND NUT,SPRAY OF PLANOFIX 1 ML PER 4 LITER WATER
asking about groundnut TNAU foliar application,Recommended for groundnut foliar spray TNAU Groundnut rich 2kg  acre  200 litters of water
Ask about fungus problem in crop,Suggested: Carbendazim Bavistin 50 WP 20 grampump spray
TELL ME CONTROL OF WHITE GRUB IN GRONDNUT,USE QUINOLPHOS 25 EC 4 LITER PER HA WITH IRRIGATION FOR CONTROL OF WHITE GRUB
Asking about Urea fertilizer can be applied for Groundnut,:       :  20
Leaf eating caterpillar in ground nut,Recommended to spray  Emamectin Benzoate 19EC  216 ml per acre to control Leaf eating caterpillar in ground nut
FARMERS SAID CAN I SPRAY  MICRO NUTRIENT IN GROUNDNUT  CROP,YES YOU CAN SPRAY
Information about variety of Groundnut sowing in Zaid season,--86-44 -1
asked for groundnut fertilizer,recommended-gypsum application at 200kg per acre
CROWN ROT IN GROUNDNUT,USE CARBENDIZAM 250 GMBIGHA WHEN
TELL ME ROOT ROT CONTROL IN GROUNDNUD,USE HEXACONAZOLE 5 EC 1 LITER PER HA WITH IRRIGATION
ASKED ABOUT PLANT PROTECTION on groundnut,suggested that to spray imidachloprid 06ml in one liter of water
Aphids in groundnut,Spray imidaclopride 2 mllit
TELL ME FANGUS CONTROL OF GROUNDNUT,SPRAY OF CARBENDAZIM 250 GRAM PER BHIGA
TELL ME USE OF FERTILLZER FOR GRONDNUT,SPRAY OF ZINC SULPHATE 33 5 GM  UREA 10 GM PER LITER WATER
ASKED ABOUT TO ABOUT WEED CONTROL IN GROUDNUT CROP,1
variety of grnut,variety of groundnut-SB 11  TAG 24
CONTROLLING OF CATERPILLAR IN GROUND NUT,SPRAY  CHLORPYRIPHOS 20 EC  25 ML   LIT OF WATER
TELL ME GORWTH,SPRAY MICRO NUTRIENT 4 GLIT WATER
ground nut leaf damage,RECOMMENDED TO SPRAY EMAMECTIN BENZOATE  90 GRAMS 200 LITRES OF WATER  ACRE
tikka,bavistin 30 gm 15 liter water spray
asking about groundnut topdressing fertilizer requirement,recommended for apply gypsum - 75 kg acre
Ask about yellowing problem in groundnut crop,150     15
Farmer asked query on Weather,5                 30   25
Ask about weed management in groundnut,- 5 EC   25 -30       -
ask abt white groub IN ground nut,Chlorpyriphos 30 ml  10 lit water
Asked about groundnut rich booster benefits,:       :        15
Farmer asked query on Weather,:   -       : :             36  C    25  C     8
White fly in Groundnut,Recommended for spray Dimethoate 2 ml litre of water
TELL ME CATTERPILLAR CONTROL IN MOONG,SPRAY OF PROFENOFOS 15 ML PER LITER WATER
MARKET INFORMATION,RECOMMENDED TO  MARKET INFORMATION AVERAGE PRICE -4700  - Rs QUINTAL
about fertilizer use in ground nut,apply only urea and potash
Dry rot in groundnut,aap Propiconazole 25 EC ki 200 ml matra ko prati acre ki dar se jad ke paas spray kar de
TELL ME ABOUT FERTILIZER,5 KG UREA AND 8 KG PHOSPHORUS IN 1 BIGHA
TELL ME WEATHER REPORT IN JAISALMER,NO RAIN POSSIBILITY IN NEXT 5 DAYSCLOUDLY SKY
Attack of Caterpillar,Spray Chloropyriphos 30 ml15 Lit of Water
Asked about Aphids management in groundnut crop,:           : 2
ground nut variety,daptari western 51 20
Elephant and wild boar menace in groundnut,Advised to lodge grievance at Forest Department with regard to Elephant and wild boar menace in groundnut
weather information for groundnut crop,There is no possibility of rain in your area today and tomorrow and further till 27 September
groundnut leaf yellowing,spray mancozeb 2gmliter of water
Asking about groundnut  foliar spray to increase yield,:       :         2  200
chewing pest in groundnut,spray 2ml Quinalphos per 1ltr water
Ask about sucking pests problem in groundnut crop,WG   WS 8
Farmer asked fungus control information,EC 10
aphids in groundnut,recommended for spray Chlorpyrifos 2 mllt
Farmer asked Varieties information of Ground nut crop :-,:-  -   -  -  -    :-  -  -  -
Ask about fertilizer in groundnut,Advice to use 55 kg DAPHa
ASKING ABOUT CONTROL OF STEM ROT IN GROUNDNUT,RECOMMENDED FOR SPRAY   THIOPHANATE METHYL 70 WP  1 GM    LIT OF WATER
TELL ME ABOUT FOR WEED CONTROL OF DOB GRASS IN CROP FREE FIELD,25
Ask about variety information in Groundnut crop,-20  -22
ASKED ABOUT TO INSECT CONTROL IN GROUNUDNUT,5   1-15    3
TELL ME APHID CONTROL IN GN,SPRAY OF IMIDACHLOPRID 178 SL 05 ML PER LITER WATER
PLEASE GIVE ME WEATHER INFORMATION,KISAN BHAI- APKE YEHA 13 SEPTAMBER  SE 15 SEPTAMBER TAK HALKI BARISH KI SAMBHAVENA HA
Query related weed management in groundnut,3 ml
Groundnut leaf miner,recommended for spray dimethoate 2 ml liter
Farmer asked fungus control information of Groundnut crop,WP 20-25
CONTROL OF ROOT ROT IN GUAR,USE HEXACONAZOLE 5 EC 1 LITER PER HA WITH IRRIGATION
ASKING ABOUT SEED TREATMENT OF GROUNDNUT,RECOMMENDED SEED TREATMENT WITH CAPTAN 50  25 GM  KG SEEDS
ASKED ABOUT TO DISEASE CONTROL IN GROUNDNUT CROP,259 BlastSheath blight Tikka  rust Fruit rotPowdery mildewAnthracnose   1
groundnut nutrient management,--RECOMMENDED TO SPRAY ATONIC  AMBITION  ISABIAN 250MLACRE
Asked about general information,bQuinalphos 25 EC -  2 ml
g nut,seed treat with chlorpyrphos 65 ml kg and mancozeb 3gkg seed
Asked about Groundnut Sowing Information,:     :
asking about fertilizer for biovita in ground nut,i have suggest for the information
Ask about groundnut information,WG   WS 8
weedicide,persuit 30 mili in 15 lit of water
FARMER ASKED QUERY ON HOW TO  ALKALI SOILS MANAGEMENT IN PADDY,RECOMMENDED TO  ALKALI SOILS MANAGEMENT IN PADDY-GROWING RESISTANT CROPS LIKE SWARNAMUKHI AND GREEN ANURE CROP LIKE -SUNHEMPDHAINCHA FYM-1 TONEACRE AND GYPSUM-200KGACRE
APHID,SPRAY TATAMIDA 1ML PER 3LTR WATER
Asked about drum rolling method groundnut,:         45  55
Asking about Groundnut Top Dressing application,:      :  5    12
Asking about seed rate for groundnut,:      : :   120
MUNG PHALI KI INFORMATION,Hexaconazole 5 EC 2 ml  liter pani ka ghol banaker spray kare
Aphids in groundnut,spary Imidacloprid 2mllit of water
ask about rust conytrol,I suggested chlorothelonil 25 gram10 litar watter
information regarding weather,some cloudssome chance of rainfall
Asked about Disease management in ground nut,Disease management in ground nut -Suggested to spray saaf 2 gm per liter of water
TELL ME HOW TO COLLECT SOIL SAMPLE,DEEG 6-9 INCH DEEP V SHAPE PIT AND TACKING 500 GM SOIL SAMPLE FOR TESTING SOIL
Farmer asked fungus in root control information in Groundnut crop,EC        -
ask about termites in ground nut,I suggested to give chloropyriphos 4 lit ha with irrigation for termites in ground nut
proper growth in groundnut,Recommended to spray formula-4 AGROMIN MAX 1KGACRE IN 200 LT WATER
GROUND NUT SEASON,RECOMMENDED TO SOW DECEMBER TO FEBRUARY 15TH
Farmer asked query on Weather,:         :                  34       10
When can it rain after spraying herbicides,:        :
CONTROL OF ROOT ROT IN GROUNDNUT,RECOMMENDED FOR SPRAY CARBANDAZIM 12  MANCOZEB 63 WP  2GM LIT OF WATER
VARSITIES OF GROUNDNUT,VARSITIES OF GROUNDNU  TAG-24 FULE UNNATI
Ask about sucking pests problem in groundnut crop,SL  -
Asking about top dressing fertilizer management for Ground nut,Recommended for apply Gypsum 75 kg borax 4 kgac
Farmer asked about variety of ground -nuts,Farmer asked about variety of ground -nuts  Phule Unnati TAG - 24 TG - 26
information regarding control of root borer in mungphali,give a dose of phorate  3 kg 20 kg of soilacre
FARMER ASKING ABOUT BLIGHT ATTACK ON GROUNDNUT,-          WP
tobacco caterpiller problem in groundnut crop,Recommended to spray plithora NuvalyuronIndoxcarb 350 mlacre
TELL ME ABOUT INSECT CONTROL IN GRONDNUT,5   2
helicoverpa damage in gnut,chloripyriphos 25 mllt
Farmer asked query on Weather,5           34      22
ask about sucking pest control,Suggested: Spinosad 45 SC Tracer 5mlpump spray Thrips
FERTILIZER USES,--RECOMMENDED TO APPLY UREA  POTASH
wanted to know Milk from Groundnutas seen in DD-Kisan,Peanut Butter is made from Groundnut seeds by processing
FARMER ASKED QUERRY ABOUT FARTILIZER DOSE FOR GROUNDNUT,-
stem rot in ground nut,recomended mancozeb 2glit water
TELL ME SEED TREATMENT IN GROUNDNUT,CARBENDAZIM 2 GMKG SEED TREATMENT IN GROUNDNUT
control measures against sucking pest on groundnut,spray neem ark 5 of diamethoate 10ml10lit of water
moogfali lga sakte hai,ab nhi lga sakte
TELL ME WEATHER INFORMATION,NO  RAIN POSSIBILITY IN NEXT 5 DAYSCLOUDY SKY
farmer ask about yellowing on groundnut crop,- -
APHIDS,IMIDACHLOPRID 1ML3LITRES OF WATER
asking about sowing season for groundnut,:         :  -   -
ASKED ABOUT TO DISEASE CONTROL IN groundnut,70   5    2
Farmer asked weed control in Groundnut crop,10 SL              -
WEEDS IN GROUNDNUT,RECOMMENDED TO APPLY DINAMAZ 18 ML IN 15 LITRES WATER TO CONTROL  WEEDS IN GROUNDNUT
Asked about Nutrient management in Ground Nut,Suggested to spray Calcium nitrate  4gm  Soiphate of Potash  4gm  Micro nurients  3gm per ltr of water
ask about root fungus  problem in groundnut,WP -
LEAF eating caterpillar IN GROUND NUT,RECOMMENDED TO SPRAY DICHLOROVAS NUVAN DOOM FUME LAVA 250 ML PER  ACRE
Seed treatment in Groundnut,Recommended to treat the Groundnut seeds with Bavistin or Captan or thiram before sowing
ask control of thrips,I suggested spray fipronil 25 mili pump
fertilizers informaTION,INFORMATION GIOVEN
TELL ME CONTROL OF ROOT ROT IN GN,DRENCHING OF CARBENDAZIM 1 KG PER HA IN ROOT ZONE WITH IRRIGATION
thrips in ground nut,THIOMETHOXOME ACTRA SITARARENOVA 40 GRAMS PER ACRE
tell me gurb control in groundnut,SPRAY OF INDOXACARB 145 SC 1 ML PER LITER WATER
ask abt seed coating,suggested captan or thairam 5 gm1 kg seed
fertilizer of grnut,application of fert DAP  MOP  ZYPSUM
Tell  me   about  disease  control  in  groundnut,80  2
THRIPS IN GROUND NUT,QUINOLPHOSEKALUX FLASH DHANULUXQUINGUARD 400 ML PER ACRE
weed management,spray pendimethalin 800mlac
GROUND NUT HELICOVERPA,RECOMMENDED TO USED CHLORIPYRIPHOS 6MLLITRE FOR ROOT DRENCHING
ground nut storage pest management,ground nut
Farmer asked Larvae control information of Groundnut,40         ppm
Farmer asked query on Weather,BIKANER      SRI-DUNDARGARH      LIGHT                   33    25     7
plantprotection for groundnut,carbendizim2mlltr
farmer want to know about weather phenomena,kisan bhai 18-21 september me apke yahan bunda bandi ki sambhavna hai
yellow colour leave in groundnut,apply zaim10kgacre for yellow colour leave in groundnut
Farmer asked Thrips problem in Pigeon Pea crop,WG 5
FARMER ASKED ABOUT VARIETIES OF GROUNDNUT CROP,-    -         -
asked about caterpillar attack in groundnut,for caterpillar attack in groundnut : Spray Proclaim 5 gm15 liter of WaterEmamectin BenzoateSyngenta
Asked about fertilizer application  in flooded field groundnut crop,:     : :     1  20
Farmer asked query on Weather,7-8
FERTILIZER APPLICATION,APPLY ZIPSUM 100KG PER ACRE
moongphali me pendimethileen ka prayog karna chahte hai,pryog savdhanipoorvak kare
ask for varieties of ground nut,Gg-20 arth veldi and gg-2 gg-5 gg-7
Ask for hte water management in groundnut,apply when ever require
water management,water should sufficiency at critical stage
HELICOVERPA DAMAGE IN GROUNDNUT,LAMBDA CYHALOTHRIN 400 MILLI LITER  ACRE
termite problem of groundnut,USE CHLOROPYRIPHOS 4 LITER PER HA  TERMITE CONTROL IN GROUNDNUT
GROUNDNUT WEED CONTROL,RECOMMENDED TO SPRAY PENDIMETHALINSTOMP 1-125 LITREACRE
FARMER ASKED ABOUT FERTILIZER SPRAY FOR GROWTH  ON GROUNDNUT,-
asked for groundnut fertilizers,recommended-apply gypsum at 200kg per acre
TELL ME CONTROL BLACK ROOT ON GROUNDUT CROP,USE-BAVISTIN 250GRAM PER BIGHA WITH IRRIGATION
TELL ME ROOT ROT IN GT NUT,BROADCAST IN CARBENDAZEM 250 GM  BEGHA
FARMER ASKED ABOUT FERTILIZER APPLICATION IN GROUND NUT,FERTILIZER APPLICATION IN GROUND NUT  DAP ONE BAG  GYPSUM 100 KGS PER ACRE
TELL ME DISEASE CONTROL IN GROUNDNUT,DRENCHING OF CARBENDAZIM 250 GMBIGHA IN ROOT ZONE WITH IRRIGATION
STEM ROT,REDOMYL 2GML
Farmer asked query on Weather,:    -      : :            30  C    26 C     8
Asking about Root rot management in groundnut,:      : :       25  1
Farmer asked about fertilizer dose in Summer Groundnut crop,2-25
FARME RASKED ABOUT FERTILIZER DOSE ON GNUT CROP,::
EFFECTED BY TERMITE,1 LITER CLOROPIROPHOSE 20 EC PER BHIGA USE
Seed rate of ground nut,Seed rate of ground nut -50  kg per acre
Asking about variety,variety groundnut- SB-11 TG-24
ferti dose of ground nut 65 kg dap 65 kg super  phosphate,65 kg dap 65 kg super  phosphate
farmer want to know information about How to control of TIKKA attack in  MUNG PHALLIcrop,spray mencojeb  carbandazim 45 gram and steptrocyclin 2 gram at 15 liter of water
Asked about disease prevention management for Groundnut,:    :       5
ASKING FOR NUTRIENT MANAGEMENT,RECOMMENDED- APPLY UREA
TELL ME LEAF SPOT DISEASE CONTROL IN GROUNDNUT,SPRAY OF MENCOZEB 2 GM PER LITER WATER
tell me plant proction in groundute,DRENCHING OF CARBENDAZIM 1 KG PER HA WITH IRRIGATION
Asked about weed management for groundnut,:    :
Increase flowering in groundnut crop,Recommended to spray 10 gm of Potassium Nitrate in 1 litre of water
asking about Groundnut season and varieties Purattasipattam,:      :  -   : TMV 7 VRI 2 VRIGn 6TMVGn 13
ask for gnut fertilaizer,suggest 125n 25p kgha
VARITY OF GROUNDNUT,GG-20 HNG-10 GG-7 CHANDRA
WILT ON G UT,DRENCHING BAVISTIN 1 GARAMLITER
